handle,rank,oldRating,newRating
tourist,4,2998,2973
Petr,5,2866,2850
SteamTurbine,12,2265,2322
Ra16bit,13,2284,2335
ahyangyi,14,1928,2048
ainta,20,1718,1865
flashmt,23,2051,2136
ngfam_kongu,24,1889,2006
enot110,25,2128,2193
Coder,26,2387,2387
earl,27,2038,2121
liympanda,28,2331,2341
DamianS,32,2176,2219
jqdai0815,43,1748,1873
Gassa,44,2218,2230
yarrr,47,1893,1988
FattyPenguin,48,2129,2161
Slamur,61,1832,1927
KrK,64,2049,2084
gen,66,1749,1856
Timur_Sitdikov,68,1977,2028
knightL,74,2146,2135
forest,76,2081,2089
xlk,83,1946,1990
cmd,85,2004,2029
Egor,88,2631,2532
sas4eka,101,1749,1827
natsugiri,102,1712,1799
Hohol,106,2105,2067
LLI_E_P_JI_O_K,108,1873,1915
zaq1xsw2tktk,111,2027,2014
KungA,113,1747,1817
aropan,114,2133,2085
vilcheuski,114,1744,1814
Igor_Kudryashov,119,2063,2026
dalex,119,1864,1898
YerzhanU,119,1733,1801
dreamoon_love_AA,130,2314,2235
pperm,130,2209,2144
---Grigor---,130,1765,1817
espr1t,130,2052,2010
fhlasek,130,2189,2127
sillyboy,130,1761,1814
qwerty787788,150,1791,1820
lxc,161,1777,1801
jskhirtladze,161,1751,1782
IvayloS,176,2033,1976
jonathanirvings,176,1775,1787
tloinuy,176,1900,1869
Ripatti,219,2153,2067
andreyv,234,1760,1731
Bobgy,234,1707,1694
KarlisS,234,1728,1709
mrtempo,243,1932,1870
Arterm,251,1752,1712
izban,258,1735,1696
NVAL,258,1700,1671
Arti1990,258,1808,1758
DPR-pavlin,274,1918,1851
sweetsc,281,1758,1709
Ruslan,289,1873,1808
oversolver,309,1988,1904
danbanica,314,2016,1927
Oryshych,316,1720,1667
rminuv372,336,1880,1805
shilov,338,1975,1886
Jimanbanashi,338,1750,1688
