handle,rank,oldRating,newRating
tonyjjw,6,1500,1677
rminuv372,26,1601,1673
caustique,38,1620,1669
mrtempo,67,1624,1648
Timur_Sitdikov,81,1583,1632
sas4eka,84,1646,1639
jonathanirvings,108,1500,1623
CtrlAlt,136,1533,1585
el_sanchez,137,1607,1598
jskhirtladze,161,1456,1546
vilcheuski,165,1492,1556
ItsLastDay,170,1492,1554
Slamur,173,1538,1563
niquefa_diego,184,1599,1580
ainta,244,1500,1549
iscsi,253,1492,1507
Zool,263,1506,1504
API,279,1518,1504
jqdai0815,287,1500,1526
Milesian,302,1500,1518
scorpion,314,1424,1455
Yousef_Salama,422,1162,1252
qwerty787788,658,1500,1439
natsugiri,674,1438,1378
Flyrise,721,1465,1393
