handle,rank,oldRating,newRating
RGB_ICPC6,1,2061,2342
TrendBattleswillwinioi,5,2097,2294
erduolong,5,2062,2269
Ferume,8,1981,2197
RingedGenesis,18,1954,2137
akua,19,2025,2181
DmitryLzr,19,1971,2143
Junz_LJL,21,2086,2220
Daniel081024,21,2095,2226
LoserL,23,1940,2115
JueFan,24,1998,2151
SMIrrichto,26,1992,2145
Luna_Sakurakouji,27,1961,2122
Wansur,28,2098,2217
Guess.Who,30,2045,2175
manacher,31,1737,1994
domovonok,34,1883,2056
kaztayev,35,1820,2009
t4c0,35,2072,2184
always_grinding,38,2048,2165
VLamarca,40,2051,2164
Santa__Claus,42,1968,2104
lsj2009,44,1909,2059
tRoehr,44,1965,2098
AlexW08,44,1785,1974
Alice_Cartelet,47,1855,2019
zifanoi,47,704,1300
JustNik77,50,1955,2087
gggkik,51,2002,2118
despair_101,51,2053,2154
Issa,54,2032,2137
caan_do,54,2061,2157
KOPOLb_4YPOK,56,1221,1597
lyx123886a123886,57,1952,2078
Tricopter,58,2079,2164
e3e,58,1983,2096
dartvolley,58,1938,2064
MegrezBunny,66,1957,2075
4qqqq,68,2002,2105
hhhyh_1,70,2073,2155
Egg_laying_master,70,1401,1746
Art.twink,72,1944,2062
Meloric,74,1969,2078
DennisTran,76,1995,2095
elizazh,78,1973,2078
ococonomy1,78,1933,2050
p__ce1052,80,2092,2161
zhouyuheng2009,84,2073,2146
lsantire,86,2037,2118
Azm1t,86,2042,2122
233L,86,2051,2129
DaNeK0201,89,1890,2012
Vassu05,89,2062,2134
Handsome2004,89,2006,2094
Jlyfish,93,1965,2064
OIerGegu1019,93,2080,2146
WAtoAC2001,95,2069,2137
Sunflower233,98,1973,2067
shakhnoov,99,1969,2061
I_am_Polish_Girl,99,1411,1682
I_love_Michel_Sardou,99,1989,2075
tanaygad,99,2018,2096
gohan123,99,2011,2091
kookeudas,99,1980,2069
Wobert,106,2000,2082
mispertion20,108,2048,2114
zhengqingyuan,108,1646,1886
delussive,108,1709,1876
JustiEe,115,2042,2108
Yae-Miko,117,2048,2148
LUlululu1616,118,1891,1999
JoJo,119,2054,2115
Dimitrovsd,121,0,762
hylhyl,124,1998,2072
MnTm,127,2029,2093
Genius_dream,127,2043,2103
RDFZchenyy,130,2071,2122
pty6666,130,1959,2041
dino_merlin,134,1793,1924
yuvrajKharayat,134,1922,2014
ivan.alexeev,137,1957,2038
danx,137,1747,1891
I_Love_Diar_Narumov,140,2090,2132
Nxxlt,140,1887,1987
evenvalue,143,1946,2028
Ayalla,143,2093,2134
Cegax,146,1998,2064
twosome,149,2011,2072
BladeRunner,149,2044,2095
YolandaLi,149,1820,2001
janY_,153,2088,2125
Rising-coder,153,1887,1981
Bimil_Buke,153,1883,1978
wuhudsm,153,1900,1990
KhanhHoa_NNTan_1,159,2054,2099
Kolychestiy,159,2011,2068
hengliao,159,1638,1806
Shen-SunCe,159,1743,1941
Obsidius,165,1981,2044
Elup,165,1464,1740
purp4ever,165,2040,2086
Aldk,173,1781,1902
Elaina,175,2053,2095
Intellegent,175,2089,2121
vito1036,178,2080,2113
SSKMF,178,1697,1841
AbdelmagedNour,183,1884,1970
wnmrmr,183,2092,2120
heijiaohu,183,1826,1964
lfxxx,183,1988,2044
FlowRays,183,2006,2057
beemax,191,2035,2076
espr1t,191,1839,1936
kalimm,191,2086,2114
abotaha23,191,1893,1974
ARMINIUS,191,2093,2119
pentiment,197,1842,1994
wshcl,200,1997,2047
arvindr9,200,2054,2088
tredsused70,206,1964,2021
anaswarkb013,206,2000,2047
Cubyte,210,2011,2054
JakobZ,210,2050,2083
Namine,210,1951,2011
Gondozu,214,1978,2030
TAIYANGFENG,218,1923,1989
Petroleumus,218,1932,1996
kanye_east,222,1844,1932
Fish_and_Chips,224,1956,2011
_Rise,224,1939,1998
kzyKT,224,1948,2005
mcfr,233,2094,2109
ishmeal,233,1969,2018
ibrahim001,238,1961,2011
little_vegetable,238,1971,2018
egor4kus,238,1863,1941
Yzm007,238,2091,2106
q1w2e3r4_1,244,2055,2078
XDEv11,244,2007,2043
0x0002,244,2079,2096
otoshigo,249,2020,2051
hswfwkj,249,1470,1722
wjh666,249,1866,1940
Doru,249,2049,2073
disjointset,255,2037,2063
bananasaur,258,1957,2005
perchuts,258,1941,1993
khepri,260,1861,1935
Romy67,260,2054,2075
Igor_Parfenov,260,1977,2019
kwm_t,260,2035,2061
minhnguyenxuan60,266,2009,2041
Lavine,269,1947,1996
orzQwQx,272,1746,1851
MASTERB4APRIL,272,1938,1988
ahsoltan,272,1939,1989
tatata96,272,2068,2083
Mohamed_Reda,278,1803,1889
Ranger_CW,278,1959,2001
russian_proger,284,1824,1904
drath10,284,1852,1924
