handle,rank,oldRating,newRating
Victoriano012,2,2070,2335
237sfz,6,1946,2174
oToToT,10,2037,2216
anton6,12,1798,2040
min_inf,13,1991,2225
toor,15,2095,2234
satellite.,17,1495,1892
ishmeal,18,1856,2057
YXHuang,20,2043,2182
daotwolley,21,1834,2088
franv,22,1827,2027
coding_sword,23,1963,2118
lprdsb,28,2087,2196
Shui_Dream,29,2029,2153
ian_HLX,30,2090,2195
biximo,31,1753,1958
xvzhiming,33,1801,1988
songke123,39,1925,2065
Anemone_,42,1951,2078
lcyxds,43,1969,2089
mwen,45,2087,2176
Matutino,46,1669,1937
samnever,47,2066,2155
drdilyor,48,1856,2006
ahsoltan,49,2052,2143
lx0311,50,1707,1902
chenjunxiu,51,1798,1963
Yseris,52,2050,2175
Swishy123,53,1791,1956
annyeong1,56,1858,1999
evenvalue,58,1677,1873
AsukaSaito,58,1920,2040
dehsaw,60,1116,1564
zezoo050,61,1957,2064
NeroZein,62,2022,2110
Lavine,69,2039,2116
shenfe1,70,2009,2094
dongyinjie001,73,1949,2049
Tima3,74,1997,2083
brenner1,79,2010,2089
tRoehr,80,1962,2053
MFStarboy,82,2059,2122
lisashi,84,1925,2061
frznhc,85,1968,2055
PugachAG,88,1931,2027
I_luv_myself,90,2049,2147
YunGoon,91,2019,2088
knightmare_,92,1959,2044
XaRDKoDblCH,94,2045,2104
FIorian,94,2010,2078
EN_SA,94,1942,2030
tablemoon,100,1873,1979
-dub-otrezkov-,102,1853,1964
ASHWANTH_K,105,2013,2076
Atekichan,107,1840,1952
Pagode_Paiva,107,1709,1861
raulandreipop,109,2018,2078
limithym,112,1745,1884
Pervushev,113,1998,2062
kuticpcer,115,2077,2118
line,116,1890,1983
_BANKAI_,117,1818,1932
tugrus,120,1386,1689
Tima5,122,2067,2107
regain0002,122,1854,1954
mhtkrag,130,2091,2122
AliiSh,133,1985,2044
katzper01,134,2013,2063
PoPularPlusPlus,138,2029,2074
flashsonic,140,2020,2067
timusmanovs,144,1978,2035
Lacheck,144,1997,2048
RLVxx001,149,2004,2052
trivialkid,151,2086,2111
kzyKT,153,1901,1977
zeemanz,154,1622,1782
Lol2004,155,2026,2066
tarche,155,2053,2085
AnasMaged,158,2005,2050
qiangbao,161,2088,2110
DarLam,162,1919,1987
magnuseifr,168,1991,2036
gansixeneh,170,2082,2102
jtmaster1000,178,1946,2000
waauto,181,2024,2056
pengyantong,184,1984,2026
Capps,190,1968,2013
jh01533,192,2040,2065
-Cap1taL-,196,1889,1954
wjh666,196,1859,1933
kaztayev,199,1787,1881
woshi1uo,199,1389,1690
Abito,202,1938,1988
sunyuheng365,209,1745,1849
tenagazaru,210,1765,1898
trp_hy,214,1789,1878
gleb.astashkin,217,1957,1998
t.kwiatkowski,219,1933,1980
hylhyl,219,1771,1864
kunzaZa183,223,1879,1940
YuJiahe,223,2088,2092
Yzm007,227,2029,2048
dmraykhan,230,2043,2057
kefaa,235,2032,2048
BenjaR,238,1908,1957
dyktr_06,242,2093,2092
Shirost,242,1888,1942
mohammadsam,246,1855,1917
Chelovek9,246,1916,1961
nooooob_KiFaH_HeLaL,248,1818,1890
Runaway,252,1972,2001
MarcosPauloEvers,253,1963,1993
nickbelov,263,1963,1992
M_bolshakov,266,2008,2025
SamyakSinghania,269,2023,2035
arash.,269,1917,1957
prz1213,273,1746,1834
Nxxlt,276,1840,1900
tvmpqx_8601,283,1999,2015
muxingchengfeng,284,2044,2047
jinping,284,2041,2045
piasticOuO,292,1954,1980
bzh110,293,1693,1793
coder_supreme,298,2073,2067
MateiKing80,299,1897,1937
zzuqy,301,2032,2036
shakhnoov,309,2030,2033
mechakotik,309,2088,2076
shrapnelzz,315,2000,2009
PhanDinhKhoi,322,1833,1887
dongggle,326,1787,1852
ekatsim,327,1976,1990
Igorjan94,329,1915,1944
abstract_nonsense,331,1944,1965
omikad,332,1757,1830
tril0713,337,1091,1447
mzmz001,344,1689,1779
mily,354,1700,1786
opPO,356,1976,1984
alxwen711,360,1933,1952
Troubadour_Ggmz,360,1856,1896
Sanat,360,2072,2055
martinius,360,1978,1985
Rodionno,367,1792,1849
oiocha,370,2026,2020
hackerbhaiya,372,2021,2016
DiegoGarcia,378,1955,1966
drath10,378,1722,1797
Vermeil,386,1908,1930
ZnAc_2,390,1489,1686
ahshafi,401,2054,2037
cmdgbb,402,1694,1773
5k_sync_closer,408,1598,1740
CodeChild,418,1666,1751
csegura,422,1881,1906
sumon123,428,1956,1960
MinaRagy06,431,2001,1992
lhy123,434,1322,1510
phirtheta,436,1767,1821
Tsovak,439,1889,1909
Apachee,448,1820,1857
1075508020060209tc,451,1815,1853
wshcl,456,1593,1693
minoc,456,1649,1733
rtckyw_,456,1635,1723
UhahaUhaha,464,1901,1914
dewana310,467,1663,1742
yy__zq,479,1721,1782
small_peter,479,2015,1997
XDEv11,484,1974,1966
Wobert,486,2010,1993
--tofu--,490,2027,2005
Mindeveloped,498,1982,1971
flygon,502,2002,1985
dragonmuffin,503,1983,1970
BallBreaker,505,1891,1902
kookeudas,510,1894,1904
CALLSIGN_NULL_,517,2099,2057
honey,520,1734,1786
GOTKAKO,525,1781,1819
Rising-coder,538,1954,1945
Tima19,540,1780,1817
TrendBattles,545,1795,1828
goncharovmike,550,1954,1944
Richw818,551,2094,2049
160cm,555,1921,1919
fireheart17,563,1685,1745
huikang,563,1846,1863
Surver,572,1855,1868
teekaytai,572,1847,1862
Hihihah,576,1843,1859
p__ce1052,579,1196,1406
zsc985246,585,2014,1985
