handle,rank,oldRating,newRating
Son,20,1538,1701
adamant,23,1670,1754
Hasan0540,39,1695,1754
BekzhanKassenov,85,1625,1706
hieptk,89,1454,1631
gangsterveggies,103,1645,1703
MZuev,116,1626,1691
SlavaSSU,145,1350,1552
I_love_tigersugar,147,1672,1686
TsunamiNoLetGo,153,1252,1482
nuip,195,1416,1573
pllk,195,1637,1653
bekzhan29,319,1697,1639
Nezzar,350,1656,1605
NegaTeeF,361,1696,1633
vanogam,411,1353,1468
Aidos,442,1646,1585
oyqy1203,447,1655,1591
PAP,587,1497,1459
ftuknights,587,1500,1512
k1nval,789,1367,1351
Carups,811,1454,1400
snacache,876,1391,1344
baqargam,880,1327,1304
arthur.nascimento,906,1519,1441
akulsareen,918,1569,1483
budalnik,1067,1586,1500
Kerpoo,1358,998,953
