handle,rank,oldRating,newRating
Petr,1,1977,2046
tourist,5,1602,1764
hos.lyric,9,1675,1808
Egor,11,1825,1901
ashmelev,16,1745,1835
ilyakor,16,1924,1947
PavelKunyavskiy,28,1689,1771
pperm,31,1691,1765
cmd,44,1668,1733
dragoon,48,1623,1698
Ra16bit,55,1585,1662
niyaznigmatul,60,1596,1654
earl,62,1672,1702
ir5,72,1678,1684
aropan,72,1701,1696
AlexSkidanov,79,1771,1719
alexeykuzmin0,80,1521,1584
hpfdf,84,1680,1663
pkhaustov,86,1500,1656
buko,91,1526,1571
slycelote,95,1578,1598
SteamTurbine,104,1619,1609
Gassa,128,1831,1736
mmaxio,148,1687,1621
eduardische,152,1500,1607
Igor_Kudryashov,175,1519,1486
collares,186,1574,1520
---Grigor---,198,1561,1504
caustique,213,1440,1499
igogo,218,1500,1552
Edvard,226,1497,1515
MarioYC,231,1500,1516
slavik,294,1534,1464
