handle,rank,oldRating,newRating
wakaka,2,1665,1724
chenrui9551,7,1500,1629
bidzilya,17,1645,1699
YerzhanU,21,1653,1700
agul,34,1692,1711
Volkswagen,35,1582,1646
ItsLastDay,42,1573,1635
scorpion,46,1643,1674
Niko,54,1662,1676
fsy,59,1500,1598
NVAL,72,1546,1597
IgorL,149,1578,1561
shef_2318,206,1644,1587
Akigeor,251,1500,1485
problem-solved,260,1438,1419
Flyrise,276,1547,1493
akim,310,1376,1355
AlexBurkov,314,1500,1457
ABalobanov,326,1347,1328
VladaMG98,329,1392,1354
vanogam,400,1203,1191
baqargam,422,1123,1117
