handle,rank,oldRating,newRating
Irkutsk_ISRU,44,1656,1763
bktl4ever,49,1524,1720
PrashantM,53,1679,1764
arsijo,65,1684,1761
vintage_Vlad_Makeev,67,1465,1691
Vax,71,1576,1733
Juve45,97,1636,1740
Sanja,121,1691,1742
niike0goood,123,1610,1726
poikniok,124,1678,1739
Kniaz,148,1662,1728
Farhit,184,1551,1693
Farhod,203,1435,1646
ajinkya1p3,237,1416,1629
KhaledKEE,267,1616,1683
Jhamra,277,1644,1683
zhabo,447,1653,1627
Bedge,460,1682,1634
baqargam,584,1356,1527
wilcot,596,1645,1595
Egor.Lifar,688,1683,1614
quailty,692,1680,1612
pi37,696,1667,1602
abisheka,710,1642,1583
VastoLorde95,751,1670,1600
MicGor,769,1500,1584
MikeZ,913,1500,1551
BitHashTech,1087,1505,1459
pikapikachu,1124,1657,1572
Noureldin,1225,1464,1420
tundra,1313,1454,1407
RedStone,1365,1465,1411
mredigonda,1437,1673,1588
JustInCase,1465,1398,1356
GoogleBot,1706,1500,1432
ToTLeS,1717,1437,1368
phpduke,1730,1602,1518
Daniar,1962,1500,1419
saba2000,2034,1500,1417
Mirbek,2220,1280,1216
