handle,rank,oldRating,newRating
jqdai0815,8,1677,1748
agul,12,1673,1744
natsugiri,28,1698,1744
proVIDec,41,1263,1465
teleport,59,1595,1676
ItsLastDay,74,1548,1643
andreyv,97,1660,1681
IgorL,108,1611,1654
problem-solved,167,1482,1562
zerotrac,181,1564,1593
gridnevvvit,192,1523,1570
zhonghaoxi,199,1652,1614
Flyrise,230,1493,1537
ABalobanov,244,1331,1439
sokian,286,1482,1506
AlexBurkov,292,1457,1492
Cromel,304,1536,1518
SeyedParsa,341,1339,1407
Volkswagen,381,1630,1565
Sert,425,1519,1472
Alexandr_TS,474,1500,1462
rais.fathin38,488,1500,1459
akim,515,1347,1343
guliashvili,540,1279,1293
BekzhanKassenov,623,1364,1318
Heart_Blue,636,1376,1326
