handle,rank,oldRating,newRating
Radewoosh,1,3205,3383
Um_nik,2,3479,3538
ecnerwala,4,3420,3446
gop2024,7,2944,3050
ksun48,8,3465,3432
neal,9,2837,2953
maroonrk,10,3447,3404
Benq,11,3549,3473
Endagorion,12,2967,3032
Errichto,13,2726,2847
yosupo,14,3369,3324
Kilani,16,2510,2676
244mhq,18,3012,3040
tfg,20,2754,2841
Marcin_smu,21,2959,2991
Amoo_Safar,22,2822,2886
dreamoon_love_AA,23,2982,3002
Egor,25,3116,3098
duality,26,3037,3036
uwi,27,2751,2820
AliShahali1382,28,2437,2589
kmjp,29,2598,2703
krijgertje,30,2874,2905
KevinWan,31,2541,2657
dario2994,33,2665,2744
memset0c,34,2550,2658
kdh9949,40,2564,2658
Sulfox,41,2651,2720
Noam527,42,2781,2815
ShadowLight,43,2416,2546
Swistakk,44,2875,2882
jumpmelon,45,2398,2530
mtsd,46,2497,2600
yzc2005,47,2407,2534
antontrygubO_o,48,2648,2708
dorijanlendvaj,49,2603,2674
amnesiac_dusk,50,2607,2675
egor_bb,52,2555,2635
KostasKostil,54,2541,2622
Atreus,55,2535,2616
UnstoppableChillMachine,57,2433,2540
SSRS_,58,2643,2692
almogwald,60,2515,2596
Aleks5d,62,2536,2609
Hyperbolic,64,2251,2402
cerberus97,65,2576,2636
rqi,67,2466,2553
Sana,68,2604,2653
budalnik,69,2709,2730
tatyam,70,2875,2854
tmwilliamlin168,71,2895,2868
kimjihoon,73,2526,2591
_h_,75,2758,2761
jdurie,77,2214,2363
kostia244,82,2416,2504
MagicSpark,86,2352,2454
galen_colin,87,2583,2622
BigBag,88,2585,2622
fedoseev.timofey,88,2679,2692
Isoeasy,94,2507,2562
w0nsh,95,2426,2502
TadijaSebez,96,2668,2680
fanache99,97,2543,2587
Rafbill,98,2614,2639
natsugiri,99,2688,2693
nikgaevoy,100,2626,2646
Meijer,101,2213,2345
Motarack,103,2680,2684
arnold518,104,2355,2444
WCG,106,2170,2311
negativez2,106,2161,2304
icecuber,112,2614,2630
froggyzhang,113,2357,2440
Tutis,113,2469,2521
SaveVMK,115,2214,2337
He_Ren,118,2423,2485
mnaeraxr,119,2581,2601
hank55663,120,2792,2759
enoone,122,2422,2482
pllk,124,2353,2430
-is-this-fft-,124,2437,2492
tute7627,126,2578,2595
Roundgod,127,2668,2662
donentseto,128,2401,2464
Kostroma,130,2643,2641
SecondThread,131,2418,2474
Baraa_Armoush,133,2401,2461
AQT,134,2453,2499
PinkieRabbit,137,2566,2580
Egor.Lifar,138,2491,2524
KeNaj712,139,2421,2473
dmga44,141,2383,2443
HNO2,143,2179,2296
Nero,146,2373,2434
JettyOller,147,2618,2614
conqueror_of_tourist,148,2620,2616
Enkognit,149,2182,2295
Timur_Sitdikov,152,2546,2559
fuppy,153,2476,2506
orz,156,2640,2627
Wild_Hamster,157,2524,2540
leaf1415,160,2486,2511
neko_nyaaaaaaaaaaaaaaaaa,164,2579,2578
Thienu,166,2407,2450
saketh,167,2699,2667
Ra16bit,168,2320,2385
BlueDiamond,170,2140,2255
Akulyat,170,2439,2471
elsantodel90,172,2213,2307
Volkov_Ivan,174,2492,2509
Heart_Blue,175,2378,2425
sys.,176,2180,2281
Arayi,177,2223,2312
edenooo,178,2373,2420
zeliboba,179,2742,2695
schtamas,180,2260,2337
gmh77,182,2351,2402
Yousef_Salama,184,2580,2571
jonathanirvings,186,2464,2483
Alex_Wei,186,2512,2519
jacynkaa,188,2478,2493
bicsi,189,2584,2572
crackersamdjam,191,2248,2324
syl123456,194,2133,2241
AndreySergunin,199,2823,2750
Spheniscine,200,2148,2249
queued_q,204,2135,2238
Miko35,206,1883,2062
Golovanov399,207,2968,2857
Fortin,208,2350,2392
milisav,209,2511,2511
scopeInfinity,211,2100,2211
Slamur,212,2226,2301
jhknmj,215,2162,2254
fAKelsy,216,2045,2170
Zhtluo,216,2219,2294
DestinHistoire,219,1998,2136
alireza_kaviani,221,2385,2414
SHZhang,222,2436,2451
Farhod,223,2799,2724
klimoza,224,2317,2363
jk89,226,2204,2280
Nson,227,2299,2349
JamesCole,230,2195,2272
danya090699,233,2321,2363
rama_pang,238,2392,2413
Anachor,240,2493,2487
Hatsuyuki,246,2125,2217
Siberian,248,2320,2357
al3xstr33t,250,2105,2201
353cerega,252,2363,2388
azukun,253,2119,2210
Degalat57,257,2324,2358
YLWang,260,2302,2341
platter,263,2430,2434
oleh1421,264,2614,2573
Martin53,266,2672,2616
loan,267,2494,2481
wifiiii,268,2293,2332
fastmath,268,2693,2632
kotatsugame,270,2487,2476
NaimSS,274,2288,2327
Lieska,275,2100,2190
RobeZH,276,2521,2500
LastDance,277,2349,2371
SPD_9X2,278,2124,2207
nantf,279,2355,2375
nuip,281,2706,2638
HackerMonk,282,2235,2286
boleyn.su,285,2118,2200
Ferume,287,2126,2206
MateoCV,289,2265,2306
Potassium,290,2399,2405
Yongaron,291,2494,2476
Bedge,296,2261,2301
m_99,297,2431,2427
NikaraBika,298,2235,2282
AkaiLemon,299,2142,2214
tianxiawoyou,300,2269,2306
abc864197532,301,2159,2226
Stelutzu,302,2178,2239
marcOS,304,2183,2242
LJC00118,305,2604,2555
ijxjdjd,309,2112,2190
Andreasyan,309,2377,2384
SGColin,313,2052,2147
_Ash__,315,2396,2396
generic_placeholder_name,316,2222,2268
_Yuru_,319,2129,2200
darkkcyan,320,2246,2284
Meeena,322,2354,2363
VladProg,323,2235,2275
VEGAnn,324,2230,2272
-23333,326,1996,2103
risujiroh,327,2509,2479
never_giveup,328,2749,2662
chemthan,329,2414,2407
JooDdae,331,2234,2273
posij118,332,2383,2383
tobias.glimmerfors,334,2195,2244
allllekssssa,335,2169,2225
orzdevinwang,337,1988,2094
cheetose,338,2262,2292
Kubic,339,2107,2179
fanfly,342,1956,2071
Nezzar,345,2702,2621
Orange_gunwookim,345,2108,2179
Hasan0540,347,2357,2360
espr1t,349,2103,2174
ynq1242,351,2119,2185
Szoboszlai10,353,2531,2491
math957963,354,2496,2463
sansen,355,2428,2412
jzp,358,2059,2140
fsshakkhor,360,2123,2186
HanaYukii,362,2285,2304
sas4eka,364,2286,2304
Bakry,365,2187,2232
Gassa,367,2436,2416
golions,367,2096,2164
box,370,2192,2234
SomethingNew,371,2353,2352
Noam13,372,2343,2344
SYury,373,2437,2415
RGB_ICPC1,378,0,772
mban259,380,2168,2215
soltanmv,383,2284,2299
lessmeaning,386,2392,2379
magga,388,2187,2226
GoogleBot,388,2176,2218
hkyiitd,391,2161,2207
perekopskiy,394,2326,2327
BilyHurington,398,2166,2209
Septimelon,398,2399,2381
kissgergely,400,2222,2249
Prateek,410,1994,2083
Andycipation,411,2387,2371
awoo,413,2500,2456
qiangbao,414,2408,2386
emthrm,416,2602,2533
JOliva,417,2115,2168
Andres_Alumets,422,2097,2155
jvmusin,424,2168,2206
LUV,426,2288,2293
lucifer1004,428,2192,2223
realcomplex,430,2372,2356
RedStone,431,2171,2206
zidder,432,2183,2214
thenymphsofdelphi,432,2284,2290
killer_god,432,2052,2120
iakovlev.zakhar,435,2383,2364
IgorI,437,2489,2443
I3J03RN,441,2155,2193
baqargam,443,2206,2230
vkgainz,444,2061,2125
Rubikun,450,2572,2504
Fly_37,450,2282,2285
Rpd-Strike,453,2126,2169
Warawreh,455,2125,2169
ymmparsa,457,2112,2159
Simon_Chen,458,2072,2130
maximrufed,458,2190,2215
PuRpLe_FoReVeR,460,2349,2333
Cro-Marmot,460,2139,2178
adurysk,462,2056,2118
Ekler,464,2233,2247
VladaMG98,465,2325,2315
Ormlis,469,2445,2405
gabrielwu,470,2326,2314
fetetriste,474,2315,2305
Toxel,475,2679,2582
Savior-of-Cross,476,2378,2353
kobae964,478,2598,2520
antonis.white,481,2194,2214
Arpa,481,2284,2281
elizarov,485,1996,2071
glancing_back,486,1849,1966
adamant,487,2447,2403
Xellos,489,2586,2510
torisasami,492,2171,2196
cute_hater,495,2043,2102
Kodaman,499,2169,2194
Naseem17,502,2157,2184
HCPS42,505,2136,2168
JeffreyLC,506,2445,2399
minhcool,507,2113,2151
Forever_Pursuit,508,2198,2214
Sofapuden,509,1926,2015
DanielixS,511,2045,2101
QwertyPi,512,2378,2347
N.E.R.O,515,2246,2247
ChthollyNotaSeniorious,517,1993,2063
codelegend,518,2359,2333
Kude,519,2090,2133
Stepavly,520,2096,2136
AmShZ,521,2043,2097
kalimm,521,2330,2310
aZvezda,523,2243,2244
lsantire,523,2215,2223
Rewenix,533,1746,1883
kshitij_sodani,535,2296,2282
Soul_Full_Of_Thunder,536,2117,2150
egge,537,1998,2063
DivQ,538,1994,2060
curly_braces,539,1991,2057
blobugh,542,2153,2174
bleh0.5,544,2012,2071
Lolboyyyy,547,1980,2048
KAP,549,2363,2331
VLamarca,550,2348,2320
Okazaki_Yumemi,552,2063,2107
ImmortaLimit,552,1975,2043
AvinashKartik,554,2236,2234
YzzY,557,1979,2045
tabr,561,2519,2447
eidan,564,2273,2260
Lawali,567,2331,2304
erekle,568,2192,2200
east1016,569,2110,2139
BenniKartefla,571,2335,2306
M_sea,578,2144,2163
Vladik,581,2223,2220
pavement,584,1929,2006
ExplodingFreeze,586,1951,2021
