handle,rank,oldRating,newRating
w2y51c318,1,0,1003
xvzhiming,2,1949,2264
rlc202204,3,2081,2325
RGB_ICPC9,4,1774,2082
deoxys1087,6,2073,2336
satyam343,8,1984,2199
Junz_LJL,9,2021,2219
lldxjw,10,1924,2146
rikka_lyly,11,2096,2262
xfxcy,12,636,1330
daaaaaaaaaaaaaaaaaaa,13,2017,2198
RadRah,14,1931,2134
Zhangxuyang,15,1937,2135
Flaming_Blade,16,1967,2152
JDScript0117,17,1923,2119
IShowRonaldo,18,1922,2115
_ChiFAN_,19,2052,2204
yishangtanhuan,23,1084,1612
Iceturky,25,2062,2200
frostaur_,26,2052,2190
QY2002,27,2011,2159
Garyyy,28,1948,2113
onbert,29,1972,2128
concuuduoc,31,1935,2101
second_idiot,35,2016,2151
Egorsa,36,1985,2128
Luvidi,37,2062,2181
Roll_Num_56,39,2070,2183
mohammadsam,39,2002,2135
whaskntax,41,1998,2187
hswfwkj,43,2028,2149
TheSahib,44,2085,2188
DarkestNightmare,47,1959,2097
Krabbypatty,48,2067,2173
huanchenawa,49,1566,1880
Gogolev,51,2010,2129
Kustov_Vadim_533,52,2031,2142
polosatic,54,2066,2165
Jinjazilla,56,2038,2142
bleeding,56,1997,2112
TLE_Automaton,56,1824,1992
TianyiWei,56,1901,2045
cmbddl,60,1936,2068
Bedoo,61,1867,2019
xbai,64,2009,2116
nocap,64,1901,2040
4dalols,66,1924,2055
buidangnguyen05,67,2077,2163
prz1213,68,1993,2101
Kaiser_Kell,70,1945,2064
diobrando97,70,2004,2106
JogoatWouldWin,75,2009,2166
kzyKT,79,1974,2080
liaoz123,79,1966,2074
TAIYANGFENG,82,1989,2087
su_da,82,1951,2060
Francesco4203,92,1956,2059
coding_sword,95,2070,2139
nyawow,95,1975,2107
NegIQ,95,2026,2108
Code936,101,2072,2174
happy_node,101,1986,2075
AlexW08,101,1912,2023
sdyzpf,107,1910,2019
Gwen,107,2005,2087
n0sk1ll,107,2092,2150
pengyantong,110,2096,2151
Mifort,110,2095,2151
baij1aohu,110,2010,2089
__baozii__,114,1901,2009
Promise_,114,1941,2037
farkon00,114,2055,2119
purupurupururin,122,1950,2041
ycx2010,122,1996,2074
Ayalla,125,1920,2018
_Lingyin,128,1947,2037
binap,128,2057,2116
towrist,130,1924,2019
caf_sq,130,2039,2102
MonchIkPonch,133,1774,1967
chunbaekim,138,1513,1785
lvle,138,1919,2013
lemon8,138,1988,2062
ngocnghia,141,2008,2075
Bahamin,141,1913,2007
CSQ31,144,1870,1976
ehhha9,146,2075,2159
moonshine,146,1989,2060
panospask,148,2088,2131
IC1101,156,1776,1940
Ush1su,156,1993,2059
Useless-,161,1983,2051
Richard1211,164,2072,2114
_p_a_r_s_a_1_3_,169,1906,1993
wang_by,172,2003,2062
Alliy666,172,1969,2037
Gatina,174,2086,2122
Hectonit,176,2023,2075
Tima19,178,1933,2009
_user_,178,1900,1986
page_fault,178,1990,2050
NovusStellachan,186,1989,2047
soumilbansal0005,186,2007,2060
justin_zed,191,2043,2086
Aziraphale,194,1866,2015
shuyefan,196,2071,2105
TwinHter,198,2080,2111
MTGS,205,2076,2106
hieu_2004,209,1792,1901
runzelai,212,2017,2061
BerryPie,215,1987,2039
I_HATE_GEOMETRY,226,1923,1990
Swishy123,233,1867,1948
Lets_end_this_shall_we,237,2070,2095
swm_sxt,238,2086,2106
KUHYAKU,242,2080,2101
now_cow,243,1888,1961
NusGhy,245,1667,1806
waste_f,257,1879,1952
Tyx2019,261,2070,2090
NuclearMint,262,1833,1919
abhidot,266,1915,1976
UKBwyx,268,2090,2104
SoReMore,272,1909,1971
Beacon,275,2033,2059
wuhudsm,287,2026,2052
sashko123,290,1871,1939
infCraft,297,2019,2045
Zeyush,297,1856,1927
hshhh_,301,1988,2021
Kinope,301,2098,2102
Lezy233,301,1911,1965
Farsh_LE,306,1985,2019
oqmsac,310,1875,1937
OguriCap,310,1924,1973
t.kwiatkowski,310,1974,2009
ZhishengIE000,310,1924,2032
Ivan_Kolosov,319,1927,1974
Cathaya,328,1984,2051
BallBreaker,334,1987,2015
skydog,338,1898,1950
ococonomy1,350,2021,2038
ElyesChaabouni,356,1862,1920
Evocation,364,1928,1967
charan,369,1957,1987
brute_forceCE,369,1957,1987
Rising-coder,378,2083,2079
KobicGend,378,1896,1942
tredsused70,388,2066,2066
HusseinFarhat,395,1942,1972
Scalm,395,2000,2015
perekopska.d,395,2043,2046
secresearch1979,395,2055,2055
Abhishek_Srivastava,395,1943,1973
notSayeef,409,2098,2087
Obsidius,409,1961,1985
juruoA,426,1823,1882
zhangeb,434,1897,1934
I_am_Domik,460,1956,1975
CoderAbhi27,464,1943,1964
placik,464,1933,1957
myx12345,464,1875,1915
arthur_9548,464,2012,2016
_greedy,473,1907,1937
dongggle,496,2057,2045
xly_tyty,508,1783,1843
ThisWasUnplanned,535,1939,1953
Misha100896,535,1717,1792
tloinuy,549,1986,1987
--tofu--,549,1850,1886
njustbacon,572,1929,1943
koukanni,572,1990,1988
eepsilon,589,2023,2010
GStnt,589,1924,1937
kh0i,589,2042,2025
Chelovek9,623,1943,1948
codelegend,647,2081,2049
Satyanweshi45,647,1898,1911
eudanip,665,1941,1942
ScottChou,701,2075,2041
Ertugrul28,715,1760,1805
kissgergely,715,1956,1950
balakrishnan,729,1984,1970
shrapnelzz,740,2008,1987
volkov179,740,1850,1869
Xiaozzz,768,1936,1930
YahiaSherif,782,1999,1977
lelbaba,791,1978,1961
saikrishna17394,791,1679,1741
H-R-2004,798,1957,1944
sxrcodeforces,813,1981,1961
markthitrin,847,1946,1932
wishsh,857,2072,2027
KALARRY,886,1986,1960
_Gawd_,921,2017,1981
2Bpencil,934,2000,1968
zeeman_piggy,976,2014,1976
ibrahimwq,986,2010,1972
h2rsh,1028,1908,1891
best_codeforces_user,1054,2010,1968
Hell_Eclipse,1054,1842,1841
ShirayukiNoa,1054,2055,2002
bzh110,1066,1900,1884
De-Bug,1066,1963,1931
donot,1078,2088,2026
areke,1096,1970,1935
pengin_2000,1121,1952,1921
Max-324,1121,1860,1851
omikad,1121,1684,1721
kanye_east,1148,2015,1967
Justinshao,1181,1812,1812
yupooh,1201,2052,1993
altgifted,1212,2050,1990
Joey_W,1245,1955,1916
CIXTEEN,1245,2037,1979
Kawaii,1253,1902,1876
HatanoKokoro,1267,2090,2018
caustique,1335,1653,1687
Yugi.Hacker,1358,1998,1944
yimuhua,1389,1903,1870
hiromi_ayase,1450,1968,1917
IvayloS,1459,1680,1700
Zbyszek99,1501,2010,1947
BitHashTech,1594,1587,1626
16777216,1713,2011,1940
geckods,1724,1754,1744
