handle,rank,oldRating,newRating
bigelephant29,19,1693,1771
NegaTeeF,20,1682,1768
BekzhanKassenov,30,1643,1751
Aidos,39,1685,1759
sokian,54,1693,1753
BigBag,72,1508,1682
monkey.master,79,1649,1730
vas.and.tor,84,1696,1738
MyLeg,95,1695,1732
.I.,126,1486,1653
josdas,172,1500,1668
TonySnark,182,1593,1670
AndreySergunin,256,1636,1646
SimB4,266,1455,1592
triveni,281,1684,1641
PugachAG,338,1683,1631
hzwer,351,1500,1609
kzyKT,377,1280,1462
kalimm,514,1434,1503
TsunamiNoLetGo,526,1665,1595
Jhamra,530,1399,1484
tranquility,533,1583,1536
kostka,534,1405,1485
zhabo,549,1558,1518
Egor.Lifar,578,1531,1505
PrashantM,583,1381,1461
Carups,642,1647,1570
_LeMur_,643,1238,1365
krismaz,685,1500,1498
Luqman,991,1344,1322
vintage_Vlad_Makeev,1082,1542,1453
manoprenko,1166,1500,1423
Sanja,1170,1317,1268
ivdim1999,1260,1643,1552
Nicola95,1487,1599,1508
craborac,1487,1143,1084
