handle,rank,oldRating,newRating
iNNNo,7,1942,2174
Anonymely,9,892,1516
systy,10,2068,2248
415411,11,2009,2237
BRABABABABASHKIR,14,1969,2157
Jarif_Rahman,14,2043,2208
parsa-golestani,16,2086,2235
Giga_Cronos,17,2079,2227
ReynardT,19,1372,1812
GJ.Ro,20,1953,2130
ayingna,21,2071,2210
czhang2718,22,2070,2207
mjtai,23,2072,2206
markysha,25,2015,2164
MattTheNub,26,2099,2221
exhausted,28,1956,2117
zdc123456,29,1983,2134
Y-axis_formula,30,2023,2160
Minh,31,1632,1894
15000,32,1680,1976
MnTm,37,2060,2175
xuanbac05,39,2005,2135
__jk__,40,2079,2186
Boboge,44,2054,2162
milind0110,44,2033,2147
Do_not_make_friends,46,1899,2052
Wizard_of_Orz,47,1901,2052
Sunnatov,48,1983,2108
gxy001,55,2079,2171
yb13558h,57,1787,1966
kingmessi,58,1998,2111
kolomig0r,59,2056,2151
Hayasa17,62,0,800
Eliaster,62,2018,2120
Beevo,62,2024,2125
opPO,65,1689,1894
DiegoGarcia,66,1765,1944
zhouyuheng2009,68,1967,2081
alexdd,71,2057,2143
BunBunChocolat,72,1974,2083
adepteXiao,74,1928,2049
MFStarboy,75,1207,1631
briX1210,76,1956,2067
sunyuheng365,77,2000,2098
I_HATE_GEOMETRY,78,1989,2089
MrLolthe1st,79,1836,1982
Mirali777,80,2067,2143
ApraCadabra,84,2049,2128
Hamed_Ghaffari,85,1993,2086
Loging,85,1997,2089
trainerherp,88,2080,2148
sleepntsheep,89,1785,1939
Probka,89,1930,2040
Pazio,91,2070,2139
Ayalla,94,1997,2084
tatata96,94,2071,2137
huangxuanao,96,2000,2085
p__ce1052,97,1982,2072
Omar_Mohammad,99,1946,2046
stefanbalaz2,101,1898,2011
qwe1rt1yuiop1,104,1756,1911
Tima3,106,1871,1989
Misha100896,107,1899,2008
sdyakonov,110,2070,2128
celin,111,2007,2083
ScarletS,112,2033,2101
omikad,113,1837,1962
__Watcher,118,2007,2079
czhxm,120,810,1322
bedrockfake,123,1946,2034
Gwen,124,1938,2028
Soultaker,125,2072,2124
Sanat,126,2042,2101
handy.rose,128,1986,2060
MateiKing80,129,2022,2086
