handle,rank,oldRating,newRating
jqdai0815,1,3314,3419
Swistakk,2,2851,3018
Um_nik,3,3286,3309
bmerry,4,2839,2958
ainta,5,2835,2939
yosupo,7,2816,2901
Radewoosh,8,3098,3101
qwerty787788,11,2887,2921
MrDindows,13,2760,2815
ecnerwala,14,2752,2804
Errichto,15,2716,2773
jonathanirvings,16,2489,2601
neal,21,2197,2371
Petr,22,3353,3220
dreamoon_love_AA,24,2701,2727
xiaowuc1,26,2288,2418
snuke,27,2601,2645
scanhex,28,2396,2491
AndreySergunin,29,2218,2360
LHiC,30,3114,3020
SirShokoladina,31,2667,2683
Arterm,32,2634,2656
ehnryx,34,2037,2224
ugly2333,35,2404,2480
jtnydv25,36,2222,2346
gisp_zjz,38,2314,2407
majk,39,2595,2612
natsugiri,42,2564,2584
never_giveup,46,2294,2378
kostka,48,2301,2379
kmjp,49,2361,2422
Bruteforceman,51,2133,2255
lumibons,52,2101,2232
nuip,53,2512,2527
Noam527,54,2237,2324
sinus_070,55,1920,2110
hitman623,56,2105,2229
irkstepanov,60,2398,2433
cdkrot,61,2310,2367
MofK,63,2201,2286
zhed,64,2110,2221
I_love_tigersugar,65,2248,2317
Barichek,67,2233,2303
VArtem,73,2695,2640
SecondThread,77,2001,2132
KungA,79,2236,2292
Svlad_Cjelli,80,2199,2264
fmqjpt,83,2227,2281
uwi,86,2691,2624
fetetriste,88,2142,2214
isaf27,95,2331,2346
nigus,99,2224,2264
Shimatsukaze,100,2320,2333
hohomu,101,2265,2291
Alpha_Q,103,2179,2228
lessmeaning,104,2142,2201
tfg,106,2276,2296
Expectation,108,2443,2419
Valentin_E,110,1914,2042
Roberio,111,2104,2168
Ilya_MSU,116,2308,2312
alexX512,117,1951,2060
balakrishnan,120,2104,2161
leanil,122,2086,2146
pllk,123,2282,2287
KrK,127,2693,2595
AkshajK,130,2059,2122
IgorSmirnov,131,2100,2150
wakaka,132,2337,2323
paula,134,1986,2069
woqja125,136,2291,2285
BigBag,137,2328,2313
Jakube,141,2170,2192
aviroop123,141,1996,2070
allllekssssa,143,2164,2187
ruhan.habib39,145,1977,2055
PuRpLe_FoReVeR,148,1901,2003
STommydx,150,2115,2147
Gassa,151,2103,2138
Antoine,161,2075,2111
Dmitriy.Belichenko,163,2158,2170
niquefa_diego,165,2146,2160
fedimser,167,2010,2062
fedoseev.timofey,169,2086,2114
SPatrik,175,1915,1992
Mediocrity,178,2292,2262
abeker,179,2206,2196
budalnik,182,2451,2382
Igorjan94,183,1912,1985
adamant,186,2282,2251
tinca_matei,188,1916,1985
UnstoppableChillMachine,190,2129,2133
Egor.Lifar,191,2320,2277
Hasan0540,194,2198,2183
TripleM5da,205,2160,2149
Nson,207,2114,2113
vanvector,211,1954,1996
dalex,212,2028,2048
Stelutzu,214,1919,1970
vbobrov,220,1997,2020
GoogleBot,224,2001,2022
Motarack,226,2280,2230
Kilani,227,2091,2086
danya090699,230,2261,2214
jjjjj19980806,232,1964,1991
cerberus97,233,2173,2145
Nicola95,237,2107,2093
gazelle,241,2073,2065
compiler_101,242,1971,1990
jarakcyc,245,1928,1958
Marckess,246,1992,2003
tap_tapii,247,1918,1950
vpike,255,1952,1969
Taube,257,2222,2172
neko_nyaaaaaaaaaaaaaaaaa,259,1940,1959
leaf1415,263,1923,1944
ImaniAm,268,1991,1990
paulinia,271,2029,2018
yashChandnani,281,2173,2124
Juve45,283,1981,1975
LeCaRiBoU,285,2067,2040
VladProg,286,2138,2094
win11905,287,2048,2024
Rudy1444,288,2137,2093
RobeZH,290,2187,2131
mredigonda,294,2109,2068
iaNTU,296,1921,1924
Anadi,298,2359,2265
stefdasca,300,1958,1948
ltf0501,300,2058,2025
_LeMur_,304,2233,2160
vovuh,304,2093,2048
vanogam,312,1981,1958
evpipis,318,2034,1996
AminAnvari,318,2058,2015
gop2024,318,2227,2151
adedalic,324,2375,2269
Omar_Elawady,328,1934,1915
Makcum888,328,1909,1896
xuanquang1999,332,2235,2153
Tanzir5,332,2149,2084
mtsd,332,1981,1949
Atreus,335,1987,1952
amnesiac_dusk,335,2010,1970
awoo,335,2067,2015
pedroteosousa,340,2023,1978
abhishek_saini,340,2157,2086
Mohammadreza_mz,340,1985,1947
killer_god,345,1907,1885
collares,347,2319,2216
Roundgod,347,2134,2065
Toxel,347,2361,2250
hank55663,351,2162,2087
Aryan,354,1969,1929
brimix__,355,1919,1887
998kover,355,2185,2103
abisheka,361,2230,2139
Grzmot,368,2109,2036
ngkan,371,2188,2102
Hyperbolic,372,2120,2044
I_love_myself,377,1903,1862
Reyna,377,2722,2530
M.Mahdi,385,2491,2345
perekopskiy,391,2003,1937
244mhq,394,2160,2069
JettyOller,394,1959,1899
txingml,405,2108,2021
Jatana,406,1999,1927
MysteryGuy2,410,2038,1959
Mustang98,411,2065,1982
xxxxxxmk,412,1926,1860
loan,414,2115,2024
hugopm,417,2057,1972
AkiLotus,424,2047,1960
vhnvn,426,1904,1832
-is-this-fft-,428,2067,1976
elizarov,430,2122,2023
Tokyo_Drift,432,1938,1858
akulsareen,433,2375,2236
.I.,433,2163,2055
