handle,rank,oldRating,newRating
maroonrk,2,3385,3463
Radewoosh,3,3655,3627
hos.lyric,5,3164,3230
Farhod,7,2840,2968
SSRS_,8,2921,3018
137_345_2814,9,2532,2730
Mr_Eight,10,2408,2635
rama_pang,14,2677,2802
kotatsugame,15,2952,2998
SoraKasugan0,20,2169,2420
chemthan,21,2411,2581
Maksim1744,22,3171,3135
yosupo,25,3161,3119
SodiumCl10,26,2408,2563
CXY07,27,2287,2475
chasedeath,28,2190,2407
Ormlis,30,2993,2980
WeakestTopology,31,2374,2525
AliShahali1382,32,2689,2750
dorijanlendvaj,34,2831,2850
Amoo_Safar,35,2924,2917
orzdevinwang,37,2849,2857
risujiroh,38,2670,2723
lzr010506,40,2096,2316
hank55663,42,2829,2833
gyh20,43,2606,2666
mo_onrabbit2,45,2537,2612
huangzirui,46,2256,2411
feecIe6418,48,2607,2659
Xellos,50,2726,2743
Mr_Wu,54,2452,2536
Ra16bit,57,2738,2742
wifiiii,58,2644,2671
MofK,60,2542,2593
m_99,61,2729,2730
darkkcyan,63,2381,2472
isaf27,64,2913,2865
emthrm,66,2186,2332
natsugiri,70,2858,2817
SevenDusks,71,2340,2433
noimi,72,2928,2868
tute7627,73,2742,2727
Eric_hooo,74,2295,2397
Golovanov399,75,3112,3005
Chinese_zjc_,76,2179,2315
kalimm,77,2248,2361
BurnedChicken,78,2723,2707
Roundgod,79,2690,2681
mtsd,80,2556,2580
yuanyuan1024,82,2001,2192
Crabby_Maskiv,83,2627,2630
LeafSeek,85,2117,2262
szb,87,2467,2507
Errichto,89,3000,2907
Siberian,91,2453,2493
fextivity,93,2290,2374
Valera_Grinenko,94,1995,2175
liuhengxi,95,2323,2395
Tima,98,2108,2244
hitonanode,100,3082,2961
SongC,102,2487,2509
Miko35,104,2259,2341
Markadiusz,104,2391,2436
Taiyaki,107,2146,2261
flashmt,109,2453,2477
add10k,112,2418,2450
box,114,2330,2384
loan,115,2183,2280
ngpin04,116,2457,2475
lucaperju,117,2644,2615
rui_er,118,2175,2272
average_frog_enjoyer,120,2309,2364
dXqwq,122,2443,2461
Starline,123,1956,2124
wh_ZH,127,2134,2236
Flamire,128,2302,2353
Sugarii,129,2355,2390
-wicton-,129,2314,2361
retcarizy,133,2147,2241
LastDance,134,2356,2388
Bellalabella,136,2240,2303
cyh_toby,137,1996,2138
grass8sheep,138,2199,2273
Trump_Constructs_China,141,2332,2366
Andreasyan,142,2383,2403
sunzh,144,2429,2436
Rubikun,145,2612,2573
new_doubleh,148,2037,2156
apostoldaniel854,150,2153,2233
ButterCake,151,2225,2283
Nero,153,2372,2388
Mike4235,159,2203,2261
ykl,159,1938,2085
sohsoh,161,2370,2382
yuto1115,163,2610,2561
Fidisk,164,2157,2226
humbertoyusta,165,2161,2229
fuppy,166,2408,2407
xcyle,167,2209,2261
platter,169,2346,2359
HollwoQ_Pelw,175,2393,2391
feeder1,176,2236,2275
kizen,178,2404,2397
C202044zxy,179,2006,2115
andr1y,180,2190,2240
Noureldin,182,2030,2129
Baiyu0123,183,2155,2213
forxen,185,2152,2210
edenooo,186,2347,2351
QAQAQAQAQ,189,2254,2281
never_giveup,193,2895,2766
wenhao801,195,2211,2246
8e7,196,2251,2274
SuperJ6,199,1988,2091
kimjihoon,200,2329,2330
Sorting,202,2255,2274
okwedook,202,2180,2220
blackyuki,205,2601,2535
Dart-Xeyter,207,2254,2271
Tavern,208,2192,2225
qiuzx,208,2230,2253
ttklwxx,210,2041,2120
SecondThread,211,2530,2478
KDVinit,212,2198,2228
Alex_Wei,213,2350,2340
S2speed,214,2298,2300
_ztyqwq,216,2274,2282
HwSh,220,2002,2088
applese,222,2455,2415
fallleaves01,222,2372,2352
alireza_kaviani,224,2637,2554
BaluconisTima,228,2266,2270
ORZXY,234,2084,2136
uwi,237,2839,2706
katzper01,238,2252,2255
Guoyh,239,2174,2197
talant,240,2247,2250
Savior-of-Cross,241,2647,2556
shiven,242,2067,2120
jdurie,243,2386,2354
Asuka,244,2364,2337
Hyperbolic,245,2431,2388
emofunc,246,2521,2457
AsunderSquall,247,2419,2378
STommydx,248,2148,2174
jpetrovcic,249,1902,2007
leaf1415,250,2635,2543
lessmeaning,252,2426,2381
KKT_89,255,2240,2239
Forza_Ferrari,258,2159,2178
lyons,259,2201,2208
tiger2005,261,2125,2152
RinkaSnow,262,2427,2378
rniya,263,2516,2446
YeongTree,264,2643,2544
Zhtluo,265,2375,2337
Markellonchik,266,2124,2149
Adam_GS,268,2183,2191
turmax,269,2893,2737
Nyaan,271,2755,2629
Nika_Tamliani,272,2190,2194
InternetPerson10,273,2202,2203
jerdno,274,2043,2088
H8_8Q,275,2080,2113
jiangly,276,3492,3204
jiangbowen_,277,2143,2157
nguyenhoangminh318,278,1963,2031
-skyline-,279,2687,2574
Kevin114514,281,2127,2143
Onjo,281,2379,2333
zhangjianjuncd,284,2054,2089
AlesyaIvanova,288,2604,2505
Ran,288,2161,2164
Igor_2017,288,2202,2195
LZDQ,288,2330,2292
JettyOller,293,2919,2750
HuaJun,297,2271,2244
kqp,297,2188,2180
Sol1,302,2117,2127
-23333,304,2277,2247
AngusRitossa,304,2394,2337
receed,306,2745,2610
pigstd,306,2208,2193
AFOier,306,2094,2108
Road_to_Candidate-master,309,1964,2015
Celebrate,309,1972,2021
Ali.Kh,312,2588,2486
rembocoder,314,2392,2331
shnirelman,314,2102,2110
GregFocker,318,2337,2286
Bucketsmith,318,1918,1977
kobae964,318,2713,2580
QwQcOrZ,318,2300,2257
Yurushia,318,2426,2355
mafailure,318,2052,2070
Anachor,331,2405,2336
fastmath,331,2516,2423
rivalq,331,2181,2162
Honey_Badger,335,2227,2196
Nanako,339,1968,2004
FSTAutoMaton,341,2228,2195
HCPS42,341,2214,2184
serotonin,341,2241,2205
ToanLe,344,2113,2106
lightseba,344,2154,2137
Hile_Meow,347,1958,1992
Drew_,347,2144,2128
Naseem17,351,2330,2271
Kaitokid,353,2260,2215
Mdominykas,353,2257,2212
Olerinskiy,362,2017,2026
I_love_geom,362,1938,1970
slah007,367,2006,2016
glancing_back,367,2117,2099
collares,372,2162,2132
Adikolon,372,2070,2061
fr200110217102,377,2075,2065
pooty,379,2134,2108
udon1206,379,2133,2107
timreizin,379,1995,2004
ethan_enhe,382,2083,2069
Antimony,383,2436,2345
cthau,383,1982,1992
BurnoutAg7,386,2352,2277
luiz_oda,386,2091,2072
HomuraCat,390,2067,2053
suyiheng,390,2174,2135
alpha_kotenok,393,1950,1964
EasonTAO,393,1924,1945
Alfeh,393,1921,1943
BIT_smzzl,398,2116,2086
TKT_YI,402,2193,2146
psb0623,403,2231,2175
Igorbunov,403,2365,2282
MahiruShiina,406,2146,2108
maxplus,407,2215,2161
I_HATE_CONSTRUCTIVES,410,2276,2209
Farhan132,410,2165,2121
early-morning-dreams,410,1914,1992
Radin_Zahedi,415,1920,1931
sstrong,415,2561,2436
5ab,421,2183,2132
Jarif_Rahman,424,2020,2003
PubabaOnO,426,2474,2364
klimmek55,430,2176,2123
Sh0,431,2089,2053
Lawali,431,2334,2250
ssamt,435,2149,2099
disastah,436,1988,1973
GeoCalibur,438,1952,1945
SirShokoladina,442,2699,2541
lunchbox,444,1914,1912
Gmacem,444,2162,2106
little_misfortune,449,2124,2074
yz_,452,2254,2178
status_coding,452,2001,1975
0wuming0,455,2216,2146
akshaykhandelwal,455,1957,1940
yixiuge777,455,1915,1907
quanjun,459,2061,2019
Boboge,459,2015,1983
onglu,461,2031,1995
Vin__ar,463,1998,1968
dkhve,464,1979,1953
HuaShanLunJian,466,2007,1974
leo020630,467,1953,1931
Rewenix,468,1953,1930
chenrui9551,468,1961,1937
xiaoxiaobaozi,470,2019,1982
bashkort,472,2012,1975
PineapplesOnPizza,473,2114,2057
registeretsiger,475,1946,1921
jerry3128,478,2133,2071
tko919,479,2223,2145
Kude,481,2646,2490
Ztin,484,2134,2069
tkacper,484,2370,2264
Wielomian,488,2117,2053
AlperenT,488,2038,1988
Macesuted-Moe,491,2271,2180
I_LOVE_ANTON_DONBASS,491,2334,2233
sleep__,496,1965,1925
ArhN,498,1997,1951
MvKaio,499,1976,1933
skicean,501,2062,2003
liqingyang,502,1963,1915
GordeyZav,502,1982,1931
walk_alone,502,1961,1914
vodacbaoan,502,1982,1931
Dragnoid99,502,2183,2100
Zain,502,1954,1908
Arnob,502,1913,1875
nawa,515,1982,1895
gigabuffoon,515,1960,1875
TheScrasse,515,2312,2191
kzyKT,515,1991,1903
mexomerf,515,2045,1953
TooTrashyToCompete,515,2020,1930
ShadowLight,515,2531,2377
czsnb,515,1945,1861
socpite,515,1922,1839
IsaacMoris,515,2251,2138
Lucina,515,2116,2018
indogent,515,1912,1830
maximrufed,515,2199,2092
Reanap,515,2123,2024
hocky,515,2004,1915
andrewtam,515,2061,1968
PCTprobability,515,2276,2160
Priyansh31dec,515,2034,1943
