handle,rank,oldRating,newRating
tourist,1,3235,3341
jqdai0815,2,3181,3253
Radewoosh,3,3088,3159
Endagorion,4,2934,3029
Um_nik,5,3158,3179
VArtem,6,2510,2695
Reyna,7,2379,2590
FizzyDavid,8,3023,3050
LHiC,9,3115,3111
Kostroma,10,2774,2853
whzzt,11,2439,2602
ko_osaga,12,2895,2930
qwerty787788,15,2744,2804
PavelKunyavskiy,17,2889,2903
ainta,18,2717,2772
krijgertje,20,2874,2881
mmaxio,21,2639,2704
ch_egor,22,2538,2626
KrK,23,2602,2670
Golovanov399,24,2770,2792
tmwilliamlin168,25,2252,2407
zx2003,28,2140,2318
maroonrk,29,2279,2414
Merkurev,31,2800,2796
knightL,32,2505,2575
.o.,33,2383,2483
snuke,36,2551,2601
natsugiri,40,2404,2485
uwi,41,2668,2679
nuip,42,2446,2512
pashka,44,2437,2502
izban,46,2888,2836
dreamoon_love_AA,47,2762,2740
yosupo,49,2764,2738
lych_cys,51,2547,2573
zemen,52,2610,2619
jcvb,53,2938,2864
Barichek,54,2249,2348
_h_,57,2656,2646
Egor.Lifar,59,2268,2356
Swistakk,61,2919,2840
arsijo,66,2731,2693
Elegia,67,2106,2228
cdkrot,68,2351,2406
duality,69,1736,1967
Marcin_smu,71,2804,2742
kobae964,72,2364,2412
danya090699,73,2195,2286
peltorator,75,2332,2385
Xellos,82,2402,2430
scanhex,83,2357,2396
flashmt,84,2258,2322
SYury,86,2409,2432
dario2994,89,2614,2583
maximumSHOT,90,2310,2355
Kaban-5,97,2728,2663
-imc-,103,2452,2451
budalnik,106,2750,2673
Marco_L_T,107,2325,2353
Jimanbanashi,109,2245,2293
kostka,110,2170,2237
adedalic,111,2262,2304
I_love_tigersugar,114,2134,2208
DraZxlNDdt,115,2191,2249
pb0207,118,2075,2162
jtnydv25,119,2400,2401
BigBag,122,2492,2469
Noam527,125,2159,2219
xiaowuc1,126,2382,2383
radoslav11,130,2146,2206
emofunc,133,1900,2028
Markellonchik,134,2177,2227
blatuitorulmlc,136,1988,2089
Arterm,139,2768,2667
programmer228,142,2058,2135
998kover,144,2173,2218
tfg,146,2241,2267
Enchom,147,2458,2429
saba2000,149,2366,2359
JOHNKRAM,150,2738,2639
wbyyui,152,1991,2082
Temirulan,162,2329,2325
awoo,164,1970,2060
zyb,168,2445,2409
Roberio,172,1986,2068
Cyanic,173,2133,2174
Jatana,175,2133,2173
zbww,179,2085,2136
neal,184,2174,2200
Subconscious,187,2323,2309
darkkcyan,193,2127,2161
kmjp,196,2443,2396
temich,196,2353,2328
Bruteforceman,199,1905,1997
Slamur,199,2289,2279
Gassa,202,2283,2273
Kilani,203,1944,2024
adamant,206,2226,2229
Nson,209,2048,2097
nigus,214,2287,2272
xuanquang1999,215,2137,2159
ehnryx,218,1994,2054
chychy,220,1936,2011
cerberus97,221,2166,2179
TsunamiNoLetGo,222,2140,2159
YxqK,226,2047,2090
fyy2603,227,2126,2147
IgorAkhmetov,228,2205,2205
xzm2024,231,1937,2008
cthbst,232,2105,2130
Svlad_Cjelli,233,2246,2234
fetetriste,233,2100,2126
Kuyan,252,2099,2119
Toxel,254,2361,2314
Jakube,264,2195,2186
SaveVMK,266,2155,2156
Qwertenx,267,2007,2046
balakrishnan,270,1945,2000
top34051,278,2102,2113
xoxo,286,2093,2104
Bobrosoft,287,1880,1948
Aeon,290,2395,2330
gazelle,294,1908,1966
txingml,295,1996,2030
SimB4,298,1852,1924
csegura,301,1938,1985
IvayloS,304,2047,2064
.erfanesm.,309,1743,1843
ilyakor,310,2713,2566
jskhirtladze,311,1963,2001
mkisic,313,1962,1999
Tanzir5,319,1875,1934
woqja125,320,2373,2305
TripleM5da,326,2151,2136
dalex,327,2076,2080
N.E.R.O,332,2133,2121
espr1t,338,2121,2110
TonySnark,341,2167,2144
liouzhou_101,341,2171,2147
fruwajacybyk,344,2237,2197
ftuknights,345,1629,1751
VladaMG98,348,2072,2071
nong,350,2026,2037
gop2024,351,2344,2276
Misha100896,356,1953,1981
Hasan0540,360,2075,2071
STommydx,361,1948,1976
andrew,364,1976,1996
AlexLuchianov,369,1817,1879
snacache,371,1942,1969
Tokyo_Drift,376,2037,2039
Andreasyan,378,1798,1863
Farhod,382,2234,2185
sava-cska,384,2116,2096
LLI_E_P_JI_O_K,385,1902,1937
chenyanbo,391,2146,2117
ivanilos,396,2000,2007
mredigonda,397,2006,2011
Ilya_MSU,398,2399,2308
Ran,403,1703,1788
vhnvn,406,1821,1873
Juve45,409,2030,2026
SAeed,416,1936,1955
UnstoppableChillMachine,418,2118,2090
collares,425,2357,2271
lebeg,426,1953,1965
Taube,428,2202,2152
IgorL,433,1949,1961
ppavic,436,2162,2120
Mohammadreza_mz,439,1914,1934
YaKon4ick,443,2069,2048
arknave,445,2121,2087
ChickenInKitchen,452,1989,1986
leaf1415,452,1854,1886
jvmusin,456,2048,2030
cfk,458,2102,2070
lucasr,460,2105,2072
manoprenko,461,2232,2168
eidan,463,1823,1861
RobeZH,463,2031,2015
kzyKT,466,1840,1873
Hohol,468,2022,2008
MathisHammel,474,1729,1791
fedimser,478,2071,2043
Omar_Elawady,481,1884,1903
gauss148,487,1841,1870
Ekler,488,1985,1976
jarakcyc,492,2035,2013
Tutis,497,2041,2017
Hell_Eclipse,498,2146,2096
ruhan.habib39,502,1977,1968
Wild_Hamster,503,2289,2205
jjjjj19980806,505,1918,1923
KhaledKEE,511,2195,2131
kobus,511,1906,1913
Volkov_Ivan,524,1971,1959
hank55663,525,2266,2183
donentseto,531,1869,1882
kzvd4729,541,1722,1773
cr8,545,1460,1586
RedStone,546,1903,1904
Makcum888,548,2076,2035
mtsd,558,1936,1927
AlesyaIvanova,559,1883,1888
zhed,560,1943,1932
Sorting,566,1751,1789
wakaka,567,2454,2322
Antoine,572,2022,1990
TheFallenOne,583,2028,1993
fredrik.w.ekholm,585,2059,2016
okwedook,592,1803,1823
ll931110,593,2015,1981
LJC00118,595,1762,1792
nitixkrai,597,1605,1678
Anachor,599,2128,2066
yashChandnani,602,2146,2079
FoodSheep,605,1876,1875
DeD_TihoN,606,1500,1602
Dalgerok,607,1720,1759
Mustang98,610,2050,2005
peti1234,612,1780,1802
antontrygubO_o,614,2010,1974
hugopm,616,1918,1904
sas4eka,619,1955,1932
SPatrik,634,1892,1882
Aleks5d,658,1888,1875
armoking,667,1700,1735
allllekssssa,669,2268,2164
Daniar,675,2076,2015
Ashishgup,683,2102,2034
VladProg,685,1902,1882
neko_nyaaaaaaaaaaaaaaaaa,693,1942,1911
Osama_Alkhodairy,701,1758,1772
PuRpLe_FoReVeR,704,1891,1871
SpeedOfMagic,706,1962,1924
fedoseev.timofey,708,1949,1914
nweeks,718,1796,1798
ILoveBitches,728,1684,1713
Suzukaze,728,1938,1903
KostasKostil,733,1718,1738
MaksymOboznyi,733,1788,1789
RubenAshughyan,736,1716,1736
alexxx998,740,1827,1818
..vince,741,2118,2039
cuom1999,744,2113,2035
Uzumaki_Narutoo,751,1452,1544
FalseMirror,768,2035,1972
