handle,rank,oldRating,newRating
RockyB,7,1897,2073
ruhan.habib39,28,1822,1956
MysteryGuy2,31,1690,1860
xoxo,36,1868,1976
JustInCase,37,1849,1961
Joyemang,48,1566,1755
AngusRitossa,49,1795,1910
TheFallenOne,50,1645,1806
chenyanbo,53,1780,1895
Democy,54,1612,1780
zhed,55,1875,1961
bbmirbek,58,1737,1860
RUSH_D_CAT,70,1856,1935
Astralpirate,101,1767,1854
GLAYS,109,1237,1506
reeWorld,111,1658,1773
paula,113,1697,1798
aviroop123,131,1688,1784
D.Pavlenko,138,1500,1654
Dalgerok,141,1840,1888
Fortin,146,1667,1763
abisheka,150,1851,1894
zhabo,177,1785,1837
gleb.astashkin,185,1895,1914
Infinity25,193,1834,1868
djm03178,202,1733,1793
fedoseev.timofey,213,1728,1786
ImaniAm,220,1842,1867
lessmeaning,221,1847,1870
programmer228,226,1846,1868
ltf0501,234,1774,1814
kzyKT,234,1877,1889
JhonnyZaz,262,1692,1749
win11905,270,1706,1757
areke,279,1700,1751
dorijanlendvaj,300,1851,1857
DarkKeks,302,1714,1757
faustaadp,306,1840,1848
BenniKartefla,313,1817,1829
mo_onrabbit2,316,1500,1605
DimmyT,333,1388,1528
_no0B,339,1751,1776
cuom1999,339,1778,1796
Suzukaze,345,1569,1646
cheetose,355,1882,1870
AcidWrongGod,359,1811,1816
Zain,367,1724,1752
Akatsuki_,371,1712,1743
pajenegod,371,1841,1837
kukyo,380,1601,1662
nitixkrai,380,1503,1594
neko_nyaaaaaaaaaaaaaaaaa,391,1553,1627
physics0523,395,1657,1699
Flavius,395,1732,1753
BaaaaaaaaaaaaaaarkingDog,401,1753,1768
Bartol,407,1577,1640
kzvd4729,407,1604,1659
antontrygubO_o,435,1694,1720
..vince,438,1772,1776
mukel,438,1867,1847
cy1999,438,1480,1569
olliH,446,1630,1672
PeregudovSergey,452,1537,1605
JOliva,469,1673,1699
NotNight,484,1653,1683
paradox,484,1835,1818
Kaitokid,492,1531,1596
arman_ferdous,497,1665,1690
YouKn0wWho,505,1490,1566
andreumat,505,1681,1701
GioChkhaidze,518,1470,1551
gheorghe_armand,528,1569,1618
killer_god,539,1836,1812
alexxx998,552,1618,1649
iaNTU,582,1634,1658
lrvideckis,582,1820,1796
Akulyat,591,1590,1625
TravellingSalesman,591,1431,1514
AlexReformed,591,1580,1617
Bunnycxk,608,1534,1583
shurongwang,608,1381,1479
Dalenator,618,1580,1614
RubenAshughyan,631,1815,1787
CrazyDiamond,640,1323,1438
Hell_Eclipse,647,1884,1838
DeD_TihoN,657,1542,1584
GStnt,664,1572,1604
SongC,664,1584,1613
JustasZ,673,1433,1507
MarcosK,683,1579,1607
stefdasca,683,1771,1749
Ashkan_Zarkhah,695,1449,1515
enoone,707,1740,1723
Volkov_Ivan,733,1883,1830
_Solenya_,743,1456,1514
sjc061031,773,1344,1436
okwedook,788,1578,1596
SleepyShashwat,788,1396,1468
OTTFF,843,1562,1580
qkoqhh,850,1696,1679
realcomplex,862,1439,1491
Evocation,862,1699,1680
Starman_,884,1431,1484
solvemproblr,897,1444,1492
SHAMPINION,933,1561,1572
Fortitude,960,1563,1571
MikhailovBair,960,1705,1678
amanbol,964,1575,1580
tokitsukaze,971,1685,1661
Programmer,1003,1281,1372
JettyOller,1034,1569,1570
prins,1039,1320,1395
zzpc,1068,1662,1637
frogcatcher,1082,1463,1490
VaVshchuck,1125,1430,1462
AkiLotus,1125,1741,1694
Verly,1170,1306,1374
harshhx17,1177,1500,1509
mnaveenkumar2009,1177,1543,1541
loan,1183,1866,1788
Jostic11,1190,1609,1589
dlwocks31,1203,1414,1446
Osama_Alkhodairy,1207,1666,1631
baluteshih,1268,1867,1784
Belalabella,1321,1446,1460
Usu,1339,1497,1496
dantrag,1342,1780,1712
little_misfortune,1348,1536,1524
Andreasyan,1370,1809,1734
Sugardorj,1417,1720,1661
amnesiac_dusk,1417,1613,1579
leaf1415,1423,1835,1751
aman28rwt,1441,1564,1540
JovanB,1448,1569,1543
achi_basadzishvili,1473,1636,1593
_Jaykishan_Parmar,1476,1486,1479
toxic_hack,1532,1381,1399
IceKnight1093,1581,1862,1766
bktl1love,1589,1623,1577
congthanh123,1606,1537,1510
p1rattttt,1612,1435,1433
whyiseveryonesuccessful,1629,1500,1481
Ferume,1661,1857,1759
Shaad7,1694,1635,1581
Stasana,1702,1534,1502
gold1103,1718,1530,1498
irri,1872,1250,1284
SPatrik,1889,1435,1417
woshiluo,1889,1268,1295
MForest,1895,1551,1505
Fly_37,1906,1468,1441
Rutvik_Kothari,1910,1590,1535
trueshogun,2004,1724,1638
kohandy,2018,1485,1448
jam1729,2028,1398,1381
Scayre,2044,1484,1446
negativez2,2088,1500,1456
nocriz,2329,1515,1456
taran_1407,2389,1630,1547
RED_INSIDE,2395,1530,1465
Stepavly,2491,1207,1212
klimoza,2538,1515,1447
swapnil159,2554,1500,1434
flowerQ,2571,1426,1373
BEAR0131,2612,1377,1333
joylintp,2659,1500,1429
shinbay,2707,1329,1290
cheissmart,2733,1279,1249
Bruteforcer101,2815,1380,1324
SorahISA,2919,1287,1244
Asagami,2936,1456,1380
David-M,2974,1292,1244
psb0623,3110,1492,1403
mh755628,3190,1409,1329
kiomi,3267,1204,1106
curly_braces,3267,1500,1380
krasav4ik,3267,1023,933
alireza_kaviani,3267,1309,1204
