handle,rank,oldRating,newRating
tourist,1,3615,3670
Um_nik,4,2907,3000
LHiC,6,3053,3084
jcvb,7,2827,2906
jiry_2,9,2867,2920
Egor,10,2873,2918
zeliboba,14,2635,2722
SirShokoladina,17,2280,2451
jqdai0815,19,3267,3171
Endagorion,20,2966,2946
ToTLeS,22,2088,2296
Merkurev,23,2549,2628
enot110,24,2663,2709
yosupo,25,2694,2729
ifsmirnov,27,2532,2605
mmaxio,28,2474,2560
zemen,29,2730,2747
Marcin_smu,30,2871,2850
uwi,33,2470,2546
mnaeraxr,35,2197,2343
Swistakk,41,2773,2757
I_love_tigersugar,42,2350,2442
Jimanbanashi,45,2221,2343
yoshinoprpr,50,2181,2307
Golovanov399,53,2423,2481
dreamoon_love_AA,54,2582,2597
KrK,55,2279,2372
pwild,57,2255,2352
natsugiri,59,2522,2547
Temirulan,60,2386,2445
skywalkert,61,2078,2219
NikaraBika,63,1972,2141
oversolver,64,2063,2205
teleport,65,2247,2337
saketh,69,2573,2574
Vercingetorix,70,2363,2417
Sert,75,2228,2313
tmt514,76,2303,2368
collares,77,1929,2096
Gassa,81,2457,2477
prabowo,82,2042,2172
Tima,83,1957,2111
Kaban-5,88,2432,2453
BigBag,89,2325,2373
kefaa,92,2189,2270
Vladik,94,2214,2287
DBradac,98,2594,2567
Reyna,99,2176,2256
kmjp,100,2576,2553
fruwajacybyk,107,2059,2165
xiaowuc1,108,2315,2352
knightL,111,2634,2589
fhlasek,112,2483,2475
KungA,113,2262,2310
Nurlykhan,114,1993,2113
krismaz,117,2582,2547
Aeon,121,2035,2139
adamant,123,2194,2254
Radewoosh,124,2789,2699
urusant,136,2193,2246
SYury,140,2226,2268
vilcheuski,145,2072,2152
budalnik,148,2518,2483
saharshluthra,150,1947,2060
paulwang,152,2315,2328
wakaka,154,2278,2300
cmd,155,2158,2211
RamTararam,157,2080,2153
Ra16bit,158,2487,2454
dragoon,162,2280,2298
abeker,166,2111,2171
el_sanchez,168,2540,2490
eudanip,170,2067,2137
YakutovDmitriy,174,2428,2404
Hasan0540,175,2164,2206
SaveVMK,177,2208,2238
amsen,183,2079,2141
chemthan,184,2327,2324
Jael,186,1927,2029
cuiaoxiang,188,2054,2120
MrDindows,189,2623,2545
Wild_Hamster,191,2211,2235
chenmark,200,2215,2234
irkstepanov,203,2347,2332
248926,206,2139,2176
Taube,214,2316,2305
balakrishnan,216,2134,2169
aropan,221,2447,2401
Alexandr_TS,222,2162,2187
KhaledKEE,225,2099,2140
abisheka,230,1944,2025
jtnydv25,232,1914,2003
Svyat,233,2094,2134
ajinkya1p3,234,2086,2127
tloinuy,239,2133,2161
pllk,248,2289,2274
woqja125,253,2268,2257
Kostroma,259,2672,2561
GoogleBot,270,1959,2024
nuip,275,2644,2535
darkkcyan,276,1882,1966
SlavaSSU,280,1999,2050
Errichto,281,2682,2563
Slamur,287,2060,2093
RomeoFantastik,290,2077,2105
temich,298,2219,2208
alexwice,299,1775,1883
Roberio,306,1905,1975
MZuev,309,2115,2128
JATC,312,2103,2118
AndreySergunin,313,2306,2270
arsijo,316,2359,2310
ch_egor,317,1998,2040
zhsh,318,2209,2196
zhabo,320,1783,1883
bicsi,321,2600,2491
Motarack,324,2033,2064
Alpha_Q,325,1786,1884
Nicola95,327,2033,2063
rembocoder,330,2053,2077
I_love_Hoang_Yen,332,2481,2398
Sunnat,333,1972,2017
TonySnark,343,2237,2212
Ahmad_Elsagheer,346,2160,2153
Edvard,347,2352,2298
hey_boris,348,2264,2231
Rafbill,350,2553,2449
tundra,352,2091,2100
akim,353,2251,2220
Noureldin,356,1911,1967
M.Mahdi,357,2360,2302
gop2024,358,1978,2015
qwerty787788,359,2689,2552
never_giveup,361,2231,2203
farmerboy,363,1897,1955
VladRochian,365,2074,2085
Lixoskywalker,372,1829,1904
akulsareen,374,2234,2203
maximumSHOT,377,2108,2108
tribute_to_Ukraine_2022,379,2177,2159
jacobtpl,381,2242,2207
Nero,384,2320,2266
MicGor,393,2124,2116
gridnevvvit,394,1950,1987
cdkrot,395,2017,2036
majk,398,2326,2268
BSBandme,401,2175,2153
a.piasta,404,2134,2121
.I.,412,2012,2029
rais.fathin38,414,2208,2176
Egor.Lifar,416,2210,2177
cerberus97,421,1954,1985
qingczha,424,2054,2058
mibig,429,2150,2129
triveni,435,1957,1984
veschii_nevstrui,440,2078,2073
Bedge,446,2061,2059
trilis,451,2187,2153
RedStone,456,1863,1911
Nson,456,1735,1819
Misha100896,461,1907,1943
Toxel,465,1776,1847
_Ash__,468,1732,1815
Mustang98,477,1940,1964
nana7mi_channel,487,1500,1647
Lo_R_D,492,2026,2025
Ali.Kh,493,1736,1813
ruhan.habib39,497,1897,1929
nothing100,501,1862,1903
iakovlev.zakhar,502,1842,1888
Lukij,511,1817,1868
Sakura,526,2241,2183
slavik,529,2198,2149
jki14,530,1946,1960
lebeg,548,1701,1778
Ronnie007,560,2040,2025
espr1t,561,2167,2121
Kilani,563,1430,1586
raoxj,563,1916,1932
PMichalak,567,1976,1977
Mucosolvan,587,1872,1897
hank55663,588,1957,1959
ZJiaQ,591,2140,2097
bvd,594,1826,1862
compiler_101,596,1836,1869
poikniok,604,2055,2031
vntshh,610,1745,1800
dima_z,612,1841,1870
SAeed,621,1910,1920
Pepe.Chess,640,2176,2118
teja349,643,1784,1824
agul,655,2040,2013
PugachAG,665,1888,1898
STommydx,675,1909,1912
emofunc,677,1666,1734
bibibibi,693,1883,1890
Birjik,695,1764,1803
ksun48,696,2527,2380
-14,699,1904,1905
Sergey.Bankevich,701,2154,2094
abhishek_saini,707,1984,1965
ysxxj2,724,2095,2046
DLUT_Zeratul,742,2007,1978
jvmusin,743,1762,1795
Daniar,749,1989,1963
awoo,822,1922,1905
Vax,827,2024,1981
ShadowLight,833,1940,1917
areke,852,1703,1739
darksmith,853,1483,1581
ivanilos,855,2026,1980
ankeshgupta007,856,1771,1789
RockyB,866,1623,1679
Kniaz,881,2031,1981
bthero,887,1305,1458
snacache,902,1902,1882
rainboy,925,1514,1595
LLI_E_P_JI_O_K,925,2071,2008
pvs,928,2222,2123
TripleM5da,931,1831,1825
Carups,965,2059,1995
Mamedov,974,1913,1883
Tanzir5,984,2001,1949
fsshakkhor,1015,1756,1761
blatuitorulmlc,1027,1566,1621
sievra,1032,1708,1724
alexey.shchepin,1042,1964,1915
programmer228,1042,1714,1727
sava-cska,1049,1538,1599
PrashantM,1052,2011,1950
whzzt,1059,2040,1972
Shayan,1081,2021,1956
radoslav11,1081,1929,1886
BekzhanKassenov,1086,1720,1728
alexxx998,1099,1620,1653
tfg,1099,1774,1766
keko37,1118,1766,1759
xoxo,1123,1754,1750
IceKnight1093,1155,1457,1531
Marco_L_T,1169,1813,1791
receed,1179,1724,1723
mkisic,1179,1911,1864
arknave,1183,1905,1859
ngkan,1220,2053,1970
MaksymOboznyi,1229,1400,1485
Dopahkiin,1238,1858,1819
jklepec,1238,2075,1985
sarkar,1287,1619,1637
Markellonchik,1310,1845,1804
Umi,1314,1689,1686
SendThemToHell,1316,1789,1762
Anachor,1368,1564,1590
zlc1114,1381,1538,1570
LeCaRiBoU,1402,1796,1761
sinus_070,1404,1598,1612
Kuyan,1413,1909,1846
jo_on,1415,1647,1647
Amayoneko,1428,1731,1710
lis,1428,1747,1722
Qwerty132,1478,1947,1871
pedrohlf,1487,1709,1689
ankeet,1500,1749,1718
PAP,1504,2059,1956
Zain,1562,1447,1491
lebowski998,1594,1373,1437
RUSH_D_CAT,1633,1774,1729
Kerpoo,1640,1878,1808
Ahmed-,1659,1552,1560
Scayre,1682,1121,1266
Barichek,1686,1911,1830
Gmacem,1690,1831,1769
Stiff_Subset,1702,1459,1490
Flavius,1759,1699,1664
lethalboy,1766,1373,1424
DarkKeks,1794,1444,1473
brimix__,1860,1657,1627
CepryH9,1889,1604,1585
xindubawukong,1940,1962,1857
hitman623,1947,1366,1407
Rezwan.Arefin01,1968,1357,1400
ppavic,1980,1684,1640
DmitryBelikov,2056,2027,1902
Ashishgup,2224,1408,1420
Dalgerok,2244,1217,1286
dorijanlendvaj,2246,1363,1386
Rudy1444,2257,1782,1702
Soul_Full_Of_Thunder,2278,1405,1414
a.nogikh,2349,1876,1770
2021,2370,1759,1677
_LeMur_,2397,1956,1830
cxhscst2,2420,1479,1460
SeyedParsa,2456,2184,2008
RestingRajarshi,2456,1442,1429
Astralpirate,2456,1349,1360
ema,2583,1445,1425
Akatsuki_,2710,1463,1433
Infinity25,2710,2047,1890
lsantire,2744,1558,1504
mohamedeltair,2744,1543,1492
kzvd4729,2942,1500,1450
Cromel,3151,1937,1788
Bartol,3230,1515,1450
lucasturci,3230,1500,1438
Ekler,3278,1627,1537
Mohammadreza_mz,3333,1521,1450
vladmart,3446,1629,1532
Onjo,3547,1385,1332
Nickir,3580,1490,1415
IgorI,3596,1318,1277
kzyKT,3611,1907,1750
ImaniAm,3620,1337,1290
alexX512,3633,1506,1425
AsleepAdhyyan,3724,1479,1399
RubenAshughyan,3751,1549,1455
pantw,3797,1500,1413
Imenkey,3927,1137,1117
Plurm,3991,1326,1262
TooNewbie,4048,1264,1208
MyK_00L,4089,1424,1338
status_coding,4091,1205,1103
vlatko,4091,1500,1371
yashChandnani,4091,1415,1295
MarcosK,4091,1423,1303
kimden,4091,1910,1720
saba2000,4091,1587,1448
paulzrm,4844,1383,1265
