handle,rank,oldRating,newRating
tourist,1,3404,3496
LHiC,2,3276,3339
Endagorion,3,2904,3036
never_giveup,4,2861,2984
KAN,5,2788,2915
gop2024,6,2453,2673
AndreySergunin,7,2681,2814
Petr,9,3128,3119
Merkurev,10,2888,2934
Maksim1744,11,2591,2715
vintage_Vlad_Makeev,12,2728,2804
budalnik,13,2639,2735
Farhod,14,2419,2578
mmaxio,16,2798,2831
Um_nik,17,3268,3177
receed,20,2683,2728
VArtem,21,2730,2758
cdkrot,22,2639,2688
zemen,24,2836,2825
isaf27,26,2781,2777
SirShokoladina,28,2518,2578
zeliboba,29,2720,2721
Sert,32,2449,2515
StarCuriosity,34,2195,2332
SoMuchDrama,36,2492,2533
Arterm,38,2635,2632
hloya_ygrt,39,2422,2470
scanhex,41,2748,2710
Golovanov399,42,2913,2835
DPR-pavlin,43,2464,2492
NVAL,44,1963,2143
ashmelev,46,2564,2558
sokian,47,2124,2240
teleport,49,2315,2368
programmer228,50,2285,2344
Wild_Hamster,51,2421,2439
PuRpLe_FoReVeR,52,2371,2400
Alexandr_TS,53,2226,2294
Kostroma,55,2893,2794
romanasa,57,2354,2376
awoo,59,2404,2408
sava-cska,60,2559,2521
Degalat57,60,2223,2271
armoking,63,2131,2201
jvmusin,65,1900,2038
244mhq,66,2814,2713
golikovnik,67,2018,2112
CepryH9,68,2134,2190
Tima,69,2320,2323
fedoseev.timofey,70,2673,2594
Svyat,71,2147,2192
cookiedoth,72,2660,2580
antontrygubO_o,73,2462,2423
kulpet345,75,2065,2124
ilyakor,76,2650,2565
Aidos,77,2213,2227
orz,78,2507,2449
Qwertenx,79,2183,2200
nikgaevoy,80,2394,2357
Aleks5d,81,2405,2362
VladProg,81,2341,2313
Ra16bit,83,2480,2419
Nikitosh,84,2390,2343
BigBag,84,2623,2528
.tx,84,2498,2428
Fortin,87,2178,2174
sas4eka,87,2231,2214
lessmeaning,92,2392,2332
Volkov_Ivan,92,2472,2395
Zool,94,1995,2031
Ekler,98,2076,2081
Ferume,100,2187,2161
Vladik,104,2188,2154
353cerega,105,2061,2056
peltorator,108,2434,2340
ssor96,108,2042,2033
Slamur,110,2195,2149
DarLam,115,2052,2029
little_misfortune,116,2255,2183
rek,116,2111,2070
Igorjan94,121,1785,1817
SYury,123,2535,2404
DmitryBelikov,125,2283,2191
achvanov,130,2158,2083
vitux,131,1941,1910
Jatana,133,2203,2115
vanvector,136,1942,1899
4qqqq,144,1438,1478
sstrong,144,2106,2003
