handle,rank,oldRating,newRating
Swistakk,2,2959,3071
Syloviaely,3,3250,3258
dreamoon_love_AA,5,2615,2760
Marcin_smu,7,2614,2736
Kostroma,9,2752,2820
jcvb,14,2950,2938
Antimony,18,2157,2338
Errichto,21,2731,2747
Expectation,31,2168,2306
cz_xuyixuan,34,2356,2435
Spylft,37,2046,2208
TLE,38,2610,2615
Ra16bit,42,2403,2452
Golovanov399,47,2795,2739
majk,48,2677,2649
Merkurev,49,2820,2755
saba2000,50,2199,2292
xiaowuc1,51,2504,2515
kobae964,53,2369,2412
khsoo01,54,2500,2508
YerzhanU,56,2043,2174
Rafbill,64,2497,2493
krauch,66,1956,2104
cxt,70,2051,2162
Alexandr_TS,73,2030,2143
szb,75,2178,2246
yashChandnani,76,1978,2106
Mediocrity,83,2108,2188
cerberus97,84,2226,2271
MrDindows,89,2457,2439
-imc-,91,2412,2403
KungA,94,2202,2245
Aeon,97,2180,2227
Worldwide_D,101,2240,2267
Joyemang,104,1926,2046
JoeyWheeler,107,3109,2923
SoMuchDrama,122,1909,2020
Reyna,123,2607,2528
E869120,130,2044,2105
adedalic,131,2232,2240
JOHNKRAM,132,2798,2668
1021839,133,1972,2054
Tima,138,2067,2116
jiangshibiao,141,2276,2267
Aidos,142,2282,2271
leanil,148,2105,2137
hey_boris,149,2088,2124
Toxel,161,2427,2371
superguymj,164,2022,2069
Ilya_MSU,169,2376,2329
131131yhx,176,2289,2259
Arpa,178,2098,2115
fmqjpt,179,2123,2133
ksun48,186,2842,2677
hzt1,187,2352,2302
jki14,190,2103,2113
zx2003,195,2096,2105
Jakube,197,2076,2090
AndreySergunin,198,2593,2482
244mhq,202,2073,2085
chenyanbo,206,2006,2035
tmwilliamlin168,213,2195,2171
TheFallenOne,222,1916,1964
ImpcO,225,1973,2002
BinGoo0o0o,227,1939,1978
komendart,231,2173,2148
gigabuffoon,234,1917,1959
_Ash__,235,1989,2009
ngfam_kongu,241,2246,2199
antontrygubO_o,243,1982,2000
abisheka,245,1958,1982
Luqman,246,2025,2029
Sutaner,255,2058,2051
poikniok,256,1956,1976
Timsei,258,2042,2037
waynetuinfor,262,2018,2018
helThazar,269,2011,2009
lethalboy,272,1927,1948
AminAnvari,273,1917,1940
flukehn,279,2010,2005
_LeMur_,280,1924,1942
Suzukaze,281,1933,1948
Onjo,283,1980,1981
gauss148,285,2074,2051
lrvideckis,293,1950,1955
Hasan0540,295,2064,2040
l1ll5,300,1911,1924
hloya_ygrt,302,2096,2062
iaNTU,304,2037,2016
dredwerkz,306,1976,1968
greencis,308,2180,2125
budalnik,310,2384,2284
zyb,317,2058,2027
Cro-Marmot,321,1967,1956
dantrag,329,1945,1936
zbww,336,2028,1996
N.E.R.O,336,1998,1973
Serval,338,1949,1935
wilcot,339,2249,2170
Noam527,339,2079,2035
Nurlykhan,341,2089,2042
chemthan,342,2328,2232
hamlet,345,2104,2053
hitman623,355,1938,1919
998kover,355,1984,1954
fshp971,358,1906,1894
JHSN,361,1948,1925
Temirulan,367,2170,2099
DeaphetS,374,2027,1982
kalimm,376,2376,2261
bzh,378,2008,1965
vhnvn,381,1947,1916
mxzf0213,382,1990,1949
Mohammadreza_mz,383,1909,1885
InkyFlameMaster,384,2104,2040
mmkh,386,2037,1985
balakrishnan,388,1902,1878
GT_18,396,2127,2055
lessmeaning,397,2062,2001
Atreus,397,1943,1906
zlc1114,402,1985,1937
KhaledKEE,405,2032,1975
Suika_predator,406,2120,2046
RUSH_D_CAT,407,1988,1938
kzyKT,412,2011,1955
allllekssssa,418,2068,2000
Stelutzu,422,2061,1993
Markellonchik,427,2054,1985
cwy,434,2271,2163
lsantire,441,1963,1904
TooNewbie,446,1937,1880
physics0523,447,1927,1871
mkisic,450,2036,1962
..vince,452,1959,1896
TadijaSebez,465,2018,1941
awoo,467,1987,1914
KNB.,474,1921,1853
trueshogun,483,1900,1831
fsshakkhor,486,1959,1881
retired_coder,488,2004,1921
Ferume,493,1934,1856
BitHashTech,497,1964,1881
dlhham,501,2049,1956
kefaa,504,2298,2169
AkiLotus,506,1926,1839
babin,506,2049,1951
VladProg,506,1910,1824
bbmirbek,506,1956,1867
sinus_070,506,1916,1830
ruhan.habib39,506,1946,1857
