handle,rank,oldRating,newRating
HIR180,3,2608,2833
ksun48,4,3051,3141
Benq,5,3098,3161
geniucos,6,2958,3045
Petr,8,3161,3176
Um_nik,9,3176,3179
xyz111,11,2900,2962
FizzyDavid,12,2895,2952
zeliboba,13,2507,2658
Endagorion,14,2883,2933
Radewoosh,16,3239,3189
dreamoon_love_AA,17,2613,2718
Golovanov399,19,2608,2707
998kover,20,2476,2605
LHiC,21,3199,3141
irkstepanov,23,2456,2581
qwerty787788,25,2768,2807
izban,26,2884,2891
kostka,29,2410,2530
majk,30,2720,2759
ecnerwala,31,2874,2871
ainta,32,3115,3048
Bedge,32,2287,2431
Kostroma,34,2917,2898
neal,37,2599,2654
MrDindows,39,2578,2634
VArtem,40,2640,2679
Xellos,41,2541,2603
ko_osaga,42,3115,3032
uwi,43,2796,2790
peltorator,44,2428,2515
Omar_Elawady,47,2189,2335
MofK,48,2404,2491
hitman623,51,2123,2282
chemthan,52,2546,2591
131131yhx,55,2206,2336
teja349,56,2373,2457
fmqjpt,57,2252,2367
TripleM5da,59,2182,2314
BigBag,63,2587,2608
Wild_Hamster,64,2475,2523
Arterm,69,2528,2557
Reyna,70,2443,2493
muratt,73,2295,2381
gop2024,74,2223,2327
xiaowuc1,78,2210,2314
tfg,86,2274,2354
AndreySergunin,87,2619,2609
athin,88,2204,2301
waynetuinfor,90,2149,2259
GT_18,94,1980,2136
Mediocrity,101,2043,2174
Motarack,104,2387,2423
antontrygubO_o,105,2321,2374
natsugiri,108,2378,2414
Jimanbanashi,109,2244,2315
abisheka,116,1908,2069
zbww,118,2135,2229
mxzf0213,119,2089,2196
Roundgod,120,2269,2326
jtnydv25,121,2167,2251
Anachor,123,2277,2330
tourist,126,3581,3312
AghaTizi,128,2208,2276
meaningIess,129,1744,1946
Egor.Lifar,131,2341,2373
evpipis,136,2068,2170
stasio6,137,2156,2233
Merkurev,138,2736,2665
ivan100sic,140,2440,2442
tmwilliamlin168,142,2623,2578
saketh,143,2331,2358
Errichto,143,2744,2668
zemen,145,2840,2740
bogdan10bos,149,2170,2237
Tutis,150,2191,2252
KrK,152,2541,2511
Kaban-5,154,2655,2596
SYury,154,2465,2453
saba2000,157,2336,2356
nuip,159,2444,2435
cerberus97,160,2386,2392
allllekssssa,161,2096,2178
dario2994,163,2596,2548
fanache99,165,2554,2516
radoslav11,166,2311,2333
milisav,166,2289,2316
amnesiac_dusk,173,2231,2271
hohomu,174,2493,2466
Markellonchik,176,2357,2363
iakovlev.zakhar,180,2240,2274
ajinkya1p3,181,2093,2166
YaKon4ick,183,2124,2188
MicGor,185,2383,2379
applese,190,2407,2395
nigus,193,2397,2386
killer_god,194,2035,2119
fake123_loves_me,197,2083,2153
DmitryBelikov,199,2213,2247
Ronnie007,202,2122,2179
sas4eka,204,2070,2140
Barichek,205,2136,2187
tinca_matei,205,2057,2129
kmjp,211,2426,2402
gen,212,2203,2235
sava-cska,213,2303,2309
yashChandnani,215,2217,2244
reeWorld,218,1991,2078
_LeMur_,222,2309,2310
Lixoskywalker,223,2045,2115
shb123,226,2416,2389
egor_bb,226,2108,2160
stefdasca,230,2207,2232
Kilani,231,2151,2190
frodakcin,233,1767,1913
SeyedParsa,235,2302,2300
kmyiu,238,2042,2108
hey_boris,240,2252,2262
BlueDiamond,243,1924,2021
Martin53,248,2323,2312
Pakalns,251,2221,2235
xxxxxxmk,252,2022,2089
IgorI,253,2162,2191
helThazar,254,2114,2155
Suzukaze,254,2131,2167
ngkan,258,2223,2234
azukun,261,2455,2408
kimden,265,2269,2267
nocriz,267,2257,2257
AlexLuchianov,269,2163,2187
_Ash__,279,1987,2055
IgorL,280,2007,2069
Sert,282,2340,2315
tmt514,282,2282,2271
VLamarca,284,1840,1947
Amoo_Safar,284,2014,2073
TianyiChen,286,2033,2086
dima_z,287,2005,2066
-is-this-fft-,288,2269,2260
Shayan,289,2355,2325
Tima,291,2129,2155
gravito12345,291,1968,2037
arnold518,293,1758,1887
lethalboy,297,2001,2060
BaaaaaaaaaaaaaaarkingDog,303,2163,2177
.I.,304,2186,2194
average_frog_enjoyer,305,1969,2035
KevinWan,313,2030,2077
pajenegod,314,1969,2032
Dalgerok,316,2055,2094
manoprenko,320,2054,2092
veschii_nevstrui,322,2122,2142
vovuh,322,1948,2014
Temotoloraia,325,2201,2200
KungA,327,2309,2281
tamref,332,2008,2056
Roberio,334,2103,2125
flashmt,335,2322,2289
hugopm,337,1976,2031
baluteshih,340,2226,2215
Antoine,341,2114,2132
gyuni,342,2013,2057
jefrai,343,1838,1930
LeCaRiBoU,346,2128,2141
cfk,347,2144,2153
espr1t,349,2184,2182
fuppy,351,2030,2067
Ferume,351,1909,1979
AQT,359,1961,2015
Ashishgup,362,2259,2236
Hyperbolic,369,2046,2075
Rudy1444,370,2270,2242
neko_nyaaaaaaaaaaaaaaaaa,370,2079,2099
RamTararam,372,2131,2137
zhed,374,2188,2179
shef_2318,375,2217,2201
icecuber,380,2156,2154
dinosaurs,381,2017,2051
kondranin,382,2208,2192
Supermagzzz,384,1939,1993
lessmeaning,387,2137,2138
ShadowLight,388,2151,2149
Atreus,389,2177,2168
fruwajacybyk,394,2234,2210
brimix__,395,2122,2126
math957963,398,2006,2039
Z0RR0,402,2159,2152
lsantire,404,1931,1983
misztsu,404,2255,2224
AkshajK,406,2139,2136
Vladik,416,1957,1999
congthanh123,418,1841,1915
Klungs,423,2195,2175
I_love_tigersugar,425,2369,2306
lezdzh,429,2350,2291
abeker,429,2319,2267
Zayin,432,1964,2001
JettyOller,433,2045,2061
Ilya_MSU,443,2474,2383
dragoon,445,2369,2303
collares,452,2189,2165
nikolapesic2802,456,1951,1987
compiler_101,457,1981,2009
Temirulan,461,2211,2180
GoogleBot,467,2059,2065
lrvideckis,468,1766,1850
Gmacem,468,2016,2033
Hasan0540,471,2216,2182
Irkutsk_ISRU,471,2050,2057
Zain,471,1858,1916
w0nsh,482,1890,1937
buko,486,2149,2129
fetetriste,490,2221,2182
_Solenya_,490,1873,1923
danya090699,490,2285,2231
SlavaSSU,498,1961,1987
oToToT,499,1935,1967
Aleks5d,501,2116,2101
353cerega,502,1970,1992
gauss148,506,1975,1996
greencis,510,2331,2263
Origenes,511,1994,2009
posij118,516,2107,2092
donentseto,517,2048,2048
Andres_Alumets,520,1846,1899
IceKnight1093,521,1824,1882
aryanc403,524,1793,1859
qkoqhh,530,1920,1951
budalnik,536,2505,2392
little_misfortune,541,1845,1894
wjli,543,2021,2023
KeNaj712,546,1843,1892
nana7mi_channel,549,1982,1994
boba5551,559,2060,2050
dredwerkz,562,1939,1960
bvd,563,1996,2002
Tanzir5,566,1940,1960
ArshiaDadras,568,1960,1974
HCPS42,569,1957,1972
MathAlex,575,1901,1930
Adhami,580,1770,1833
kalinov,588,2609,2465
FelixMP,604,1764,1825
edenooo,605,1886,1914
Narut,609,1867,1899
Lawali,611,1813,1860
kalimm,612,2425,2321
Wielomian,622,2026,2015
awoo,625,2202,2148
leaf1415,628,2160,2116
risujiroh,629,2129,2092
abhishek_saini,631,2041,2025
DatVu,633,1995,1991
bktl1love,635,1772,1826
IvayloS,639,2016,2006
dantrag,642,1900,1919
---Grigor---,646,1824,1862
negativez2,651,1745,1804
babin,653,1886,1907
farmerboy,656,1930,1939
RobeZH,656,2238,2172
Ashkan_Zarkhah,660,1803,1845
dmkz,664,1774,1823
Alpha_Q,664,2068,2042
nitixkrai,671,1741,1798
Aeon,674,2436,2322
Kallaseldor,683,2149,2100
eidan,684,1783,1827
tnowak,691,1956,1954
JovanB,696,1800,1838
Tokyo_Drift,699,1846,1871
Night,711,1525,1638
ssor96,714,1965,1957
Degalat57,718,1886,1898
codelegend,720,2135,2085
divanik,726,1859,1877
Ari,728,2013,1992
vpike,729,1991,1975
Farhod,737,2224,2151
TonySnark,737,2161,2103
JATC,740,1901,1906
fhlasek,741,2572,2419
modestas_,742,1496,1613
