handle,rank,oldRating,newRating
hos.lyric,2,2470,2508
ilyakor,3,2370,2424
Burunduk1,4,2443,2478
liympanda,7,2235,2309
Egor,8,2451,2468
Chmel_Tolstiy,11,2029,2145
pperm,18,2131,2209
tmt514,20,2263,2296
poopi,28,2099,2168
VArtem,32,2030,2114
Coder,39,2253,2241
uwi,44,2104,2142
niyaznigmatul,45,2211,2203
KrK,59,1714,1838
Gassa,60,2194,2160
ir5,64,2276,2212
vitar,66,1962,2018
SteamTurbine,67,2230,2173
zaq1xsw2tktk,68,1818,1914
pkhaustov,70,2172,2128
helThazar,72,1664,1782
dkirienko,78,1920,1974
aropan,79,2064,2057
Ra16bit,80,2193,2133
dreamoon_love_AA,93,2045,2024
mmaxio,100,2015,1998
package.zaic,103,1987,1979
ch_g,127,1799,1832
kuzmichev_dima,127,1882,1888
nk.karpov,142,2028,1965
Oryshych,144,1695,1742
freak93,154,2039,1969
FattyPenguin,161,1848,1825
espr1t,169,1939,1881
fhlasek,176,1817,1790
danbanica,182,1781,1763
cmd,184,1942,1878
flashmt,191,1922,1859
shilov,208,1800,1751
sas4eka,215,1657,1646
DamianS,217,1955,1877
oversolver,218,1752,1708
balakrishnan,218,1918,1846
imslavko,218,1689,1667
akashin,218,1858,1795
---Grigor---,244,1817,1753
knightL,244,1848,1779
enot110,244,1968,1879
Endagorion,244,2009,1913
DPR-pavlin,244,2074,1964
Sergey.Bankevich,244,2091,1976
yarrr,244,1725,1674
eudanip,244,1656,1619
sillyboy,244,1782,1723
PavelKunyavskiy,312,2280,2160
