handle,rank,oldRating,newRating
Radewoosh,1,3128,3239
ksun48,2,2946,3051
LHiC,3,3183,3199
Kostroma,5,2847,2917
Xellos,8,2376,2541
Chameleon2460,9,2334,2504
uwi,11,2753,2796
chemthan,15,2440,2546
kefaa,16,2496,2582
neal,17,2525,2599
zemen,18,2854,2840
skywalkert,21,2274,2406
krijgertje,23,2787,2774
Anadi,24,2402,2487
Anachor,27,2109,2277
Subconscious,28,2419,2489
MrDindows,29,2544,2578
irkstepanov,30,2380,2456
Reyna,32,2368,2443
receed,33,2348,2427
Markellonchik,35,2255,2357
fdironia,37,1958,2157
misztsu,38,2114,2255
antontrygubO_o,40,2217,2321
scanhex,41,2514,2533
Arterm,43,2512,2528
_LeMur_,44,2211,2309
kostka,47,2360,2410
Jatana,48,2184,2284
Martin53,49,2242,2323
nuip,51,2414,2444
Roundgod,53,2173,2269
vhnvn,55,1993,2147
Egor.Lifar,56,2282,2341
zeliboba,62,2518,2507
BigBag,63,2625,2587
KrK,64,2566,2541
Wild_Hamster,66,2483,2475
dorijanlendvaj,70,2065,2174
Golovanov399,72,2665,2608
I_love_tigersugar,73,2348,2369
MicGor,79,2377,2383
.I.,79,2100,2186
Noam527,82,2240,2281
hloya_ygrt,85,2337,2348
ngkan,90,2168,2223
Temotoloraia,91,2139,2201
hank55663,92,2211,2250
244mhq,95,2490,2455
Farhod,97,2180,2224
Motarack,97,2402,2387
Pakalns,99,2178,2221
MofK,103,2430,2404
lessmeaning,104,2064,2137
yarrr,106,2118,2172
mkisic,109,1949,2055
Shayan,112,2374,2355
gauss148,115,1902,2021
sarkar,117,2159,2192
danya090699,117,2286,2285
posij118,120,2040,2107
Qwertenx,122,2131,2169
EnjoyCallen,124,1940,2036
leaf1415,124,2122,2160
lebowski998,127,2201,2216
trueshogun,129,1913,2016
Marckess,134,2163,2181
radoslav11,138,2339,2311
Aleks5d,144,1999,2060
gop2024,146,2228,2223
ajinkya1p3,148,2050,2093
dujvet,149,2093,2123
kmjp,151,2498,2426
AkshajK,153,2121,2139
LeCaRiBoU,153,2105,2128
BenniKartefla,157,1955,2022
nothing100,158,2196,2192
hitman623,161,2105,2123
IgorSmirnov,163,2061,2091
abisheka,164,1936,2003
fruwajacybyk,164,2258,2234
risujiroh,169,2120,2129
Lixoskywalker,173,2075,2093
Hell_Eclipse,175,2022,2055
tfg,177,2320,2274
Hasan0540,177,2244,2216
YaKon4ick,177,2122,2124
vanvector,177,2053,2074
TripleM5da,188,2205,2182
Tima,190,2137,2129
xxxxxxmk,192,2039,2056
Wielomian,193,1997,2026
AlesyaIvanova,195,2039,2054
sinus_070,198,2038,2050
ppavic,201,2099,2094
Juve45,205,2133,2118
Maksim1744,205,1954,1987
achi_basadzishvili,207,1908,1955
KhaledKEE,210,2194,2161
loan,215,1972,1994
bvd,216,1977,1996
Omar_Elawady,220,2236,2189
Barichek,220,2167,2136
leanil,222,2155,2125
Kilani,225,1989,2000
fredrik.w.ekholm,226,2061,2051
Jimanbanashi,226,2310,2244
divanik,229,1921,1949
Amoo_Safar,231,2014,2014
AminAnvari,233,2120,2093
Ahmed-,234,1953,1968
adamant,236,2210,2161
codelegend,244,2181,2135
Aeon,247,2559,2436
tloinuy,250,1986,1982
yashChandnani,256,2291,2217
okwedook,258,1935,1939
cjtoribio,260,2273,2201
Zain,263,1909,1918
lsantire,265,1964,1957
Arpa,269,2040,2012
Flavius,271,1941,1936
vstrimaitis,272,1918,1918
Gmacem,276,2050,2016
natsugiri,278,2500,2378
icecuber,281,2228,2156
fsshakkhor,284,1994,1968
Vladik,285,1980,1957
xiaowuc1,287,2298,2210
CtrlAlt,289,1971,1947
budalnik,289,2662,2505
RUSH_D_CAT,294,2273,2187
saba2000,294,2455,2336
fedoseev.timofey,299,2164,2096
ankeshgupta007,300,2006,1968
evpipis,306,2134,2068
131131yhx,308,2301,2206
ShadowLight,309,2162,2089
darkkcyan,312,2036,1985
maximumSHOT,314,2322,2220
jklepec,316,2096,2033
Tanzir5,317,1983,1940
SirShokoladina,318,2631,2473
Roberio,320,1986,1940
xoxo,321,2030,1976
pajenegod,325,1956,1913
killer_god,326,2005,1952
gazelle,327,2079,2012
anil9717,329,2078,2011
GoogleBot,330,2136,2059
ssor96,330,1968,1919
MakArtKar,332,2083,2013
RED_INSIDE,332,1995,1940
veschii_nevstrui,336,2215,2122
SUN.LOVE,336,1949,1899
SoMuchDrama,341,2276,2173
stasio6,342,2256,2156
aropan,347,2407,2281
Alpha_Q,349,2140,2054
ltf0501,351,1945,1886
VLamarca,354,1945,1884
BaaaaaaaaaaaaaaarkingDog,356,2283,2163
paula,356,2085,1987
jtnydv25,356,2288,2167
Mediocrity,356,2147,2043
eidan,356,1982,1893
Akulyat,356,2263,2145
vintage_Vlad_Makeev,356,2221,2108
Lukij,356,2162,2056
VladProg,356,2193,2084
N.E.R.O,356,2072,1975
Sorting,356,1945,1858
