handle,rank,oldRating,newRating
lnsuyn,2,1500,1742
adurysk,5,1647,1765
NegaTeeF,16,1665,1765
new_doubleh,21,1647,1757
nuip,91,1654,1726
Sugardorj,147,1343,1577
Ioana,156,1636,1691
Nero,191,1586,1666
Hasan0540,199,1532,1648
Sert,230,1598,1652
Svyat,241,1553,1638
saikrishna17394,249,1550,1635
niike0goood,275,1697,1649
Ronnie007,284,1603,1630
Ruki,294,1674,1631
Nezzar,329,1699,1642
0x3F,736,1500,1503
M.Mahdi,762,1555,1490
BekzhanKassenov,811,1680,1588
PAP,816,1587,1509
CtrlAlt,832,1610,1525
zhabo,848,1394,1396
Orenji.Sora,883,1500,1458
TsunamiNoLetGo,1283,1609,1517
kalimm,1436,1500,1409
minimario,1855,1500,1409
