handle,rank,oldRating,newRating
Um_nik,1,3185,3309
yosupo,3,2867,2999
zeliboba,5,2546,2734
FizzyDavid,6,2479,2675
Endagorion,7,2885,2961
.o.,8,2409,2607
Kostroma,10,2734,2829
izban,12,2711,2801
Reyna,14,2675,2765
Marcin_smu,15,2703,2781
ko_osaga,16,2702,2777
Radewoosh,17,3209,3150
AndreySergunin,24,2480,2589
_h_,29,2491,2585
jqdai0815,30,3319,3199
Rafbill,31,2649,2697
knightL,32,2472,2565
Shayan,36,2222,2374
ainta,38,2835,2822
kmjp,39,2454,2539
ksun48,41,2745,2751
scanhex,43,2077,2256
krismaz,44,2531,2588
Merkurev,46,2701,2711
wwwwodddd,49,2515,2569
zemen,51,2757,2746
Errichto,52,2787,2768
SirShokoladina,53,2637,2654
JOHNKRAM,54,2494,2547
liympanda,55,2387,2465
-imc-,57,2286,2390
natsugiri,58,2541,2577
sigma425,62,2584,2604
lych_cys,64,2387,2456
khsoo01,67,2450,2500
ugly2333,69,2195,2310
Jimanbanashi,73,2314,2393
geniucos,80,2731,2698
sarkar,81,1996,2153
Chameleon2460,82,2504,2526
Expectation,83,1955,2122
uwi,84,2835,2774
arsijo,87,2492,2513
kobae964,88,2130,2245
cdkrot,91,2447,2477
elsantodel90,92,2305,2371
tmt514,97,2385,2426
BigBag,98,2288,2354
satashun,101,2303,2362
gisp_zjz,104,2089,2203
Anadi,112,2452,2466
tribute_to_Ukraine_2022,113,2522,2518
Kaban-5,116,2724,2669
1021839,120,1820,2000
adamant,121,1949,2091
MicGor,126,2164,2244
el_sanchez,128,2440,2448
IgorAkhmetov,130,2113,2205
Dukkha,131,1949,2085
leanil,132,1978,2105
krijgertje,133,2691,2634
StarCuriosity,139,2108,2196
saba2000,145,1954,2081
Krydom_Yuudachi,146,2248,2296
ivan100sic,147,2235,2286
GT_18,148,2009,2119
fanache99,150,2297,2331
Coder,152,2540,2512
Ali.Kh,153,1994,2106
woqja125,158,2329,2351
Kilani,159,1973,2088
freak93,160,2578,2537
DmitryBelikov,161,2227,2274
Vercingetorix,163,2519,2491
maximumSHOT,165,2179,2236
ToTLeS,166,2414,2411
Barichek,171,1944,2062
user202729_,174,2011,2109
gop2024,176,2198,2246
oversolver,177,2244,2280
Farhod,180,1941,2056
Jakube,181,2130,2193
hitman623,183,1956,2066
Markellonchik,185,1835,1978
nuip,186,2502,2469
Egor.Lifar,189,2250,2279
kondranin,190,2033,2119
KNB.,193,1726,1899
darksmith,194,2023,2110
meooow,195,1981,2079
YaKon4ick,196,2017,2104
Aidos,203,2199,2236
Temirulan,205,2218,2250
Sunnat,207,2021,2103
teja349,211,2146,2194
ivanilos,212,1976,2069
isaf27,214,2336,2335
yashChandnani,215,1981,2072
snuke,216,2411,2391
Pepe.Chess,217,2240,2262
sokian,222,2492,2450
IgorSmirnov,223,1956,2051
komendart,228,2187,2219
cz_xuyixuan,230,2236,2255
cerberus97,233,2087,2143
yang12138,249,1899,2001
bicsi,253,2301,2297
chemthan,254,2383,2358
mkisic,255,1987,2063
Howarli,259,1673,1839
Ashishgup,260,2052,2109
rembocoder,262,2265,2267
hank55663,263,2122,2160
Timur_Sitdikov,264,2406,2373
kdh9949,265,2070,2121
AlexSkidanov,266,2285,2281
dreamoon_love_AA,272,2700,2593
raoxj,276,2051,2104
dima_z,279,1904,1996
paulwang,279,2222,2230
gazelle,285,1925,2010
dlhham,292,2050,2100
hamlet,298,2044,2093
.I.,300,2114,2145
scopeInfinity,305,2026,2078
Luqman,309,2049,2094
kalimm,309,2360,2326
espr1t,314,2029,2079
Stelutzu,318,1706,1844
Sanja,318,1937,2010
Taube,318,2211,2212
jklepec,325,1988,2046
Vladik,327,2133,2152
skydog,341,2057,2093
Usu,342,1511,1705
adedalic,342,2131,2147
Marco_L_T,345,2122,2140
fefe,347,1791,1899
Gassa,349,2288,2264
kostka,351,1837,1930
jki14,359,2075,2103
QAQAutoMaton,361,1696,1827
_greedy,366,1906,1976
kotatsugame,366,1920,1987
busamate,381,1872,1949
vbobrov,386,1930,1990
darkkcyan,387,2088,2106
ifsmirnov,387,2477,2399
DraZxlNDdt,394,2203,2191
MaksymOboznyi,397,1553,1720
Nickir,402,1775,1875
cookiedoth,406,2080,2097
faustaadp,406,1738,1848
ChickenInKitchen,414,2006,2040
Elegia,414,1600,1749
Worldwide_D,417,2273,2240
vhnvn,422,1833,1913
ppavic,424,1989,2026
lebowski998,431,2002,2034
vas.and.tor,431,1894,1955
RamTararam,437,2270,2234
Roberio,438,2136,2133
Astralpirate,440,1633,1767
tinca_matei,443,1910,1965
yybyyb,448,1929,1978
Hyperbolic,450,1984,2018
tloinuy,460,1967,2004
Svlad_Cjelli,466,2164,2150
milisav,468,1997,2024
PrashantM,473,2021,2041
mredigonda,473,1833,1904
wakaka,476,2358,2294
yubowenok,485,2188,2164
ssor96,485,1894,1946
FalseMirror,492,1809,1883
k1nval,495,1970,2000
Toxel,498,2285,2236
muratt,509,2216,2182
Ekler,514,1900,1946
retired_coder,519,1906,1950
_Ash__,521,1989,2010
244mhq,522,1951,1982
danya090699,525,2003,2020
PinkRabbitAFO,525,1899,1943
sievra,536,1880,1928
Wild_Hamster,550,2346,2275
teapotd,553,1982,2001
KirillB,554,1809,1873
MrBrionix,556,1707,1800
Superty,556,2065,2062
N.E.R.O,559,1982,2000
Misha100896,560,1898,1937
-is-this-fft-,563,2054,2052
LeCaRiBoU,570,1708,1798
stefdasca,578,1663,1765
ngfam_kongu,584,2254,2201
rek,588,1963,1981
paulinia,591,2123,2101
thai9cdb1,593,1974,1989
yarinaosu,596,1727,1808
Alexxx,596,1864,1908
xoxo,599,1821,1876
balakrishnan,602,2035,2033
dzerzhinski,607,1611,1724
farmerboy,610,1881,1918
wdmmsyf,610,2130,2104
Mohammadreza_mz,615,1847,1893
cristian1997,620,1996,2002
sazzach,631,2003,2006
TinkerKing,641,2025,2021
verngutz,641,1836,1881
AkiLotus,643,1876,1910
VLamarca,650,1826,1873
Ferume,656,1952,1964
flower,656,1925,1944
_LeMur_,659,1946,1960
IvayloS,669,2096,2071
Daniar,679,1822,1866
pkhaustov,682,2428,2321
babin,685,1947,1957
reeWorld,685,1845,1882
rainboy,685,1912,1931
BitHashTech,688,1773,1829
AkshajK,692,1955,1962
Lana01,697,1910,1929
chenyanbo,705,1665,1749
eidan,711,1578,1687
Jatana,713,1994,1989
Sorting,727,1612,1709
helThazar,737,2095,2063
Makcum888,742,1916,1928
txingml,744,1765,1817
nong,751,1951,1953
alexey.enkov,753,2118,2079
allllekssssa,762,2014,1999
zlc1114,773,1923,1930
abeker,783,2531,2390
2014CAIS01,802,2035,2011
fsshakkhor,803,1976,1966
_no0B,817,1663,1734
xxxxxxmk,823,1500,1619
Aeon,826,2154,2099
ankeshgupta007,827,1962,1953
mohamedeltair,829,1870,1885
jtnydv25,837,2409,2292
Onjo,846,1967,1955
mukel,865,1783,1817
6ziv,893,1737,1780
Geothermal,901,1920,1915
trabbbart,906,1562,1653
pvs,921,2192,2119
Ran,923,1500,1608
RED_INSIDE,926,1711,1758
vladmart,931,1677,1733
aviroop123,932,1682,1736
-skyline-,940,2250,2162
613,944,2350,2238
junie,951,2025,1990
armoking,953,1910,1902
poikniok,954,1990,1963
never_giveup,958,2508,2358
Marckess,967,2043,2002
awoo,974,1797,1817
jarakcyc,981,1773,1798
toothbrush,984,1849,1854
dorijanlendvaj,986,1919,1906
Rudy1444,988,1943,1925
Motarack,988,2254,2161
xuanquang1999,992,2191,2113
Zoli9,993,2006,1972
PuRpLe_FoReVeR,998,1866,1866
Gromah,1003,2322,2212
tamref,1007,2046,2001
SendThemToHell,1018,1909,1896
zx2003,1019,2034,1991
RUSH_D_CAT,1024,1947,1924
Tima,1028,2108,2046
Flavius,1031,1689,1732
Slamur,1032,2260,2162
Sergey.Bankevich,1039,1988,1954
pb0207,1039,1959,1932
kzyKT,1044,1964,1936
Antoine,1050,2006,1967
reiracofage,1053,1949,1924
Juve45,1066,2007,1966
sgtlaugh,1069,2070,2014
Tutis,1070,2006,1966
sava-cska,1073,1983,1948
killer_god,1094,1835,1834
Dalenator,1098,1414,1532
.Ali.,1104,1686,1724
SlavaSSU,1113,1941,1913
VladProg,1115,1945,1916
Hasan0540,1117,2257,2154
zbww,1131,2028,1978
shilov,1145,1959,1924
keko37,1150,2020,1970
loan,1154,1738,1758
cheetose,1157,1785,1792
AngusRitossa,1167,1932,1902
VladaMG98,1175,1991,1946
fedimser,1182,2042,1984
chenmark,1182,2259,2151
cuom1999,1201,1723,1743
posij118,1208,1723,1742
madn,1211,1777,1782
abisheka,1211,1921,1890
enoone,1220,1396,1509
ajinkya1p3,1222,1989,1941
codelegend,1227,1999,1949
AlexReformed,1229,1500,1580
Nson,1230,1856,1840
Splashing,1235,1879,1857
brimix__,1239,1952,1912
Denisov,1241,1340,1470
gosuto,1254,1695,1718
STommydx,1266,2044,1980
fedoseev.timofey,1286,1657,1688
hiromi_ayase,1290,1984,1933
TadijaSebez,1299,1990,1937
Shaad7,1299,1603,1647
ngkan,1299,1973,1924
xudian,1305,1688,1709
TonySnark,1337,2113,2029
IceKnight1093,1342,1732,1739
lessmeaning,1349,1966,1915
gleb.astashkin,1351,1935,1891
xzm2024,1357,1825,1808
Yongaron,1368,1771,1766
RubenAshughyan,1382,1748,1748
---Grigor---,1388,2121,2032
RockyB,1397,1988,1929
K38,1397,1409,1503
usachevd0,1405,1755,1752
Andres_Alumets,1419,1680,1695
Jami_CSEDU,1424,1762,1756
YouKn0wWho,1424,1288,1421
RomeoFantastik,1448,2072,1991
Fortitude,1448,1457,1533
physics0523,1475,1718,1720
Hell_Eclipse,1478,1549,1596
antontrygubO_o,1496,1570,1610
skylinebaby,1520,1665,1678
Catmoonlight,1525,1642,1660
ItsLastDay,1546,2183,2071
Dreamless_Dreams,1550,1986,1918
SimB4,1550,1944,1886
ILoveBitches,1579,1646,1660
tsarn,1593,1817,1787
Jhamra,1596,1940,1881
Akulyat,1603,1701,1699
GustavoMG,1611,1690,1690
hohomu,1617,2223,2098
prins,1624,1425,1498
RedStone,1629,1719,1711
paekae,1640,1500,1550
aman28rwt,1646,1586,1612
little_misfortune,1667,1603,1623
zidder,1669,1541,1577
gauss148,1675,1943,1879
HadyKo,1685,1541,1576
Jostic11,1691,1470,1525
Sugardorj,1692,1848,1805
pedroteosousa,1722,1740,1722
Zain,1726,1826,1787
Osama_Alkhodairy,1741,1769,1743
Warawreh,1750,1483,1531
sinus_070,1768,2019,1932
leaf1415,1772,1939,1871
Suika_predator,1773,1965,1891
ehnryx,1786,2003,1919
taran_1407,1793,1538,1568
EndRay,1808,1591,1605
GioChkhaidze,1811,1467,1515
Roundgod,1833,1944,1871
almogwald,1850,1532,1560
kobus,1857,1815,1771
Asagami,1865,1522,1552
Wandoka,1870,1485,1525
79brue,1883,1769,1735
ManasG,1892,1702,1684
Omar_Elawady,1895,1662,1653
AcPlusOne,1897,1853,1798
Hipo_3412,1915,1413,1471
nweeks,1939,1500,1532
Nero,1941,2330,2167
cy1999,1941,1697,1678
OTTFF,1967,1657,1646
bktl1love,1969,1764,1727
Cro-Marmot,1974,1821,1770
qkoqhh,1984,1700,1677
radoslav11,1993,2296,2138
Mdominykas,1994,1567,1577
SpeedOfMagic,1997,1524,1546
golikovnik,2018,1536,1553
MonkeyKing,2044,1445,1486
Imenkey,2051,1764,1723
Dalgerok,2075,1901,1827
mat_v,2077,1537,1551
ankeet,2081,1770,1726
Supermagzzz,2081,1376,1435
snacache,2081,1806,1753
fake123_loves_me,2081,1762,1720
zhed,2101,1999,1902
lrvideckis,2103,1682,1658
JovanB,2130,1618,1608
MarcosK,2133,1497,1518
DeD_TihoN,2133,1408,1454
ProfessorLayton,2133,1450,1484
TooNewbie,2133,1959,1868
Soul_Full_Of_Thunder,2149,1423,1464
madhav_1999,2155,1613,1602
PeregudovSergey,2155,1551,1556
zhabo,2175,2028,1921
