handle,rank,oldRating,newRating
Petr,1,2344,2391
neal,2,1922,2088
watashi,4,2266,2325
Gassa,9,2281,2322
pperm,10,2113,2206
ilyakor,12,2272,2309
PavelKunyavskiy,19,2151,2215
Ra16bit,20,2038,2142
Egor,23,2371,2338
liympanda,24,1852,2021
dreamoon_love_AA,37,1952,2068
ir5,39,2102,2150
aropan,42,1998,2088
slavik,45,1833,1989
ashmelev,49,2142,2154
balakrishnan,59,1952,2041
hydrastuff,60,1960,2044
fhlasek,65,1888,2000
SteamTurbine,66,2056,2084
ifsmirnov,70,1790,1939
AlexSkidanov,76,2064,2073
dalex,80,1832,1955
package.zaic,88,1890,1977
espr1t,95,1980,2010
caustique,105,1730,1876
forest,115,1830,1920
freak93,129,2065,1997
UESTC_Nocturne,129,1750,1868
dragoon,131,2024,1977
uwi,131,2125,2041
VladGavrila,134,2131,2044
KirillB,142,1654,1803
oversolver,146,1738,1848
Ruslan,159,1796,1863
Ripatti,179,2104,2004
el_sanchez,197,1576,1719
SirShokoladina,213,1973,1893
Kostroma,286,1600,1674
CtrlAlt,316,1734,1707
EbTech,320,1854,1772
Slamur,390,1688,1636
flashmt,426,1794,1703
agul,444,1439,1492
gen,451,1746,1661
reiracofage,453,1501,1522
rminuv372,457,1895,1773
kuzmichev_dima,460,1769,1677
rembocoder,464,1670,1601
KrK,498,1770,1671
sas4eka,502,1736,1644
DamianS,513,2060,1930
niquefa_diego,554,1490,1459
MarioYC,599,1681,1584
yarrr,601,1696,1595
knightL,614,1805,1682
budalnik,638,1500,1417
mmaxio,652,2075,1944
scorpion,721,1492,1415
shilov,721,1719,1599
Yousef_Salama,896,1375,1294
