handle,rank,oldRating,newRating
Ronnie007,4,1647,1771
KEFedorov,16,1627,1759
poikniok,21,1593,1747
RomeoFantastik,48,1606,1740
kefaa,53,1671,1755
jcg,59,1603,1735
Rpd-Strike,63,1273,1565
bogdan10bos,71,1622,1735
xuanquang1999,75,1523,1701
Orenji.Sora,190,1479,1646
ivdim1999,227,1398,1599
Irkutsk_ISRU,257,1620,1656
niike0goood,302,1688,1643
mredigonda,324,1372,1558
conqueror_of_tourist,358,1522,1602
vanogam,472,1569,1568
Roberio,486,1668,1604
vovuh,506,1359,1501
cthbst,510,1662,1598
axp,510,1391,1514
Juve45,520,1525,1547
tundra,582,1482,1519
baqargam,671,1488,1491
ajinkya1p3,693,1303,1424
KhaledKEE,746,1391,1447
AminAnvari,763,1446,1456
J.T.J.L.,811,1640,1553
Bedge,880,1326,1387
Tanzir5,882,1518,1459
Kerpoo,902,1492,1438
Worg,958,1351,1375
radoslav11,990,1338,1362
BitHashTech,1012,1184,1278
VastoLorde95,1168,1429,1368
Shayan,1216,1500,1432
minimario,1294,1616,1524
Kerim.K,1323,1099,1142
bvd,1493,1209,1146
Farhod,1493,1389,1300
