handle,rank,oldRating,newRating
jacobtpl,18,1651,1772
kalimm,30,1674,1771
ZJiaQ,31,1500,1771
RomeoFantastik,35,1611,1757
nuip,49,1580,1744
vas.and.tor,51,1578,1743
Egor.Lifar,77,1548,1726
kondranin,164,1657,1712
kobae964,166,1649,1711
hey_boris,176,1666,1708
magician_14312,186,1681,1704
Z0RR0,275,1677,1666
ivanilos,278,1468,1640
komendart,280,1619,1664
FizzyDavid,332,1688,1640
vpike,417,1509,1607
Vax,430,1490,1600
takio,439,1617,1604
akulsareen,454,1603,1599
Arpa,454,1218,1473
Andreikkaa,495,1618,1582
Luqman,531,1560,1573
JATC,723,1567,1514
zhabo,860,1533,1478
allllekssssa,990,1403,1427
muratt,994,1518,1455
MofK,1000,1436,1429
ftuknights,1073,1500,1436
PrashantM,1207,1633,1534
vovuh,1207,1319,1353
LCM,1232,1588,1490
kzyKT,1711,1554,1456
Kerpoo,1743,953,1009
Emma194,1919,1413,1316
NikaraBika,1981,1138,1089
minimario,2112,1408,1311
