handle,rank,oldRating,newRating
ainta,1,3002,3180
Radewoosh,2,3179,3268
LHiC,4,3330,3336
Benq,5,3315,3311
Reyna,6,2905,2997
maroonrk,7,2949,3020
yfzcsc,10,2390,2587
isaf27,11,2718,2821
MrDindows,12,2398,2581
Swistakk,15,2809,2868
gop2024,16,2683,2771
E869120,19,2557,2667
dreamoon_love_AA,20,2686,2759
Marcin_smu,21,2895,2911
krijgertje,22,2964,2959
Egor,23,2723,2778
Elegia,24,2621,2699
kmjp,26,2653,2715
tribute_to_Ukraine_2022,30,2651,2707
Kostroma,31,2772,2795
hank55663,33,2609,2670
izban,39,2656,2694
never_giveup,40,2486,2566
ilyakor,41,2737,2749
whzzt,45,2945,2900
Aeon,47,2239,2374
Merkurev,49,2824,2804
MofK,50,2535,2587
Maksim1744,51,2306,2417
natsugiri,53,2642,2662
cookiedoth,53,2503,2558
Roundgod,56,2365,2454
knightL,57,2433,2503
nuip,58,2525,2570
risujiroh,60,2329,2423
AndreySergunin,61,2563,2595
almogwald,62,2179,2312
komendart,63,2502,2547
hitonanode,64,2480,2530
Jimanbanashi,68,2174,2301
Toxel,70,2486,2528
pllk,71,2200,2317
Egor.Lifar,72,2474,2517
DPR-pavlin,75,2464,2507
atoiz,76,1500,1829
AnandOza,81,1988,2157
skrydg,82,2376,2436
Atreus,86,2506,2529
lebowski998,87,2203,2305
Golovanov399,88,2709,2680
ashmelev,89,2454,2488
xlk,90,2380,2432
Mustang98,93,2153,2264
BigBag,94,2649,2630
neal,96,2751,2705
KrK,98,2670,2643
TimonKnigge,99,2456,2482
xiaowuc1,100,2405,2444
JettyOller,101,2235,2318
ecnerwala,102,2990,2882
waynetuinfor,103,2134,2243
newbiegcz,104,2257,2332
antontrygubO_o,105,2250,2325
_LeMur_,105,2217,2301
Umi,107,2255,2328
Geothermal,108,2455,2475
.I.,109,2309,2367
Ari,110,2369,2410
dragoon,110,2336,2385
Philae,114,2260,2327
Vax,115,2234,2308
tfg,116,2496,2501
KostasKostil,119,2269,2331
244mhq,122,2524,2518
uwi,124,2752,2689
Barichek,126,2406,2428
jonathanirvings,127,2686,2638
saketh,133,2423,2437
Shayan,134,2602,2571
cjtoribio,135,2276,2327
mnaeraxr,139,2205,2273
Kilani,140,2102,2198
Juve45,141,2131,2218
ppavic,143,2297,2338
danya090699,143,2312,2349
jschnei,146,2343,2371
amnesiac_dusk,149,2266,2313
AliShahali1382,150,2376,2394
fmqjpt,154,2318,2349
icecuber,155,2627,2580
leaf1415,156,2284,2323
w0nsh,157,2117,2200
aryanc403,160,2141,2216
QAQAutoMaton,160,2450,2444
flashmt,162,2165,2233
qingczha,164,2347,2366
VladProg,165,2261,2302
VladaMG98,166,2135,2209
dario2994,167,2507,2485
Amoo_Safar,173,2406,2406
PinkRabbitAFO,174,2410,2408
spacewalker,176,2118,2192
hamlet,178,2139,2206
hos.lyric,183,2759,2668
Anachor,184,2441,2428
AcPlusOne,185,1892,2027
zeliboba,188,2783,2684
Marckess,191,2284,2308
math957963,192,2200,2246
skylinebaby,193,2198,2244
lumibons,195,2437,2421
schtamas,196,2161,2216
Kallaseldor,202,2106,2173
EndRay,203,2186,2232
-is-this-fft-,204,2197,2239
ddytxdy,212,1924,2039
sansen,215,2180,2223
RobeZH,219,2122,2179
aviroop123,220,2102,2164
buko,221,2228,2256
enoone,222,2012,2098
cwy,223,2347,2344
natofp,224,1940,2046
allllekssssa,226,2137,2188
liouzhou_101,227,2248,2269
milisav,229,2226,2252
veschii_nevstrui,232,2252,2270
noimi,233,2166,2207
paulinia,235,2081,2143
AminAnvari,243,2156,2196
keko37,246,2092,2148
kotatsugame,247,2177,2210
Akulyat,248,2139,2182
JovanB,248,2024,2098
RestingRajarshi,250,2077,2136
Hasan0540,251,2127,2172
awoo,252,2307,2305
Zayin,255,2067,2127
little_misfortune,261,2111,2158
Sakura,265,2263,2268
adamant,268,2426,2390
G.E.M.,271,2027,2093
tokitsukaze,273,1866,1977
Ali.Kh,274,2159,2189
Dilute,275,2107,2151
donentseto,278,2125,2163
dlwocks31,279,1978,2056
gauss148,288,2103,2144
TwentyOneHundredOrBust,292,1933,2019
sys.,297,2122,2156
Omar_Elawady,298,2092,2133
babin,307,2038,2092
arnold518,308,2064,2110
bthero,309,2171,2189
F0_0H,310,1941,2020
AkshajK,311,2117,2148
Ferume,313,2197,2207
niike0goood,320,2161,2179
Z0RR0,324,2162,2178
psc233,327,2152,2170
xxxxxxmk,328,2123,2149
Serval,329,2078,2115
Jatana,333,2491,2424
Kirill22,335,1681,1828
AghaTizi,336,2551,2469
__santongding,337,1891,1977
ravik1,338,1847,1945
tatyam,343,2252,2241
IgorI,344,2026,2074
nagpaljatin1411,353,1982,2040
_Ash__,354,2132,2149
yosupo,359,2923,2748
TadijaSebez,361,2300,2274
-14,363,2309,2280
cerberus97,365,2604,2503
yashChandnani,368,2375,2329
Svyat,369,2122,2139
daniel071292,372,2001,2049
Pa.Nic,376,2009,2054
Hyperbolic,383,2126,2139
nikgaevoy,384,2260,2239
lessmeaning,389,2134,2143
Tlatoani,396,2101,2117
Kerim.K,403,2221,2206
jtnydv25,405,2141,2145
phpduke,409,2171,2167
orz,410,2402,2341
Tima,412,2297,2261
dorijanlendvaj,414,2231,2211
Kirundel,417,2223,2205
nishant403,419,1761,1865
balakrishnan,423,2115,2123
Kniaz,425,1982,2024
wery0,429,1987,2027
kimjihoon,430,2165,2159
dyxg,431,1500,1680
conqueror_of_tourist,432,2005,2040
---Grigor---,433,1985,2025
GoogleBot,434,2023,2052
GustavK,439,2117,2121
zbww,442,2261,2229
kostia244,445,1955,2001
BaaaaaaaaaaaaaaarkingDog,447,2214,2193
RinkaSnow,447,1789,1879
MonkeyKing,449,2037,2060
okwedook,453,2151,2144
titia,458,1928,1978
2qbingxuan,461,1987,2021
Night,465,2092,2098
Taube,467,2222,2195
ivanilos,471,2085,2092
Arpa,474,2240,2208
Svlad_Cjelli,476,2147,2137
ne4eHbKa,477,2104,2105
vishal4556,480,2116,2113
leo020630,487,1785,1869
RED_INSIDE,490,1903,1954
tnowak,492,2159,2143
edsa,494,2029,2046
torisasami,496,1968,2001
SUN.LOVE,502,2000,2024
abisheka,504,2195,2169
cristian1997,506,2229,2194
Nson,508,2055,2063
baqargam,511,1982,2009
reeWorld,518,2139,2124
dantrag,521,2022,2037
ftuknights,533,2109,2099
_Kee,535,1960,1989
GreatEagle,536,2042,2049
fishy15,539,1638,1755
Sugardorj,540,1879,1928
Ran,542,2126,2111
mbalsells,544,1901,1944
phyzzmat,545,1769,1848
MathisHammel,546,1951,1980
KevinWan,547,2373,2297
jdurie,549,2034,2041
nishkarsh,551,1904,1945
Soul_Full_Of_Thunder,558,2127,2109
curly_braces,560,1759,1838
Ilya_MSU,566,2333,2264
madhav_1999,569,2085,2076
thai9cdb1,570,2245,2197
