handle,rank,oldRating,newRating
asgcd,3,1600,2073
ahmadkhafif,8,0,902
JinnyW,9,1901,2210
DennisTran,10,2044,2240
GILGAMESH,12,2021,2218
heijiaohu,13,1962,2171
timerjiang,16,1817,2058
KIRIJIJI,18,2045,2209
zxl0111,18,1987,2234
1bin,23,2087,2230
ivan.alexeev,25,2016,2177
fireheart17,26,1801,2023
kingmessi,30,2060,2199
ococonomy1,31,2041,2183
borgar02,32,2002,2152
qusol,34,1956,2116
DAleksa,36,2052,2182
lukameladze1,38,1726,1952
ishmeal,40,1987,2131
Erinyes,41,1811,2007
timg8710,42,1939,2093
Sunnatov,44,2088,2197
ulorew,45,2092,2198
mispertion20,48,2025,2146
ilyastarost,50,2092,2192
sha7dow,52,2046,2157
ScarletS,53,1899,2052
estoy-re-sebado,54,2006,2127
MnTm,55,2076,2176
MagentaCobra,57,2074,2169
Alexander-21,57,1920,2060
eburnean,57,0,799
PeRuaDangYeu,57,1663,1940
Asd_Orin,57,2017,2129
AzZr_KZ,63,2022,2130
manwhatcanisay,64,1925,2127
Zhou_Yuan,65,1959,2119
donot,66,1962,2085
proven,68,1845,2001
jichanxi,69,1710,1966
Anonyme23,69,1705,1962
I_am_Polish_Girl,72,1709,1905
Mohil09,73,2069,2155
t98slider,73,2046,2138
CIXTEEN,75,1682,1884
SongOfPredawn,76,1368,1746
chh9976,77,1992,2098
Jamshed11,78,1883,2020
Gatina,79,1988,2093
mika_uwu,81,2050,2136
pwned,82,2067,2147
flygon,82,2005,2102
bugmaker3243,82,2004,2101
BRUHHHHHHH,85,2010,2105
Leo_0503,88,1952,2062
dongggle,89,1977,2079
i_love_yxx,90,1197,1618
Ivan_len,91,2065,2141
alexwice,92,2070,2144
yahia,93,1940,2051
BabaVoss,94,2035,2118
Iceturky,95,1818,1964
DerrickLo,97,1846,1982
blahblah239,98,1958,2061
AryRDW,99,1950,2054
21cs01033,100,1942,2048
XDEv11,105,1941,2044
rtckyw_,105,1949,2050
TrendBattles,107,1940,2043
Raiden,109,2040,2113
