handle,rank,oldRating,newRating
niyaznigmatul,2,2510,2587
Petr,10,2622,2630
DPR-pavlin,19,2239,2321
uwi,28,2242,2311
syhlalala,30,2010,2142
liympanda,41,2254,2302
ifsmirnov,42,2522,2475
Apsara,44,1775,1954
PavelKunyavskiy,45,2662,2592
yarrr,46,2305,2328
iscsi,49,1847,2007
Endagorion,50,2419,2393
Golovanov399,52,1995,2113
cfy,59,2351,2337
package.zaic,63,1922,2052
FattyPenguin,65,2258,2271
flashmt,66,2090,2164
I_love_tigersugar,67,1886,2023
SteamTurbine,69,2276,2276
zeliboba,78,2333,2295
ffao,80,2019,2104
Gassa,82,2163,2193
mihaipopa12,86,1918,2032
sokian,88,1757,1913
mmaxio,89,2570,2484
ngfam_kongu,90,2069,2127
sivukhin,97,2149,2167
zemen,98,2145,2164
Arterm,99,2258,2225
PMichalak,107,1792,1928
fetetriste,108,1974,2052
Jami_CSEDU,123,1761,1895
Timur_Sitdikov,128,2079,2096
Wild_Hamster,131,1779,1903
BSBandme,140,1959,2016
arthur.nascimento,148,1761,1880
DBradac,150,1765,1881
orzsd0061,158,1700,1828
sergio3010,160,1746,1861
Ra16bit,165,2398,2306
natsugiri,166,2212,2150
Kianoosh,167,1715,1834
Errichto,171,1805,1896
enot110,185,2456,2352
SirShokoladina,186,2414,2312
cmd,191,2318,2231
SeyedParsa,192,1814,1889
reiracofage,196,1889,1933
gridnevvvit,201,2036,2006
impetus,201,2016,1997
dancho,203,2154,2090
IgorL,206,1778,1856
SlavaSSU,210,1716,1810
shilov,210,1825,1884
Gatina,213,2077,2024
problem-solved,213,1838,1890
balakrishnan,218,2077,2023
knightL,219,2163,2094
hieptk,219,1708,1799
Slamur,237,1844,1878
oversolver,244,1859,1882
liouzhou_101,246,2242,2152
teleport,247,1897,1900
Nero,252,1701,1775
bidzilya,266,1996,1943
Soultaker,277,2185,2097
Taube,289,1758,1792
Oryshych,291,1820,1828
Jimanbanashi,293,1885,1862
Zool,299,1723,1763
Sugardorj,304,1987,1927
satashun,306,1822,1820
API,309,1743,1770
geniucos,309,1895,1855
shef_2318,315,1889,1848
akim,328,1830,1810
Nikitosh,330,1908,1856
toilanvd_HUST,340,1749,1755
ryz,341,2151,2055
gen,348,2058,1977
vitux,355,1848,1802
Bobgy,375,1949,1880
lxc,396,2040,1953
nfssdq,412,1777,1730
AlexSkidanov,416,2252,2150
adamant,417,1766,1720
niquefa_diego,417,2056,1962
kmjp,467,2021,1925
skrydg,472,1707,1646
Nezzar,472,1778,1708
magician_14312,472,1731,1667
phtniit,472,2130,2029
Kostroma,472,2315,2212
Algiz,472,1730,1666
YerzhanU,472,1761,1693
NVAL,472,1853,1773
BekzhanKassenov,472,1700,1640
temich,472,1730,1666
saikrishna17394,472,1748,1682
Temirulan,472,1715,1653
jskhirtladze,472,1890,1804
aliasadiiii,472,1713,1651
watson,608,1790,1709
