handle,rank,oldRating,newRating
Igorjan94,37,1649,1770
Melodies,40,1694,1774
gleb.astashkin,95,1506,1721
baqargam,113,1424,1688
Mamedov,237,1659,1692
DeaphetS,413,1640,1626
bktl4ever,454,1565,1617
Farhod,463,1500,1690
ftuknights,465,1536,1614
trilis,470,1492,1609
AndreySergunin,508,1496,1598
allllekssssa,534,1647,1589
AminAnvari,553,1291,1524
komendart,588,1685,1607
Tanzir5,728,1386,1520
quailty,822,1337,1483
JATC,852,1434,1497
romanasa,893,1329,1464
Orenji.Sora,926,1458,1479
NikaraBika,974,1572,1498
sievra,1041,1654,1552
RedStone,1157,1447,1417
kefaa,1217,1655,1553
arsijo,1232,1526,1447
RostVel,1312,1608,1506
Pepe.Chess,1347,1638,1536
Kniaz,1394,1226,1317
SoMuchDrama,1684,1393,1322
_LeMur_,1705,1633,1531
Vladik,1760,1435,1348
Egor.Lifar,1905,1639,1537
jcg,1935,1455,1355
awoo,1935,1035,1094
nhphuongltv,1935,1665,1563
Vax,1978,1584,1483
Arpa,2405,1114,1057
Kerim.K,2456,739,753
jvmusin,2524,1500,1399
Noureldin,2524,1433,1333
