handle,rank,oldRating,newRating
Egor,3,2679,2717
tmt514,4,2442,2509
watashi,11,2363,2426
dreamoon_love_AA,13,2316,2386
UESTC_Nocturne,14,2186,2284
niyaznigmatul,18,2523,2533
Psyho,19,1874,2037
a142857a,21,2420,2450
Riatre,22,2190,2277
uwi,24,2443,2460
pimpke,37,1866,2017
VladGavrila,41,2161,2232
Ilya_MSU,46,1982,2098
qwerty787788,54,2262,2284
EbTech,58,2101,2171
phtniit,62,2048,2131
boleyn.su,70,1896,2015
ilyakor,73,2502,2438
alexey.enkov,77,1963,2057
dario2994,97,2131,2147
marcoskwkm,104,1913,2000
snuke,112,2129,2129
.o.,114,2103,2112
jonathanpaulson,116,2116,2117
kmjp,122,1930,1997
BSBandme,133,1950,2001
vilcheuski,135,1951,2000
Arterm,136,2186,2140
ufo,138,1828,1914
pllk,139,1735,1844
MarioYC,140,2028,2042
jskhirtladze,141,1873,1944
poopi,144,1889,1952
Igor_Kudryashov,145,2194,2143
IgorL,147,1866,1934
Timur_Sitdikov,148,2096,2072
sivukhin,151,2023,2029
liympanda,160,2499,2400
KirillB,165,1978,1990
Slamur,184,1770,1841
iscsi,187,1962,1962
flashmt,191,2305,2221
sas4eka,192,1837,1882
Beriand,194,1745,1816
guliashvili,209,2032,1987
yefllower,211,1944,1933
Enchom,213,2060,2008
Xellos,222,1910,1905
tonyjjw,231,1755,1799
MrDindows,245,1941,1903
WhiteCrow,246,2110,2042
ccdd4211,250,1887,1870
For_the_Love,252,2046,1986
mihaipopa12,254,2079,2013
ABalobanov,255,1763,1788
ngfam_kongu,262,2002,1946
sigma425,266,1865,1845
Misha100896,269,1900,1862
kevinsogo,275,2006,1947
izban,275,1887,1851
Jimanbanashi,282,1958,1904
NVAL,292,2003,1940
ynq1242,297,1738,1744
I_love_tigersugar,303,1715,1724
adamant,323,1754,1739
Flyrise,324,1726,1719
KungA,329,1827,1783
Zool,331,1724,1714
MZuev,336,1731,1715
sokian,340,1870,1817
paulwang,351,1830,1780
Nikitosh,357,1987,1913
gridnevvvit,364,1761,1719
Phoom,367,1754,1712
satashun,367,1733,1696
Kaban-5,376,1937,1857
Ioana,376,1749,1693
Taube,376,1754,1698
cjtoribio,376,2056,1961
rais.fathin38,376,1731,1677
Akigeor,376,1780,1721
NegaTeeF,376,1748,1692
geniucos,376,1767,1709
shilov,376,1826,1761
SeyedParsa,376,1777,1718
natsugiri,376,2128,2032
Hasan0540,376,1754,1698
Nezzar,376,1726,1673
Cromel,376,1983,1896
Wild_Hamster,376,1782,1722
