handle,rank,oldRating,newRating
olmrgcsi,2,1835,2153
LordVoIdebug,4,2083,2292
islingr,5,1990,2216
moonoshawott,10,1868,2101
GloryNotAgain-LMB,12,821,1443
Prostoegor239,16,2039,2197
DeepinC,18,0,866
lightseba,19,2095,2234
HappyPacMan,22,2099,2230
Stanislau,25,2025,2170
glebustim,27,1861,2052
5ab,29,1897,2073
titia,35,2092,2201
joaom,36,2025,2152
izhang,42,1908,2062
dinosaurs,43,1953,2091
cmll02,46,768,1343
hieptk,49,2001,2119
Cross_Ratio,51,447,1130
rehan_amaan_how_so_good,52,2087,2177
pzc2004,52,2028,2135
hamath,58,1795,1968
FairyWinx,60,2031,2131
panda211panda,71,1787,1952
lukamosiashvili,72,1986,2090
dranjohn,73,1877,2012
Rosaya,77,1701,1889
abhidot,78,1916,2036
FEDIKUS,79,1988,2086
DecayingSylow,84,1830,2036
Jackylkk2003,85,1930,2042
harryzhr,95,2049,2120
Jaydeep999997,102,2094,2150
Mike4235,104,2092,2147
chen_zida,105,1934,2033
crescent_yhw,120,2021,2125
I.Gleb,121,1961,2045
Jarif_Rahman,122,1999,2072
bvd,123,2078,2129
bonopo,124,1758,1901
Thallium54,127,1975,2053
Bungmint,128,1935,2023
paulzrm,137,2060,2110
cyh_toby,139,1897,1992
draco976,144,2011,2071
DmitryLzr,144,1968,2041
HellAngel,147,1947,2025
PersistentLife,148,1945,2022
danya111,153,1757,1889
lunchbox,154,1887,1979
baolidakai,157,2020,2074
BalintR,160,1648,1871
Boboge,167,1957,2025
AnimeshSinha1309,171,2039,2083
10circle,172,1749,1877
Bedoo,173,1910,1989
EN_SA,179,1781,1896
Karuk,182,1968,2028
GoatTamer,184,1890,1972
GoogleBot,190,2082,2109
the_computer_jock,194,1757,1875
danbanica,201,1999,2046
MikhailovBair,205,2041,2075
RaresFelix,208,1776,1885
refresh888,210,1769,1935
THE__BUG,214,1953,2009
wjyyy,215,2002,2044
BlackAnt,216,2058,2085
cold,217,1946,2003
JvThunder,221,1937,1996
umezo,222,1875,1951
sam571128,223,1932,1991
bernardo_amorim,229,2077,2096
leo020630,238,1942,1995
_hikari_,239,1724,1840
myx12345,240,1874,1946
jk-jung,241,1253,1595
vanwij,242,1182,1525
Htmt,243,1807,1898
Igorjan94,245,2016,2048
fengchang,247,1511,1745
DesalotAge,252,1853,1928
bleh0.5,254,1736,1845
LolNewacc,256,1010,1424
buaa-noob,257,1937,1987
MvKaio,264,1970,2011
MAKMED1337,265,1803,1890
