handle,rank,oldRating,newRating
buxubailan,7,2049,2253
Ijf007,8,1981,2190
early-morning-dreams,10,1506,1914
dzgod1905,13,2060,2224
old_player,16,836,1438
faustaadp,16,2056,2207
oldherd,18,1983,2153
Boboge,20,1952,2125
lanhf,23,2070,2204
1a2b3c4,26,1600,1878
ducati,29,1947,2105
__jk__,31,1849,2034
Apple_Method,32,1920,2079
vladmart,34,1937,2088
maxwellzen,36,2087,2192
hieu_2004,41,1869,2030
Cross_Ratio,41,1818,1995
magga,44,2097,2187
KKT_89,44,2097,2187
kzyKT,44,1884,2037
andrewtam,51,1949,2075
farmerboy,51,2028,2131
Prateek,57,2044,2137
Banh,57,1691,1927
-1e11,60,1982,2091
Wielomian,63,2022,2117
DELTARUNE,67,1826,1976
eggag32,67,1933,2050
Roll_Num_56,71,2006,2100
HighDxDSchool,73,2033,2115
Andyvanh1,78,2081,2148
coder_pulkit_c,81,2012,2096
makacha,81,2067,2135
Mahmoud_Haddad,85,1918,2027
ajit,92,1954,2048
HIJAZ,92,1731,1947
goodjulian,97,1925,2026
amsraman,99,1920,2020
misorin,99,1947,2039
eepsilon,99,1940,2034
Sh0,99,2080,2134
boleyn.su,105,1922,2020
bleh0.5,107,1667,1843
Wandoka,109,1741,1891
Unlimited_zero,109,1773,1913
Wibo,118,2068,2117
t98slider,118,1696,1856
as_dfsdf,118,1896,1994
eidan,118,1951,2033
Piccolo,124,1967,2042
HappyPacMan,124,2059,2108
shiven,124,2034,2090
pikapikachu,130,1903,1995
mars4,130,1938,2020
brobat,133,1759,1893
Kinon,138,1858,1958
pooty,138,2094,2128
I_love_geom,138,1942,2018
ITO,138,2052,2097
WillTheBill,147,1991,2051
45muillaht,147,1757,1887
Htmt,156,1979,2039
zrt0704,156,1915,1993
Pazio,161,1708,1848
Gurban,164,1791,1904
koderkushy,164,1965,2027
mafailure,164,1958,2021
Wonsei,164,2066,2100
hexagonwarrior,174,2033,2073
MnTm,174,1752,1873
abhidot,174,1911,1985
P2N2T,179,1852,1977
lfw,179,1941,2005
maxplus,183,2046,2079
rishit3234,183,1930,1995
AboAbdoMC,183,1743,1863
swiftqwq,183,1941,2003
AhmedEzzatG,183,2068,2095
Astronomax,191,1869,1950
green_gold_dog,191,1783,1890
ace5,191,1969,2021
Jarif_Rahman,195,1860,1942
fjdksla,195,1907,1976
caan_do,195,1895,1967
TranGiaHuy,200,1988,2032
Karavaiev,200,1806,1902
tdsb,200,1790,1891
PoPularPlusPlus,206,1848,1930
pjych1,206,1916,1979
cdh981009,206,1914,1977
Mr.Plotva,206,1876,1950
C202044zxy,212,2040,2067
walk_alone,217,2066,2085
plevande,217,1903,1967
nawa,222,1910,1971
dungdq,222,1946,1997
artem3605,222,2034,2061
jpetrovcic,225,1815,1902
