handle,rank,oldRating,newRating
jonathanpaulson,17,1657,1714
andreyv,19,1463,1627
-messi-,71,1444,1597
shef_2318,81,1536,1637
gridnevvvit,126,1470,1589
ksun48,137,1551,1618
Timur_Keks,142,1662,1647
scorpion,149,1521,1602
Volkswagen,248,1523,1560
akim,281,1429,1512
varlevani,288,1669,1600
lxc,305,1570,1547
boleyn.su,340,1566,1530
Cromel,409,1542,1496
Golovanov399,506,1592,1515
bekzhan29,516,1512,1455
NVAL,599,1533,1460
vanogam,721,1182,1237
ABalobanov,944,1432,1347
elshiko,998,1443,1351
baqargam,1045,1055,1049
gangsterveggies,1086,1500,1404
ItsLastDay,1131,1571,1470
guliashvili,1153,1424,1324
k1nval,1180,1500,1399
proVIDec,1249,1439,1339
