handle,rank,oldRating,newRating
Ruki,33,1594,1742
orzsd0061,53,1676,1756
rais.fathin38,127,1677,1720
M.Mahdi,142,1428,1638
Nezzar,177,1673,1696
hieptk,184,1500,1655
A_Le_K,213,1500,1681
TsunamiNoLetGo,215,1415,1610
saikrishna17394,242,1516,1640
zhabo,285,1541,1631
Carups,289,1400,1581
RamTararam,315,1566,1625
Ioana,374,1693,1636
Svyat,475,1584,1565
Hasan0540,485,1694,1623
aliasadiiii,511,1471,1538
budalnik,554,1500,1530
Sert,570,1697,1616
PAP,594,1452,1508
nuip,693,1518,1484
dyc,725,1512,1473
Sugardorj,732,1554,1498
andreyv,947,1609,1520
Sunnat,1242,1467,1391
baqargam,1264,1243,1241
burakov28,1373,1500,1418
Egor.Lifar,1861,1147,1081
