handle,rank,oldRating,newRating
Nurlykhan,12,1856,2021
TianyiChen,19,1882,2015
bibibibi,23,1855,1990
areke,30,1733,1892
Son,44,1733,1874
Dukkha,46,1500,1716
Kirundel,55,1825,1927
KirillB,69,1832,1920
darkkcyan,79,1623,1769
GoogleBot,82,1826,1908
ShadowLight,99,1831,1902
Mustang98,110,1849,1910
tfg,111,1518,1682
ssor96,122,1851,1906
kzyKT,128,1743,1827
AcPlusOne,140,1547,1688
vanogam,171,1892,1919
whzzt,173,1819,1865
Alpha_Q,174,1850,1888
Kerim.K,188,1700,1775
jki14,195,1889,1910
mxzf0213,197,1659,1745
Wielomian,207,1610,1708
cristian1997,217,1825,1858
Lukij,224,1444,1593
jaguar1996,237,1824,1852
Juve45,240,1781,1821
flower,244,1837,1860
Sumeet.Shirgure,252,1754,1799
Noureldin,260,1613,1697
248926,264,1684,1746
balakrishnan,270,1852,1866
ankeshgupta007,270,1830,1849
TripleM5da,281,1712,1762
emofunc,294,1545,1643
FalseMirror,342,1590,1665
kulpet345,346,1797,1812
bruno.iljazovic,352,1805,1817
gop2024,369,1620,1681
verngutz,385,1625,1682
sievra,392,1533,1617
Rudy1444,405,1621,1676
donentseto,432,1472,1570
pedrohlf,444,1618,1668
teja349,453,1467,1563
bvd,478,1814,1806
Markellonchik,491,1665,1696
darksmith,493,1483,1568
rainboy,529,1500,1575
sarkar,535,1507,1579
dima_z,551,1610,1649
Onjo,586,1473,1550
SimB4,636,1803,1782
iakovlev.zakhar,650,1848,1814
top34051,652,1712,1712
Nson,686,1520,1571
fsshakkhor,693,1775,1755
DLUT_Zeratul,714,1722,1714
Jhamra,714,1845,1807
Splashing,717,1832,1797
RockyB,728,1652,1661
RUSH_D_CAT,752,1667,1670
2021,758,1764,1742
Flavius,767,1624,1637
DraZxlNDdt,775,1623,1636
lsantire,781,1488,1539
Pajaraja,788,1627,1637
Hamsterw,925,1704,1683
arnold518,1024,1563,1572
Kilani,1066,1626,1615
busamate,1092,1444,1482
Ahmed-,1111,1495,1516
YaKon4ick,1127,1536,1545
Zain,1127,1688,1658
Umi,1140,1575,1572
derovi,1155,1386,1437
Toxel,1162,1600,1589
sinus_070,1189,1525,1532
fake123_loves_me,1341,1632,1603
Ekler,1376,1544,1535
jvmusin,1384,1792,1724
DatVu,1405,1312,1369
xiaoxiaobaozi,1525,1432,1444
olmrgcsi,1550,1535,1518
sazzach,1579,1729,1666
Roundgod,1587,1630,1588
DarkKeks,1598,1528,1510
ppavic,1624,1418,1428
JustInCase,1653,1715,1651
TooNewbie,1704,985,1142
Timonnable,1757,1476,1463
Ali.Kh,1773,1561,1527
mohamedeltair,1773,1516,1493
ATSTNG,1867,1506,1480
almogwald,1985,1519,1484
Imenkey,2047,1255,1288
Dmitriy.Belichenko,2146,1466,1436
Ferume,2359,1367,1351
andrew,2383,1420,1390
bbmirbek,2541,1325,1310
receed,2556,1545,1480
sava-cska,2603,1500,1442
Stiff_Subset,2640,1456,1406
PuRpLe_FoReVeR,2688,1473,1417
thai9cdb1,2740,1693,1593
Rezwan.Arefin01,2757,1322,1297
_greedy,2963,1500,1427
ManasG,3081,1500,1423
yashChandnani,3152,1500,1420
faustaadp,3256,1065,1077
Mahmoud_Haddad,3673,1500,1401
foolish,3891,1615,1479
GioChkhaidze,3891,1061,964
