handle,rank,oldRating,newRating
hos.lyric,2,2505,2544
tourist,3,2595,2612
Chmel_Tolstiy,7,2083,2204
flashmt,11,2001,2140
Egor,12,2447,2460
Gassa,14,2218,2291
Endagorion,15,1913,2075
buko,18,2106,2205
dreamoon_love_AA,22,2240,2292
niyaznigmatul,23,2233,2286
tmt514,28,2220,2268
dancho,31,2021,2133
cmd,33,2083,2171
I-juice,35,2267,2285
zibada,43,2065,2147
zemen,60,1691,1896
SteamTurbine,68,2187,2181
rembocoder,75,1624,1838
Timur_Sitdikov,76,1705,1897
hydrastuff,82,1998,2065
steiner,90,1928,2020
ifsmirnov,94,1988,2047
Ripatti,97,2011,2056
aropan,97,2125,2108
mukel,102,1958,2025
lavin,102,1799,1943
knightL,105,1844,1966
agul,106,1554,1767
caustique,107,1735,1898
espr1t,112,1974,2023
zeliboba,115,2158,2122
DamianS,123,1980,2015
KrK,132,1921,1979
Sergey.Bankevich,142,1972,1993
Ra16bit,143,2141,2097
uwi,146,2068,2038
PavelKunyavskiy,155,2339,2260
SirShokoladina,161,2031,2003
Hohol,163,1817,1912
forest,170,1981,1969
el_sanchez,182,1550,1737
pkhaustov,193,2064,2019
dalex,202,1809,1882
natsugiri,211,1661,1799
rminuv372,235,1883,1878
reiracofage,242,1842,1867
ngfam_kongu,261,1578,1722
mrtempo,267,1687,1785
MarioYC,271,1817,1838
jonathanirvings,290,1711,1784
Yousef_Salama,341,1503,1637
mmaxio,351,2179,2101
Merkurev,429,1548,1629
yarrr,488,1917,1842
jskhirtladze,498,1693,1667
zerotrac,509,1581,1610
oversolver,531,1908,1833
imslavko,540,1701,1665
ItsLastDay,572,1571,1576
Sert,679,1556,1528
vilcheuski,703,1712,1653
Oryshych,708,1765,1695
Zool,713,1596,1556
CtrlAlt,725,1523,1495
cjtoribio,769,1599,1552
izban,788,1478,1437
Ilya_MSU,1102,1500,1429
