handle,rank,oldRating,newRating
zemen,1,2791,2928
LHiC,2,3237,3246
YakutovDmitriy,4,2364,2492
budalnik,4,2567,2695
-imc-,5,2204,2324
Golovanov399,5,2577,2697
akim,8,2338,2452
Tima,8,2382,2496
enot110,10,2554,2504
Trumen,11,2592,2636
danilka.pro,13,2564,2599
IlyaLos,13,2428,2463
tranquility,14,2073,2256
nikgaevoy,14,1960,2143
MrDindows,15,2671,2686
greencis,18,2250,2378
grphil,19,2105,2272
josdas,20,2439,2429
Temirulan,22,2287,2318
Aidos,22,2418,2449
Oryshych,25,2204,2268
NVAL,26,2404,2349
bidzilya,28,2400,2426
elshiko,28,2135,2161
Madball,30,2181,2262
Egor.Lifar,35,2223,2209
arsijo,40,2453,2442
BigBag,42,2371,2374
Kuyan,44,1997,2078
cookiedoth,44,1917,1998
temich,45,2212,2232
Sert,46,2248,2279
vilcheuski,49,2076,2053
teleport,49,2375,2352
irkstepanov,54,2434,2379
never_giveup,55,2416,2359
Alexandr_TS,57,2149,2152
burakov28,58,2099,2136
Jatana,61,1969,2003
maximumSHOT,62,2166,2174
vovuh,64,2053,2055
BledDest,64,1987,1989
craborac,66,2307,2245
trilis,66,2246,2184
AndreySergunin,67,2429,2365
adamant,68,2320,2270
Aksenov239,69,2110,1990
VArtem,69,2695,2575
PugachAG,70,1727,1783
scanhex,72,1871,1822
manoprenko,72,2277,2228
vintage_Vlad_Makeev,74,2591,2466
rembocoder,75,2130,2084
pvs,77,2232,2171
hloya_ygrt,79,2361,2275
kefaa,80,2413,2296
Taube,81,2382,2287
Vladik,82,2057,1982
komendart,83,2207,2123
TonySnark,85,2260,2189
jaguar1996,86,1868,1842
MZuev,89,2143,2067
Bobrosoft,90,2048,1974
ATSTNG,92,1493,1473
jvmusin,92,1826,1806
kondranin,96,2149,2051
akashin,96,2299,2172
peltorator,99,2120,1996
isaf27,99,2343,2219
