handle,rank,oldRating,newRating
tourist,1,3809,3879
Um_nik,2,3479,3570
Maksim1744,3,3254,3376
ksun48,5,3400,3448
Vercingetorix,6,2999,3138
jiangly,7,3231,3299
SomethingNew,8,2620,2833
Laurie,9,2521,2752
Rewinding,11,3511,3475
Petr,12,3318,3325
ecnerwala,13,3345,3339
Endagorion,14,3055,3118
wxhtzdy,16,2179,2466
Egor,17,2982,3049
antontrygubO_o,18,2734,2859
A-SOUL_Bella,19,2633,2780
kotatsugame,21,2735,2849
never_giveup,23,2945,2999
hos.lyric,24,3309,3269
KrK,26,2672,2787
peti1234,27,2847,2914
conqueror_of_tourist,28,2725,2821
BigBag,30,2682,2784
mtsd,31,2813,2879
ugly2333,32,2921,2957
Eric_hooo,33,2796,2862
feecIe6418,34,2726,2807
gyh20,36,3003,3010
lumibons,38,2963,2976
duality,41,3151,3112
QuietBeautifulThoughts,42,3015,3008
Kirill22,43,2631,2720
TLE,44,3215,3155
Radewoosh,45,3548,3404
244mhq,46,3220,3155
Geothermal,47,2916,2925
ainta,47,3170,3115
maroonrk,49,3526,3381
tmwilliamlin168,51,2931,2931
Golovanov399,52,3117,3070
balbit,55,2681,2739
sjcsjcsjc,56,2557,2647
BurnedChicken,57,2791,2819
dreamoon_love_AA,58,2768,2800
Rafbill,59,2782,2810
tatyam,61,2921,2911
tute7627,63,2771,2797
Pyqe,64,2791,2810
fuppy,65,2610,2675
FlameDragon,66,2335,2473
PinkieRabbit,67,2814,2823
rama_pang,69,2666,2712
Rubikun,70,2881,2871
PubabaOnO,71,2907,2890
icecuber,72,2675,2716
Elegia,73,3103,3035
kostia244,75,2443,2542
m_99,76,2532,2606
Savior-of-Cross,77,2634,2680
Igorfardoc,78,2369,2485
Toxel,79,2632,2677
jdurie,80,2610,2660
lucas3h,81,2278,2416
gisp_zjz,82,3030,2972
353cerega,83,2756,2766
natsugiri,84,2755,2764
tabr,85,2751,2760
budalnik,86,2876,2853
golikovnik,87,2557,2614
sys.,88,2511,2580
zemen,90,2769,2769
noimi,90,2906,2872
satashun,93,2589,2633
pashka,94,2757,2757
Gary2005,95,2771,2767
Kubic,96,2480,2550
qwerty787788,97,2724,2730
Melania,98,2534,2589
Septimelon,101,2496,2558
physics0523,103,2681,2694
dario2994,104,2747,2743
tnowak,105,2481,2544
JoesSR,107,2080,2253
orz,109,2563,2602
SHZhang,110,2687,2694
Prostoegor239,111,2183,2323
yzyyylx,112,2374,2461
maximumSHOT,115,2376,2461
fanache99,116,2600,2625
DoorhandleMahoushoujo,117,2212,2340
rniya,118,2466,2525
YaoBIG,119,2530,2571
darkkcyan,120,2497,2546
Akulyat,122,2618,2635
AnandOza,123,2485,2535
8e7,125,2245,2359
afterall,126,2554,2585
4fecta,127,2349,2433
rivalq,128,2359,2440
Alex_Wei,130,2669,2668
Changyu,132,2203,2324
