handle,rank,oldRating,newRating
allllekssssa,20,1880,2015
Scarlet_Climax,29,1693,1866
Marco_L_T,31,1871,1988
Ali.Kh,56,1894,1976
pedroteosousa,58,1778,1892
pedrohlf,80,1824,1908
pantw,86,1582,1737
djq_cpp,100,1826,1898
FavorGew,121,1796,1866
Hamsterw,153,1726,1805
mkisic,171,1861,1896
darksmith,172,1768,1828
YaKon4ick,180,1708,1783
Ahmed-,194,1707,1778
waynetuinfor,213,1633,1721
RUSH_D_CAT,224,1783,1824
A_A_,245,1862,1877
lessmeaning,251,1472,1602
Anachor,261,1743,1786
a.nogikh,267,1854,1866
Dopahkiin,271,1842,1857
zhouhebin,283,1887,1888
mxzf0213,294,1724,1766
Umi,299,1672,1728
andreumat,335,1624,1687
DatVu,339,1521,1615
DarkKeks,366,1590,1658
saba2000,408,1746,1761
Juve45,418,1862,1844
TianyiChen,446,1814,1803
Rudy1444,446,1847,1828
Emma194,446,1743,1750
JustInCase,480,1753,1751
Rpd-Strike,480,1762,1757
Qwertenx,535,1559,1602
Kilani,535,1672,1683
Toxel,602,1853,1812
Nson,602,1686,1685
trabbbart,602,1483,1539
areke,602,1759,1740
kissgergely,602,1743,1728
Sutaner,677,1620,1632
baluteshih,677,1504,1548
babin,792,1446,1495
wdmmsyf,850,1654,1641
hiromi_ayase,850,1744,1709
Nickir,850,1450,1492
RubenAshughyan,850,1379,1443
SongC,1034,1500,1512
reedef,1080,1514,1520
Makcum888,1080,1477,1493
dhxh,1080,1602,1586
tfg,1113,1872,1792
PinkRabbitAFO,1113,1461,1478
peti1234,1153,1497,1501
Ashishgup,1153,1657,1622
olmrgcsi,1153,1547,1538
pb0207,1248,1500,1497
sinus_070,1390,1606,1568
SeventeenYears,1483,1500,1481
fxxl,1483,1722,1654
Onjo,1509,1621,1573
lsantire,1539,1598,1553
bthero,1551,1546,1512
PugachAG,1609,1870,1767
ImaniAm,1656,1468,1445
IF_IR_A_1_IR,1670,1550,1508
Akatsuki_,1712,1473,1445
paradox,1735,1460,1435
Big_gold_date,1764,1500,1463
TripleM5da,1781,1844,1739
Plurm,1789,1273,1292
SlavaSSU,1818,1896,1780
Temotoloraia,1918,1759,1664
cxhscst2,1938,1649,1573
whjhr,1958,1755,1659
Timonnable,2091,1552,1486
vntshh,2166,1600,1522
kzyKT,2191,1665,1575
bbmirbek,2196,1528,1461
zlc1114,2198,1781,1671
MaksymOboznyi,2209,1523,1455
TooNewbie,2246,1407,1303
RockyB,2246,1643,1517
evpipis,2246,1494,1383
paulzrm,2246,1206,1115
IceKnight1093,2246,1541,1426
Kerpoo,2246,1771,1631
kotatsugame,2246,1646,1520
armoking,2246,1500,1388
