handle,rank,oldRating,newRating
Ijf007,8,1668,1981
thecold,15,1993,2169
rainboy,16,2098,2240
SevenDusks,18,0,870
ChenKaifeng,19,1872,2077
_Enigma__,20,2084,2222
disastah,24,2012,2162
MarioPariona117,28,1959,2120
kevinxiehk,29,2000,2146
retah,31,1944,2104
sleep__,33,1958,2109
ButterflyDew,42,2047,2161
Asuka,43,2031,2148
plagues,45,1993,2119
congthanh123,48,2059,2163
Mprimus,49,1910,2057
Jaydeep999997,50,1961,2089
usuyus,56,1721,1921
Adam_GS,59,1864,2015
IraG,63,0,802
Prateek,64,2069,2155
ChinmayKarnik,66,2085,2166
MoonPie,69,2065,2148
dredwerkz,69,1908,2037
XueYJ,72,2059,2143
hexagonwarrior,73,0,794
HIT_Zero,77,1935,2052
StrawHatWess,79,1939,2053
HomuraCat,89,1010,1489
joaom,95,1897,2014
andr1y,95,2050,2122
Monazo1997,98,2021,2100
katsurap_,99,2076,2139
_hikari_,102,1632,1829
iamnifer,103,1974,2064
khuepr123,106,1931,2032
gxlois,113,1819,1950
Agnus,116,1710,1874
ethan_enhe,122,2077,2130
JustAnotherAlt,123,1869,1981
Carpenters_Cat,128,1906,2004
tkacper,128,2075,2125
Adikolon,133,868,1373
ArminAzimi,136,1972,2048
yuanhaowei,141,1938,2022
Nutella3001,143,1894,1990
uux,149,1660,1826
I_love_Michel_Sardou,149,1651,1820
vanvector,151,1959,2033
BaluconisTima,152,1859,1962
aManwithaVan,154,827,1337
YCKC_LCJ,156,1707,1855
moo.,157,1758,1890
zhanxufeng,159,1878,1973
Kniaz,164,1848,1950
yur3k,171,2052,2094
Roham,180,1810,1918
Suckmycode,180,1644,1803
FEDIKUS,182,2011,2061
Jarif_Rahman,185,1857,1950
myx12345,188,1777,1893
Sixpathsguy,197,2050,2085
0375w,199,1999,2047
hieu_2004,200,1641,1795
Andres_Alumets,202,2013,2056
Magic_Moon,205,1702,1836
Bartol,206,1989,2038
fractal,210,2008,2051
ilovemymind,214,1826,1919
YerzhanU,216,2098,2115
PrashantM,217,2066,2091
limabeans,221,1973,2022
tostes,222,2008,2047
MohammadParsaElahimanesh,224,1965,2016
glancing_back,225,2073,2094
FatihSolak,231,1968,2016
zayin_std,236,1742,1855
Lacheck,245,2058,2079
ivan24,248,1858,1933
askd,251,1976,2017
bufftowel,254,1923,1979
Xander24,260,1985,2023
gigajet,268,1971,2010
Gabp,271,1727,1836
zhezhengsong,276,1680,1802
Sugardorj,282,1931,1979
David-M,288,1980,2012
MAKMED1337,297,1950,1989
jpetrovcic,297,1965,2000
jakao,304,1932,1975
danbanica,305,2038,2051
jli505,311,1761,1851
mexomerf,315,1968,1999
Alfeh,315,1910,1957
fanfly,317,2078,2080
Lavine,317,2014,2032
slah007,319,2022,2039
MTGS,326,2000,2020
LeavingZ,328,1804,1879
pooty,333,2022,2035
mkawa2,344,2028,2038
omikad,350,2086,2080
Bedoo,356,1978,1999
Elo,361,1918,1955
DeMen100ns,367,1780,1854
10circle,370,1622,1744
Thallium54,375,1950,1976
