handle,rank,oldRating,newRating
akim,58,1603,1710
guliashvili,63,1503,1662
zerotrac,74,1684,1730
izban,78,1696,1731
Yousef_Salama,96,1568,1677
Sert,101,1649,1705
MrDindows,112,1650,1699
athin,114,1482,1631
NVAL,124,1671,1698
ccdd4211,140,1504,1631
Flyrise,158,1570,1650
rais.fathin38,217,1492,1595
vanogam,226,1435,1565
Oryshych,231,1667,1638
Mediocrity,279,1502,1573
Akigeor,338,1562,1566
dlhham,339,1691,1633
gangsterveggies,387,1511,1532
Misha100896,406,1376,1471
AlexBurkov,441,1692,1620
Cromel,464,1473,1490
proVIDec,504,1189,1321
baqargam,521,1278,1378
Sugardorj,586,1399,1420
morojenoe,686,1616,1536
SeyedParsa,738,1332,1337
Heart_Blue,747,1461,1410
ABalobanov,807,1642,1557
budalnik,829,1318,1299
adamant,874,1395,1344
tsarn,996,1337,1284
TsunamiNoLetGo,1115,1500,1416
magician_14312,1115,1500,1416
BekzhanKassenov,1333,1423,1340
