handle,rank,oldRating,newRating
zhouhebin,21,1650,1784
geniucos,37,1575,1766
nhphuongltv,67,1557,1752
weiszago,100,1639,1754
josdas,140,1574,1732
kayesjay,141,1657,1739
AkshajK,145,1668,1738
sgtlaugh,189,1623,1720
kalimm,272,1601,1691
ZJiaQ,321,1692,1666
danilka.pro,324,1693,1664
Z0RR0,331,1488,1660
Cromel,341,1636,1665
Birjik,346,1647,1663
SimB4,375,1673,1648
TonySnark,470,1690,1629
ivanilos,480,1543,1623
vanvector,524,1542,1610
DeaphetS,535,1481,1603
ko_osaga,547,1656,1599
BekzhanKassenov,601,1652,1591
Tanzir5,617,1296,1525
bogdan10bos,625,1647,1585
Mamedov,657,1500,1638
allllekssssa,695,1643,1576
snacache,733,1497,1549
Carups,818,1585,1527
muratt,950,1625,1542
watson,1230,1679,1580
nasadigital,1301,1369,1397
Lo_R_D,1405,1649,1550
Luqman,1416,1527,1443
zhabo,1502,1686,1587
Vax,1774,1502,1404
VladaMG98,1774,1594,1496
ftuknights,1814,1635,1536
minimario,1848,1465,1372
RedStone,1991,1500,1408
NikaraBika,2072,1089,1115
vstrimaitis,2078,1434,1337
MofK,2118,1541,1443
Superty,2227,1492,1395
fsshakkhor,2330,1369,1273
Mirbek,2330,1500,1402
JATC,2330,1648,1549
