handle,rank,oldRating,newRating
Ayanami_desu,3,1543,2029
oversolver,10,1973,2182
Kal_tsiit,11,0,886
Alan233,12,0,878
surgutti,14,1918,2129
-23333,18,2031,2193
_Grice,18,867,1462
mexomerf,21,2071,2213
4fecta,23,2075,2213
antonis.white,24,2014,2166
Mitsukasa_Ayase,24,2090,2219
Sapphire162,28,1806,2016
I_HATE_GEOMETRY,31,1813,2015
pigstd,31,1962,2117
lyons,34,1994,2190
abcdhhhh,38,1183,1653
jpetrovcic,43,1835,2013
1bin,43,2037,2154
swapnil159,45,2011,2134
gxlois,46,1989,2116
g1phy,48,1988,2114
Wibo,50,2040,2149
gruntov_dima,52,1960,2088
glancing_back,52,2001,2117
Pointy,55,2001,2114
Thallium54,55,1910,2050
stoorz,58,2009,2119
Adikolon,62,1744,1930
mcdx9524,65,2025,2124
jhkoh,66,2019,2118
retarded,69,1503,1763
leinad3,72,1781,2007
wxhtzdy,72,1732,1913
TuanVu,78,1611,1880
DesalotAge,83,1652,1850
Mike4235,91,2063,2133
vioalbert,94,1867,1991
eidan,98,1926,2029
Jaydeep999997,98,2006,2086
michao,98,2063,2127
rabbitsthecat,107,1922,2024
Rafaelcs,107,2009,2086
George_Plover,110,2099,2149
kitsune,121,1890,1994
usuyus,121,2079,2130
rapira,125,2098,2143
czsnb,127,2082,2130
rishit3234,128,1965,2045
jerdno,131,2000,2069
GustavoMG,135,1909,2002
Nanako,138,2054,2105
tiger2005,141,2083,2125
hardikkapoor,141,1989,2057
MTGS,141,1906,1998
JeevanJyot,147,2023,2080
How_old_are_you,149,1997,2097
as_dfsdf,150,1693,1846
shiven,153,2078,2118
Gemini7X,154,1965,2035
Tzak,161,2076,2113
ntdung,165,1961,2029
kkite_gk,170,1759,1885
Priyansh31dec,170,1794,1909
NRolly,176,1878,1967
N.E.R.O,177,2023,2070
CrayonKe,178,1918,1994
demian123,180,2075,2106
Prateek,180,1960,2023
Carpenters_Cat,190,2018,2062
chen_zida,190,1644,1799
Bedoo,193,1953,2015
balakrishnan,195,2089,2113
Mprimus,198,1977,2030
_morsmordre_,202,1668,1812
Marinkovic,209,2076,2100
gdb_18,212,2035,2069
Lolboyyyy,214,2044,2075
AlbertoTDNeto,225,2033,2064
Wandoka,228,1865,1943
Br1zeEnder,232,1974,2080
THE__BUG,235,1881,1953
abhidot,236,2026,2057
aryan12,237,1928,1986
Aestas16,239,1929,1986
geckods,245,1825,1911
Agnimandur,250,2029,2056
dannyboy20031204,253,2088,2099
ExplodingFreeze,258,1918,1974
pjych1,263,1737,1845
Gravekper,265,2089,2098
BucketPotato,266,2086,2095
Noureldin,269,2095,2101
jinhan814,273,1611,1754
AC_sahER,273,1921,1973
huikang,273,1852,1923
Adam_GS,273,1718,1828
danbanica,278,1932,1980
MvKaio,278,1999,2029
iamexist,282,2067,2078
IgorL,284,2078,2085
CallmeChallenger,288,1956,1996
Riladavin,298,1957,1994
Boboge,298,2079,2084
AlperenT,303,1855,1919
hiromi_ayase,303,1948,1986
AlanSkarica,309,1865,1925
TheAshenWitch,309,2060,2067
daniel071292,313,1970,2001
grass8sheep,324,1893,1943
cr8,324,1961,1992
martins,332,2088,2085
WowURSuchAFailureOoO,336,1664,1778
Zain,336,2083,2080
Lihwy,351,1753,1838
gupta_samarth,351,1927,1963
Edlue,357,1805,1874
t98slider,357,1783,1859
DylanSmith,361,2053,2054
saftig,365,1622,1744
GeoCalibur,365,1915,1952
Gabp,372,1866,1915
HeartBreakKid,375,1936,1965
xpov1LL,375,2084,2074
Bungmint,375,1783,1855
apgpsoop,375,1722,1812
abisheka,375,2077,2069
TTNhan,385,1879,1923
robivirt,385,1844,1897
ingrid,394,1748,1863
VHTung,394,1917,1948
