handle,rank,oldRating,newRating
DatChelsea,6,1569,1939
ComPhyPark,8,1108,1585
andrewtam,12,499,1142
Badint,13,1149,1594
snasibov05,29,1581,1782
libobil,55,1453,1663
xulantu,67,1522,1765
harryzhr,68,570,1111
ingrid,68,979,1401
WGYLOVEZXQ,72,1024,1431
timreizin,110,1582,1714
Lotus,130,1258,1569
zztqwq,134,1415,1622
Lihwy,138,1520,1656
Newtech66,152,1571,1689
milind0110,186,1384,1550
saprykin,220,1527,1639
toniskrijelj,251,1385,1587
KDVineet,299,1538,1699
lethan3,364,1487,1642
ilia-ivanov,369,1484,1582
Kawaii,372,1417,1535
salyg1n,379,1364,1532
CRH380BL,422,1336,1532
Vermeil,478,1434,1533
Bungmint,488,1578,1634
satyam343,488,1570,1628
MarcosPauloEvers,497,1478,1562
GoreMneGore,508,1428,1591
bunH2O,508,1461,1548
mychecksdead,530,1494,1569
despair_101,548,1449,1536
tredsused70,565,1459,1542
Sweezy,577,1531,1591
anhkha1004,583,1457,1538
icosahedron,641,1536,1589
NToneE,655,1581,1620
dumb_boi,704,1534,1583
AQil,714,1570,1608
GreenHanHan,725,1578,1613
RockSnow,747,1413,1494
Tinky-Winky,753,1540,1584
DAleksa,790,1444,1513
cybsbbb,801,0,590
Boa_Hancock,801,970,1266
Voir,818,1531,1572
gigachau,862,1513,1557
s_jaskaran_s,891,1599,1617
wsyear,900,1309,1446
MrNachoX,935,1565,1590
MnTm,1020,1588,1602
YazanAlattar,1023,1333,1421
TAoz1,1054,1170,1343
lis05,1118,1289,1386
Andwerp,1191,1250,1355
thanhchauns2,1198,1561,1574
cSERAFIMc,1223,1196,1318
willy108,1248,1399,1454
Tsovak,1273,1347,1417
SanguineChameleon,1336,0,562
DaNeK0201,1375,1533,1545
harsh__h,1410,1582,1579
chaeyihwan,1460,1227,1425
JustNik77,1460,1357,1415
ExpectoPatronum,1545,1330,1393
unordered_map,1545,0,553
KseniaShk,1554,1547,1548
LoboLobo,1624,1486,1501
Timur2006,1633,1489,1503
piyush_pransukhka,1633,1163,1277
XaRDKoDblCH,1660,1301,1368
sdyakonov,1684,1219,1311
blitztage,1734,1519,1521
yixiuge777,1770,1410,1440
WAtoAC2001,1825,1433,1455
oursaco,1934,1307,1362
krit3379,1964,1513,1509
trainerherp,1995,1299,1354
Nisanth,2001,1259,1326
DreadArceus,2134,1312,1359
FlowRays,2175,1179,1267
thisIsMorningstar,2232,1415,1430
AbdelmagedNour,2254,1221,1292
akshaykhandelwal,2276,1425,1436
pwned,2370,1400,1415
squishybanana04,2370,759,1050
stan23456,2521,1331,1361
Thomas_Top,2622,1482,1469
YunQian,2632,1419,1422
LeiLeiKunLe,2654,1527,1502
D0min0,2661,1113,1208
Paul_Liao_1457,2669,1493,1476
ShivanshJ,2688,1322,1350
gongkoufadongji,2698,1456,1485
MtSaka,2741,1331,1356
NK_,2761,1407,1410
zacharychao,2782,1102,1197
opPO,2839,1479,1461
Beevo,2865,1264,1305
besukohu,3266,1457,1436
Phantom_Performer,3296,1317,1332
ikaurov,3345,1526,1487
turkhuu622,3345,1567,1518
world_classic,3359,1218,1260
127.0.0.1,3429,1491,1458
inventiontime,3429,1504,1533
SmolBrain,3640,1170,1220
Ayalla,3653,1585,1526
mQfZ,3670,0,498
outfinity,3685,1043,1134
Nazar,3831,1134,1192
Arturo,3896,1360,1351
brobat,3944,1440,1411
18o3,4051,1310,1312
ParsaS,4087,1339,1332
skhan_org,4606,1338,1323
misaka18931,4749,1388,1358
tht2005,4972,1317,1301
tch1cherin,5008,1304,1290
hoainiem,5038,1391,1356
Yldar,5214,1379,1344
manizare,5295,1260,1253
CN_Amuzi,5532,1321,1296
mily,5536,1168,1183
ArtAlex,5567,1392,1349
tiom4eg,5595,1143,1164
User_Carrot,5644,1546,1468
Runtime-Terr0r,5842,1460,1398
Hammer,5860,1013,1135
Proofy,5938,1061,1170
MohamedAliSaidane,6034,919,1061
placik,6054,1163,1207
Scalm,6239,1360,1315
dimss,6399,1302,1269
n685,6452,479,777
TCL,6525,879,1065
spongebobsquareroot,6680,984,1089
_bLIC_,6952,1066,1087
qilby,7001,1371,1314
evenvalue,7047,1178,1166
Egakrut3,7568,0,444
volochai,7658,1193,1169
WUST_KING,8117,986,1012
OG_Matveychick1,8220,1036,1046
Hagry,8509,1007,1081
kolomig0r,8509,1103,1090
Madboly,8554,990,1008
Max_Calincu,8640,1272,1218
sumon123,8808,1232,1185
welleyth,9049,1451,1357
Rayo,9365,1128,1098
nitss9,9385,1220,1208
Yousef.Osama,9517,0,424
Ahmed57,9894,962,968
ulorew,10044,1006,998
ayush_raj.21,10452,1075,1082
tolbi,10725,866,962
sashko123,10754,1185,1126
ezraft,10831,1175,1117
_RedWine_,10989,631,820
Eliaster,11465,1010,981
1_2_3_4_5_9,11661,1225,1149
CyberCow,12644,1230,1144
zwezdinv,12694,0,396
camc,14022,392,634
SpadeA261,14619,741,879
BallBreaker,16120,360,592
Psiuk_Yurii,16623,0,368
