handle,rank,oldRating,newRating
EmeraldBlock,6,999,1523
Onolt_H,8,1229,1670
6221HCW_retsaM_ykrapS,12,1414,1753
waipoli,24,1558,1762
HIJAZ,30,1588,1770
lijingyanglipu,32,1394,1727
qwe1rt1yuiop1,37,1589,1762
brealid,38,1541,1781
STommydx,66,1580,1730
avnithv,69,1530,1693
Warma_Cute,87,1525,1680
UnBalloon,94,1598,1795
424479543,96,1538,1719
ibrahimwq,111,1520,1666
FantasyNumber,112,1514,1717
TIHOVNO,122,690,1160
dutin,123,-28,793
RingedGenesis,126,0,678
Lastiy124,129,784,1224
mark,147,1507,1644
MlSONO_MIKA,164,655,1122
EloiP,172,1467,1671
Cipherxzc,227,1317,1549
Nxxlt,259,1566,1656
Tima19,271,1559,1648
shstyle,296,1456,1572
liqixian2003,318,1386,1574
-dub-otrezkov-,354,1574,1646
sai-17,371,1419,1535
q1w2e3r4_1,408,1213,1444
OutsiderZz,545,1521,1584
pengyantong,603,1590,1628
one_autum_leaf,623,1474,1544
Hata_no_Kokoro,640,1588,1624
xu826281112,660,1555,1598
ywjylx,695,1592,1622
vyshniak.n,849,1568,1594
EyadBT,876,1596,1613
dmot,916,1598,1612
hhhyh_1,945,665,1037
brkdnmz,966,1573,1591
charan,973,1561,1582
powervic08,1093,1401,1461
Aldk,1114,1249,1355
theNewSon,1195,1072,1236
KALARRY,1292,1518,1534
CodeChild,1341,1163,1286
MedriaLife,1347,1500,1519
BRUHHHHHHH,1415,1367,1456
Yousef.Osama,1445,1590,1581
Saquariu,1584,1428,1493
polosatic,1925,1589,1564
shiqiaqiaya,1973,1360,1395
janY_,2071,1148,1297
perekopska.d,2412,1390,1403
ZhiGeBaiShui,2659,1384,1392
bernat.pages,3380,471,816
fatalerror,3400,0,494
lemon_codes,3491,535,862
weirdflexbutok,3681,1279,1293
nan01,3829,1271,1359
Sir-Ahmed-Imran,3857,1515,1465
Mag1sk,4069,1198,1226
khakitoad,4106,0,480
WQhuanm.,5031,1537,1465
mohammadsam,5058,1462,1406
elijjah,5195,1280,1265
hocln,5519,1147,1162
Huangyf,5788,0,455
MUZAN,6315,1370,1317
NanYanNanChui,6882,1126,1125
arthur_9548,7976,0,428
MagnusCarlsen321,15539,0,362
exhausted,15936,1486,1334
EndlessDreams,16039,1465,1315
Dukkha,16040,1025,909
