handle,rank,oldRating,newRating
brandonzhang,9,2033,2212
balbit,10,1878,2100
teraqqq,17,1858,2062
dgklr,22,1963,2122
AkiLotus,25,2087,2203
Stepavly,32,1878,2043
ethening,35,1892,2050
BlueDiamond,36,2041,2153
Monogon,37,1778,1970
otbitiy_serb,40,1986,2109
gubeiqg,47,1723,1921
klimoza,49,1982,2097
busamate,51,2099,2178
Klungs,52,2097,2176
blyat,59,2092,2166
Andycipation,61,1965,2074
Dormi,62,1895,2024
Giselus,65,1877,2009
Yurushia,66,1898,2023
enoone,67,2086,2156
Astrea,69,1902,2024
dlwocks31,73,2035,2115
wery0,74,1991,2083
qiangbao,75,1982,2075
devid,79,1944,2046
apostoldaniel854,81,2061,2129
errorgorn,85,1827,1961
YLWang,86,1901,2012
JustInCase,89,1945,2041
Enkognit,91,1854,1976
Hongzy,92,1938,2034
dungdq,93,2031,2100
DW_Zhouyu,94,2094,2145
SeventeenYears,97,2084,2137
ddytxdy,102,1982,2060
shuashuawan,114,1872,1977
radaloshara,115,2058,2109
AutumnKite,124,1936,2018
LiM_256,129,1968,2039
Stiff_Subset,133,1981,2046
klimmek55,137,2076,2114
jjang36524,143,1604,1782
ComplexPug,145,1666,1822
74TrAkToR,147,2019,2069
Narut,149,1946,2015
gwq2017,149,1948,2016
tiger2005,149,1784,1901
m_99,153,1500,1710
amanbol,158,2079,2108
Changyu,167,1906,1981
hipo,169,1992,2042
kissgergely,174,2049,2082
MakArtKar,177,1933,1997
TD06,181,1953,2010
Peasant,182,1779,1887
master_fool,183,2011,2051
Fortitude,187,2086,2105
paula,187,2035,2068
profi,194,1770,1877
ne4eHbKa,200,2097,2110
cjj490168650,201,1973,2019
__Jeffrey_22,202,2040,2068
Kodaman,204,1500,1693
Smokey_Days,209,1895,1961
impermanence,220,1967,2010
mo_onrabbit2,221,2080,2092
hkyiitd,228,1857,1929
tokitsukaze,231,2041,2061
dyxg,241,1680,1802
gangpenwang,255,1859,1924
atodo,258,1982,2012
Timonnable,268,1904,1954
MonkeyKing,269,2032,2047
ahgus89,270,1917,1963
DeD_TihoN,276,1888,1940
Hamsterw,282,1833,1900
Potassium,288,1997,2017
RedLycoris,298,1836,1899
cuibst,303,2001,2017
xuxuxuxuxu,314,1905,1945
JulianFernando,327,1897,1937
AQT,341,2033,2034
Okazaki_Yumemi,341,1805,1869
cheissmart,344,1869,1914
Savior-of-Cross,356,1828,1883
Alex_Wei,364,1897,1931
orzzzzzz,366,1882,1920
Pyqe,369,1611,1729
taran_1407,372,1974,1986
forelax,372,2028,2026
yz6205,374,1870,1910
Ama_no_Jaku,377,1532,1674
Arayi,387,1818,1871
Honour_34,396,2089,2069
156250lcy,414,1651,1749
makacha,417,1655,1751
thenymphsofdelphi,424,1922,1941
jjaworska,431,1767,1828
bvd,433,1855,1891
ema,443,1677,1763
cy1999,444,2095,2067
79brue,447,1986,1985
Tavern,456,1792,1842
bcollet,460,1771,1827
froggyzhang,464,1500,1639
Sugardorj,484,1870,1895
wasa855,486,1787,1835
Siberian,488,2025,2009
hieplpvip,490,1712,1781
Juney,504,2031,2012
Wallbreaker5th,514,1751,1805
PMPuns,514,1319,1517
triple__a,519,1932,1936
galen_colin,523,1876,1895
evildanlapokin,525,1638,1724
gratus907,527,1800,1839
QwQcOrZ,532,1334,1523
abhishek_saini,532,1940,1941
tute7627,541,1928,1931
allfadeaway,546,1484,1617
F0_0H,551,2019,1998
Zandew,552,1882,1896
babin,561,2076,2040
z7z_Eta,566,1504,1628
anonymous_Bunny,572,1891,1900
Vingying0,575,1717,1774
serotonin,586,1832,1856
s20b1_chernikov,591,1962,1951
zhabo,597,1698,1758
Supermagzzz,605,1993,1973
lahlah,606,1542,1649
Pa.Nic,607,2054,2019
AminAnvari,616,1978,1961
martins,622,1885,1891
2qbingxuan,640,2092,2045
ProfessorLayton,645,1983,1962
jam1729,656,1913,1908
Sugarii,660,1809,1831
Pety,670,1811,1832
