handle,rank,oldRating,newRating
djq_cpp,1,3014,3228
ksun48,2,3547,3576
maroonrk,3,3361,3407
ko_osaga,4,3102,3193
Radewoosh,5,3627,3562
Ormlis,7,3051,3115
AlexLuchianov,9,2380,2607
Farhod,12,2847,2927
gop2024,14,3013,3039
He_Ren,16,2880,2931
waynetuinfor,17,2486,2637
SSRS_,18,2937,2965
ShimaRin,19,2485,2628
alireza_kaviani,21,2554,2671
add10k,22,2468,2605
oleh1421,23,2827,2866
Petr,24,3229,3163
nuip,25,2842,2871
Gary2005,26,2426,2562
uwi,27,2591,2679
Rubikun,28,2637,2711
chasedeath,31,2407,2535
feecIe6418,32,2614,2684
Rafbill,33,2932,2918
Alan233,34,2186,2428
yuto1115,35,2561,2638
lzr010506,36,2316,2460
fextivity,37,2398,2516
klimoza,38,2397,2513
RobeZH,39,2665,2707
rama_pang,40,2698,2730
Nyaan,43,2601,2652
w0nsh,44,2458,2546
Barichek,45,2523,2592
qazswedx2,46,2947,2906
tute7627,49,2764,2764
I_LOVE_ANTON_DONBASS,50,2119,2301
brandonzhang,52,2201,2353
Mr_Wu,53,2497,2560
zjjws,55,2231,2368
BeyondHeaven,57,2139,2304
Fortin,60,2444,2512
torisasami,61,2590,2618
Clovers,62,2364,2452
chemthan,65,2475,2529
gyh20,68,2666,2667
cmll02,72,2275,2412
bthero,75,2371,2442
orzdevinwang,76,2983,2897
Eric_hooo,78,2567,2583
HuaJun,80,2244,2347
awoo,83,2573,2582
tiger2005,89,2254,2345
Marckess,91,2589,2586
meaningIess,93,2091,2231
SSerxhs,96,2476,2499
yzc2005,97,2564,2564
shiven,98,2191,2294
fastmath,99,2420,2456
sunzh,100,2436,2466
hht2005,102,2152,2264
PubabaOnO,103,2447,2472
physics0523,104,2361,2409
Miko35,108,2341,2391
risujiroh,110,2707,2662
Asuka,111,2289,2352
BurnoutAg7,113,2305,2361
Mediocrity,115,2111,2225
SW2000,115,2498,2500
Alex_Wei,118,2192,2278
Normie28,119,2437,2453
radoslav11,120,2444,2458
flashmt,121,2451,2462
Yurushia,121,2298,2350
kyo20111,123,2391,2417
GregFocker,124,2133,2234
hzr,125,2157,2249
Forza_Ferrari,128,2321,2362
leaf1415,130,2595,2565
noimi,131,2804,2722
Monogon,132,2705,2646
jiangbowen_,133,2157,2244
teja349,134,2405,2420
AmShZ,135,2567,2541
-skyline-,136,2574,2545
erray,137,2192,2265
