handle,rank,oldRating,newRating
taeyeon_ss,2,1500,1857
ajinkya1p3,5,1898,2082
kobus,10,1783,1969
racsosabe,16,1748,1923
fuppy,26,1707,1872
gauss148,28,1883,1992
chychy,31,1870,1976
Soul_Full_Of_Thunder,39,1659,1820
Misha100896,40,1894,1983
djm03178,51,1858,1945
cxhscst2,54,1777,1885
amnesiac_dusk,59,1768,1874
pedrohlf,71,1801,1888
trueshogun,74,1816,1897
ssor96,84,1797,1877
SAeed,97,1899,1943
Sorting,114,1854,1903
Igorjan94,118,1731,1813
spacewalker,127,1820,1872
vhnvn,134,1822,1871
Cro-Marmot,136,1877,1910
Aleks5d,137,1801,1855
alexxx998,145,1722,1796
hugopm,159,1842,1877
Osama_Alkhodairy,160,1872,1899
qkoqhh,162,1716,1785
kobor,168,1490,1629
sinus_070,172,1852,1880
vovuh,176,1883,1902
AkiLotus,203,1708,1767
Fortin,211,1727,1779
aviroop123,213,1779,1816
ATSTNG,224,1654,1724
arman_ferdous,225,1709,1763
Hipo_3412,241,1627,1701
joseacaz,266,1502,1610
shouryap,272,1580,1661
reshke,282,1407,1544
Jostic11,285,1655,1711
gangpenwang,290,1753,1780
eidan,307,1851,1849
lebeg,318,1764,1783
Rezwan.Arefin01,321,1686,1726
Ferume,331,1894,1876
meooow,340,1848,1841
okwedook,346,1747,1766
xxxxxxmk,352,1866,1852
Fly_37,371,1563,1630
Vingying0,407,1421,1528
nskybytskyi,415,1598,1648
Shaad7,442,1650,1681
Heibor,444,1551,1611
srikkanthr,446,1680,1702
nweeks,462,1599,1642
Imenkey,469,1723,1730
Sugardorj,511,1764,1755
VLamarca,518,1861,1828
BenniKartefla,521,1758,1750
Uzumaki_Narutoo,524,1407,1502
wleung_bvg,533,1740,1735
neko_nyaaaaaaaaaaaaaaaaa,548,1611,1639
GioChkhaidze,549,1504,1564
DimmyT,550,1496,1558
stefdasca,560,1793,1772
MForest,562,1588,1621
JettyOller,566,1572,1609
armoking,569,1745,1735
modestas_,576,1336,1448
harshit15,586,1536,1582
Dalenator,593,1598,1625
madn,597,1894,1845
Jhamra,606,1877,1831
kukyo,626,1505,1555
JovanB,632,1651,1659
madhav_1999,632,1705,1698
Adhami,636,1507,1556
little_misfortune,648,1604,1623
Ran,653,1593,1615
Andres_Alumets,676,1757,1733
RED_INSIDE,731,1662,1657
Warawreh,754,1652,1648
MarcosK,812,1542,1563
BlueDiamond,819,1459,1503
katzper01,829,1574,1584
_no0B,879,1899,1826
SPatrik,895,1606,1602
_Solenya_,948,1572,1573
Wandoka,966,1402,1451
radaloshara,975,1589,1583
kishtarn,1023,1588,1579
divanik,1057,1472,1492
YouKn0wWho,1073,1492,1506
Prostoegor239,1080,1598,1583
kzvd4729,1094,1631,1607
dmkz,1170,1536,1531
David-M,1188,1334,1386
dlwocks31,1262,1563,1544
blyat,1262,1419,1440
andrew,1323,1861,1771
Fortitude,1333,1583,1556
nikolapesic2802,1487,1500,1484
NoAnguish,1531,1596,1554
ILoveBitches,1590,1711,1641
Amoo_Safar,1609,1670,1608
Scayre,1645,1444,1433
tap_tapii,1677,1877,1768
alireza_kaviani,1710,1182,1246
doing,1727,1371,1375
Shtef,1727,1191,1250
jam1729,1769,1575,1526
aryanc403,1788,1455,1433
Riladavin,1810,1314,1329
swapnil159,1880,1513,1473
AliShahali1382,1898,1500,1462
makacha,1913,1500,1461
KalasLavas,1945,1426,1403
impermanence,2017,1282,1294
Naseem17,2044,1345,1337
irri,2051,1624,1551
krasav4ik,2085,1432,1400
GrishaIvanenko,2219,1399,1369
binpaw,2282,1245,1251
nishkarsh,2359,1511,1449
Bakry,2441,1326,1302
RegenFallen,2561,1337,1304
kiomi,2571,1091,1125
Nika_Tamliani,2588,1300,1274
harshhx17,2711,1464,1396
popashka,2713,1171,1172
Peasant,2746,1500,1424
mh755628,2777,1406,1347
curly_braces,2841,1021,1054
ilya_kuzmin,2841,1015,1049
catforces,2841,1135,1133
0icq,2988,1347,1285
Robsob,3086,1131,1112
aarr,3086,1166,1139
DanielixS,3086,1321,1260
Tekor,3172,1500,1403
AST_TheCoder,3172,996,1007
PedroBigMan,3172,1500,1403
IMRUN,3323,1230,1175
Abbess,3393,1500,1396
Anastasia_Yun,3469,1307,1229
Degalat57,3664,1512,1397
Mbfibat,3664,1379,1282
antoshkin,3758,1270,1184
senjougaharin,3841,1446,1334
