handle,rank,oldRating,newRating
tourist,1,2704,2762
PavelKunyavskiy,2,2504,2579
Egor,3,2521,2586
fhlasek,5,2178,2301
Coder,6,2400,2475
neal,8,2448,2509
vitar,11,2235,2335
hos.lyric,12,2559,2586
Endagorion,23,2269,2343
tmt514,25,2364,2405
uwi,26,2207,2289
Gassa,27,2218,2303
ngfam_kongu,31,1749,1921
niyaznigmatul,37,2365,2385
Edvard,39,2179,2252
ir5,40,2042,2149
lavin,42,2221,2281
flashmt,44,2098,2188
VladGavrila,56,2075,2155
Ra16bit,58,2335,2325
cmd,59,2243,2275
liympanda,61,2339,2326
alexey.shchepin,63,1831,1967
yarrr,66,2087,2156
rminuv372,77,1941,2041
LLI_E_P_JI_O_K,78,1884,1997
espr1t,79,2014,2092
aropan,84,2251,2238
VArtem,89,1962,2046
Ripatti,90,2120,2152
mmaxio,92,2130,2156
hydrastuff,100,2215,2195
zeliboba,105,2157,2156
SirShokoladina,110,2227,2191
chokudai,124,1969,2019
Kostroma,131,2019,2058
vilcheuski,132,1829,1914
danbanica,133,1979,2018
Merkurev,135,1849,1926
Timur_Sitdikov,143,2109,2084
IlyaLos,145,1706,1807
jonathanirvings,147,2003,2019
Ruslan,148,1967,1996
Hohol,151,2177,2131
buko,155,2167,2130
ifsmirnov,156,2170,2123
KrK,167,1968,1972
thocevar,179,1957,1959
pkhaustov,181,1965,1962
natsugiri,190,1861,1889
mrtempo,200,2011,1975
Jimanbanashi,201,1711,1771
phtniit,224,1720,1766
marcoskwkm,232,1732,1773
Slamur,241,1814,1830
dancho,247,2143,2074
Oryshych,252,1766,1777
dalex,256,1941,1898
hex539,267,1732,1742
IvayloS,273,1913,1870
SteamTurbine,276,2166,2086
KirillB,292,1888,1844
reiracofage,292,1891,1847
WhiteCrow,324,1851,1805
zemen,326,1922,1867
shilov,341,2071,1992
agul,347,1775,1777
Ilya_MSU,356,1756,1715
caustique,358,1910,1850
el_sanchez,358,1725,1687
imslavko,369,1790,1742
dusty.and.rusty,374,1783,1735
oversolver,380,1852,1792
rembocoder,380,1918,1850
yefllower,380,1733,1685
qwerty787788,421,1723,1672
