handle,rank,oldRating,newRating
Morollcinna,2,1973,2344
dimachine,6,2011,2288
Gheal,7,1786,2071
ykl,9,2084,2261
Yapparimurideshita,11,1761,2086
gxy001,15,2068,2227
kzyKT,16,2082,2231
lytqwq,19,1754,2052
bnkalya1502,21,2029,2182
geckods,22,2027,2176
JoJo,26,2066,2197
HUSTACM,26,2038,2235
Dmi34,33,1870,2050
collares,34,2051,2174
AlternatingCurrent,35,2045,2169
DPprince,38,2031,2210
gigajet,38,1887,2051
rgnerdplayer,41,1998,2126
pill,43,1802,1989
WillTheBill,46,2056,2162
grass8sheep,48,2085,2181
Prateek,50,2074,2171
g_x_j,52,1910,2052
Huan_YP2002,55,1932,2066
XyzL,58,1693,1901
devinqu,59,2058,2152
vtb,61,1676,1942
JoesSR,64,2084,2166
Aging1986,65,1913,2044
qawszx,67,793,1342
codelegend,71,2060,2143
udon1206,72,2064,2146
jamessngg,73,2069,2148
ZLW,74,1696,1887
bcollet,74,1863,2001
Setsuna,74,1729,1909
Cross_Ratio,79,1951,2060
Professor-Severus-Snape,80,1312,1697
killer_god,85,1739,1910
zii.hrs,86,2073,2142
Atomic-Jellyfish,89,1695,1877
cuiaoxiang,89,2090,2153
koderkushy,93,1832,1968
Kinon,93,1958,2056
Nanored,95,2006,2089
sharaelong,97,1996,2080
curly_braces,97,1958,2053
Priyansh31dec,102,1981,2067
naman1601,105,1946,2041
YXH_XianYu,107,1671,1850
THE__BUG,107,1994,2074
dumb_boi,110,1646,1830
reiofa,110,1979,2097
Mtaylor,116,2084,2135
hanchangseo,118,1643,1826
dungdq,120,1979,2056
JvThunder,126,2068,2118
wxy2005,126,1879,1983
joaom,130,2080,2126
hamath,130,1835,1952
Dorost,132,1992,2061
andrei_boaca,132,2000,2067
abcdhhhh,132,2013,2113
eepsilon,135,1874,1975
Promise_,135,1128,1540
JOliva,135,1963,2038
lukameladze1,135,2010,2072
P2N2T,141,2044,2095
Birjik,144,2066,2111
ilia-ivanov,146,1909,1997
Jeuti,146,1848,1954
gohan123,146,2066,2110
vanwij,149,2041,2091
gvihvo,151,1414,1709
xudian,151,1869,1967
dredwerkz,154,2016,2071
nathan_luiz,155,2083,2119
Kniaz,155,1919,2000
goben,162,1851,1950
Roll_Num_56,171,1946,2014
Kelvin2005,174,1886,1971
psb0623,175,2046,2085
Lyamzin_alexandr,182,1872,1959
kuzmichev_dima,184,1858,1948
ahshafi,186,1861,1950
YPK,188,1994,2044
Mirbek,189,1772,1886
keta_tsimakuridze,189,2066,2096
TKPC,189,1613,1835
kartel,193,2031,2069
minhnguyenxuan60,193,1984,2035
djwj233,193,1599,1824
uux,197,1755,1872
vok8,200,1872,1953
Furion,201,2094,2113
limbo16,201,1703,1834
Lyde,204,2000,2044
sedev57,209,1759,1871
David-M,209,2017,2054
unordered_map,209,1900,1970
Namine,214,1584,1748
mafailure,214,2003,2042
maomao90,214,2003,2042
xuanxuan001,220,1776,1879
Duck_sajin,227,1779,1880
D0min0,236,1668,1800
2020akadaver,236,1771,1871
simpatine,236,2050,2072
GeoCalibur,236,1945,1995
bktl4ever,242,1977,2017
sinus_070,242,2083,2095
Arsen4ikVar,242,1624,1768
Teja-Smart,247,1862,1934
stefanbalaz2,248,2043,2064
thedesalizes,253,1818,1900
bleh0.5,258,2035,2057
satyam343,263,2021,2046
jesuswr,267,2015,2040
EricQian,271,2053,2067
amsraman,275,1912,1963
dsolunov,278,1856,1923
lunchbox,281,1860,1925
lotato,281,1928,1974
ttsweet,281,1837,1909
ScarletS,284,1952,1990
nguyenhoangminh318,284,2014,2036
geruome,291,1612,1748
swiftqwq,295,1999,2023
Eddard,297,1609,1745
t.kwiatkowski,297,1944,1982
Emotiona,297,1619,1752
fr200110217102,308,1888,1940
ast123,308,2035,2047
mexomerf,312,2016,2032
Jiao_Xie,314,1856,1916
catforces,319,1937,1974
1459007298,321,1759,1845
hxu10,324,1845,1906
Turkey,324,2095,2089
SGColin,324,1767,1850
Soumya1,331,1979,2002
jhhope1,331,2026,2037
IsaacMoris,335,2040,2046
wjyyy,335,1822,1887
Timur2006,339,1654,1768
P500,342,1890,1935
tostes,345,1871,1921
hocky,345,1760,1842
ZCETHAN,351,1374,1630
Romy67,356,1516,1669
DaoNgocHawillwinIOI2022,359,2051,2051
peterwuyihong,362,1775,1849
beemax,364,2012,2021
vladmart,366,2012,2021
haze,368,1688,1787
Boboge,373,1919,1951
1946037404,375,1975,1992
jli505,380,1758,1834
wiritos,383,1656,1761
HinanawiTenshi,386,1832,1886
IBory,389,1855,1902
Mohamed.Sobhy,392,2057,2050
amanbol,392,2089,2074
Vectors_Master,398,2014,2018
nawa,400,1861,1905
Artem_Sukharev,403,1990,1999
Hile_Meow,406,1970,1984
qwerE,408,1989,1997
fork,410,1926,1951
libobil,413,1817,1871
Uzumaki_Narutoo,418,1850,1894
quanjun,424,1891,1923
Astronomax,433,1814,1867
limabeans,437,1897,1926
Alfeh,441,1975,1983
rishit3234,445,2063,2049
Abbess,445,1877,1910
rainboy,455,2077,2057
AhmetKaan,458,1714,1791
aimoon,470,1977,1981
mishanya_stulov,470,1811,1859
MatrixGroup,473,1830,1872
NemanjaSo2005,473,1742,1808
czsnb,478,1861,1894
syrtin,482,1864,1896
DilshodbekX,482,2038,2025
Yoav,487,1958,1964
joylintp,487,1907,1926
gustavoleal,495,1951,1958
vladislav11,500,1652,1741
gs17005,500,1881,1906
Venty,500,1286,1545
Bimil_Buke,505,1957,1961
ParsaS,505,1591,1697
_RED__,505,1722,1790
ecottea,512,1400,1624
ak-group,515,1801,1845
GoatTamer,515,1820,1860
VladHaivas0205,515,1899,1917
salyg1n,515,1870,1896
LipArcanjo,515,1992,1986
Hammer,515,1917,1930
MtSaka,523,1661,1744
akshaykhandelwal,533,2046,2025
shadow9236,533,1939,1945
misorin,546,1995,1985
systy,546,1634,1723
maximrufed,546,2092,2058
Mprimus,552,2049,2026
DeMen100ns,558,1977,1970
1024mb,558,1989,1978
18o3,571,1625,1713
Darren0724,575,1459,1596
Rafaelcs,584,1916,1921
Karavaiev,596,1893,1904
RegenFallen,604,1781,1820
saftig,604,1838,1862
Morley,604,1518,1633
abcde34534,604,1805,1838
wyzwyz,614,2053,2023
alpha_kotenok,614,1892,1901
OIer_kzc,617,1363,1584
Bedoo,625,1948,1941
icyM3tra,674,1921,1916
psychobot,674,1539,1640
Hank2019,674,1669,1732
StrawHatWess,685,1992,1968
moonshine,685,2018,1988
caan_do,685,1886,1888
Good_WeekDay_,685,1522,1626
muhammadhasan01,685,1974,1955
Anastasia_Yun,704,1837,1850
__Linh__,704,1833,1847
TwinHter,723,1352,1558
Nevll,723,1338,1495
Nisanth,723,1738,1777
Kihihihi,738,1582,1663
mohamedeltair,738,1783,1808
dimss,738,1727,1767
D3Xtr,738,470,966
noobiesAG,738,1824,1839
kkite_gk,748,2009,1976
Ahmed_Salah7,748,1636,1701
omikad,748,1777,1803
hexagonwarrior,758,2040,1999
MeGustaElArroz23,772,1968,1943
blitztage,772,1752,1782
popescuadrian,772,1514,1611
milind0110,772,1508,1607
yzy1,790,1877,1873
GrandTiger1729,804,1259,1435
zltzlt,804,1563,1644
Bucketsmith,804,2083,2029
Tatsuyaaaa,812,1950,1926
YazanAlattar,812,1750,1777
AHappyPotato,830,1961,1933
zulk,830,1452,1618
CyberCow,845,1541,1624
SZMSZBH,845,1667,1714
TheQuantiX,845,1617,1678
k1sara,858,1766,1785
Chime,858,1594,1660
pufanyi,873,1976,1941
yahia,896,1573,1642
wind_cross,896,1991,1951
ahmad_alghadban,926,1669,1708
Bruteforcer101,926,1830,1827
Kawaii,948,1567,1633
wnmrmr,948,1219,1444
IzhtskiyTimofey,948,1607,1662
Sweezy,962,1941,1909
bobbilyking,962,1951,1916
DaNeK0201,979,1794,1797
LoboLobo,979,1640,1684
trainerherp,979,1620,1669
piyush_pransukhka,979,1621,1670
t98slider,979,1822,1818
brenner1,979,1701,1728
Mamedov,979,1980,1937
dimkolya,994,835,1201
DJeniUp,994,1938,1903
GordeyZav,994,1950,1913
ace5,994,2058,1996
thisIsMorningstar,1017,1668,1700
zacharychao,1017,1896,1871
huikang,1040,1926,1892
otoshigo,1040,1544,1609
anton_h,1059,1502,1578
GreenHanHan,1076,1820,1809
XfarawayX,1076,1952,1910
Mahmoud_Haddad,1092,1898,1867
muoshuo,1092,1878,1852
tredsused70,1115,1366,1478
Igorjan94,1115,1872,1846
127.0.0.1,1130,1571,1622
aymanrs,1155,1798,1787
warner1129,1155,1801,1790
ibrahim001,1155,1922,1882
BabaVoss,1155,1919,1880
qwexd,1173,1529,1589
_greedy,1173,1842,1820
The-Winner,1208,1611,1646
Voir,1208,1491,1560
SmolBrain,1208,1639,1666
FlowRays,1233,1441,1523
alexchist,1233,1908,1867
HelloImTuan,1251,1813,1794
NK_,1251,1730,1731
oceeff,1251,1504,1566
lucyintheskywithdiamonds,1251,1902,1861
pwned,1271,1386,1482
ShivanshJ,1285,1555,1601
Newtech66,1301,1775,1762
Tony2_CF,1325,1636,1657
eroengine,1325,1238,1436
coxie,1350,2099,2010
wsyear,1364,1621,1644
Tuanlinh123,1381,1274,1396
Ayalla,1381,1652,1665
SanguineChameleon,1406,1809,1782
_Astron,1420,1085,1269
DELTARUNE,1420,1969,1904
borgar02,1420,1521,1567
huyhasun,1446,1826,1793
shojin_pro,1467,1846,1807
-messi-,1497,1896,1844
GILGAMESH,1516,1910,1854
YeoBL,1516,1542,1578
exhausted,1516,1200,1338
HakuroKawashiro,1551,1304,1462
_martynas,1551,1888,1835
michao,1569,2039,1953
KseniaShk,1569,1756,1734
fatemetmhr,1569,2039,1953
Victoriano012,1569,0,577
