handle,rank,oldRating,newRating
Petr,1,3166,3292
jqdai0815,2,3040,3148
ilyakor,3,2509,2731
bmerry,4,2792,2919
Errichto,5,2583,2753
tourist,6,3444,3373
Um_nik,9,3047,3060
SirShokoladina,17,2584,2678
izban,20,2665,2727
Swistakk,21,2714,2760
JoeyWheeler,22,2834,2846
ufo,23,2095,2309
Marcin_smu,25,2634,2690
jcvb,27,2803,2811
LHiC,30,2659,2697
DBradac,33,2194,2353
Merkurev,34,2714,2730
zemen,35,2540,2599
ifsmirnov,36,2398,2494
Radewoosh,40,2378,2472
sivukhin,43,2485,2545
andrewzta,44,2460,2525
quailty,45,2147,2297
takio,50,2174,2309
I_love_tigersugar,52,2559,2587
sdya,53,2682,2677
el_sanchez,59,2386,2449
VladGavrila,62,2442,2488
dreamoon_love_AA,63,2619,2618
KrK,64,2498,2527
Arterm,65,2247,2342
vilcheuski,68,2101,2233
snuke,71,2524,2539
ainta,78,2594,2585
espr1t,79,2127,2240
Kaban-5,80,2403,2441
Xellos,81,2505,2516
yummy,85,2289,2353
mmaxio,86,2746,2694
Ra16bit,87,2455,2473
KAN,88,2674,2637
alex20030190,89,2334,2382
Gassa,90,2315,2368
NVAL,91,2290,2348
Egor,92,3057,2926
iamexist,94,2175,2262
Mediocrity,99,2203,2278
ffao,100,2486,2486
Enchom,102,2463,2468
nuip,105,2206,2276
geniucos,106,2269,2321
saketh,107,2294,2339
Reyna,109,2114,2206
Edvard,111,2380,2400
zeliboba,114,2342,2370
lavin,115,2194,2259
akulsareen,123,2169,2236
lucasr,124,1975,2095
shef_2318,125,2099,2184
PavelKunyavskiy,127,2923,2804
BSBandme,133,2134,2205
jiangshibiao,137,2173,2231
aropan,138,2532,2498
AndreySergunin,140,2178,2233
krismaz,143,2436,2423
chemthan,144,2141,2203
BigBag,148,2134,2196
Kostroma,149,2674,2601
knightL,150,2556,2510
Ilya_MSU,151,2488,2458
Temirulan,165,2257,2278
bardek,166,2285,2298
dancho,167,2088,2153
Golovanov399,169,2368,2359
ksun48,170,2453,2423
bidzilya,172,2248,2268
speedermen,178,1999,2083
enot110,179,2693,2602
skrydg,180,2208,2235
budalnik,183,2214,2238
josdas,184,2139,2182
VladaMG98,188,1886,1997
Aidos,189,2071,2130
YakutovDmitriy,190,2389,2366
azukun,194,2237,2250
LCM,195,1662,1837
Misha100896,196,2112,2157
paulwang,198,2122,2164
athin,200,2114,2156
Nikitosh,200,2396,2367
adamant,207,2058,2113
Bobrosoft,208,2077,2126
kmjp,211,2247,2251
a.piasta,212,2176,2198
irkstepanov,213,2257,2258
uwi,218,2516,2452
TonySnark,219,2136,2165
pllk,221,2136,2165
MrDindows,222,2480,2423
Nezzar,223,2243,2244
TsunamiNoLetGo,226,2181,2196
minimario,228,1993,2057
tonyjjw,230,2350,2322
kondranin,234,2108,2139
M.Mahdi,235,2179,2192
nfssdq,241,2278,2263
sgtlaugh,244,1983,2044
Flyrise,250,2199,2201
scorpion,251,1968,2031
I_love_Hoang_Yen,252,2534,2454
RamTararam,253,2158,2170
yubowenok,259,2269,2251
ZJiaQ,263,2073,2103
FierteDeCeylan,273,2036,2073
StarCuriosity,278,1943,2004
AkshajK,284,1900,1970
helThazar,291,2091,2108
Birjik,291,1863,1941
IgorAkhmetov,293,2200,2189
RostVel,296,2135,2140
caustique,302,2039,2066
ch_egor,310,1819,1904
gangsterveggies,310,2176,2166
vintage_Vlad_Makeev,312,2033,2059
Egor.Lifar,316,1969,2011
maximumSHOT,318,2003,2036
Jimanbanashi,322,2062,2078
Ronnie007,326,1941,1988
-imc-,328,2240,2210
MyLeg,330,2036,2057
temich,332,1996,2027
jonathanpaulson,348,2297,2248
danilka.pro,349,2316,2262
MofK,353,2009,2031
Rafbill,363,1868,1925
GGOSinon,371,1705,1806
chenmark,374,2144,2127
anubhav94,376,2030,2041
PrashantM,380,2012,2026
fetetriste,384,2150,2129
Lo_R_D,400,2098,2086
SimB4,403,1998,2011
zhsh,412,1969,1987
Philae,424,2000,2008
Zoli9,425,1983,1995
Z0RR0,438,1990,1997
tribute_to_Ukraine_2022,439,1789,1850
maxplus,447,1956,1970
Timur_Keks,450,2340,2260
jki14,462,1895,1922
xuanquang1999,467,1717,1792
jklepec,487,1904,1924
.I.,488,2090,2063
Mamedov,502,1829,1866
package.zaic,521,2201,2141
Bedge,526,1980,1973
Pepe.Chess,528,1922,1929
arsijo,536,1949,1948
balakrishnan,542,2125,2080
Jhamra,544,1564,1669
Sanja,545,1777,1820
NikaraBika,548,2165,2109
hohomu,554,2134,2085
ItsLastDay,555,2056,2026
greencis,556,2144,2092
Vax,565,1915,1918
DmitryBelikov,569,1792,1826
trilis,585,1953,1943
Irkutsk_ISRU,587,1977,1960
sokian,613,2042,2006
kefaa,620,1868,1874
AStepanov,621,1729,1772
ToTLeS,622,1727,1770
gleb.astashkin,625,1876,1879
Algiz,631,1999,1971
never_giveup,637,1821,1836
vanogam,638,1649,1711
Ahmad_Elsagheer,645,1853,1859
Noureldin,654,1806,1823
solonkovda,656,1945,1926
.tx,661,2364,2246
ivanilos,664,1993,1961
perchema,678,1997,1962
komendart,681,2133,2065
abisheka,694,1777,1795
YerzhanU,720,2105,2039
I_love_simplespy,721,1888,1873
poikniok,725,1829,1829
Zain,727,1552,1628
Krydom_Yuudachi,731,1522,1606
Nike_VML,735,2035,1983
woqja125,741,2158,2077
Arpa,742,1809,1812
ruhan.habib39,757,1603,1659
Wild_Hamster,758,2100,2030
Vladik,778,1930,1898
phpduke,780,1530,1604
nasadigital,784,1947,1910
radoslav11,791,1874,1854
IgorL,799,2067,2000
baqargam,810,1638,1677
wilcot,811,2017,1960
hloya_ygrt,814,1743,1753
TimonKnigge,815,2134,2049
ysxxj2,816,1727,1741
markysha,817,1757,1763
saharshluthra,821,1737,1748
mkisic,841,1662,1690
reiracofage,855,1929,1888
Kniaz,857,1758,1758
rminuv372,879,2169,2069
-is-this-fft-,885,1898,1861
SlavaSSU,909,2076,1994
ajinkya1p3,915,1845,1817
surokpro,916,1544,1595
hamlet,964,1780,1762
agul,975,1918,1866
saba2000,983,1548,1589
kzyKT,983,1751,1738
nigus,985,1850,1813
Jakube,1014,1730,1719
kulpet345,1060,1472,1525
Mustang98,1078,1759,1734
leanil,1087,1872,1819
sievra,1112,1486,1529
conqueror_of_tourist,1126,1714,1695
sazzach,1176,1604,1607
arknave,1196,1817,1766
fsshakkhor,1205,1483,1516
bruno.iljazovic,1271,1809,1753
awoo,1293,1637,1620
veschii_nevstrui,1302,1875,1801
vanvector,1334,1992,1890
SAeed,1338,1682,1650
.o.,1362,762,1054
Farhod,1382,1808,1742
Daniar,1394,1686,1647
BitHashTech,1401,1719,1672
Alpha_Q,1452,1537,1529
RedStone,1472,1609,1582
zhabo,1479,1806,1732
ankeet,1484,1608,1580
Ferume,1486,1560,1543
krauch,1486,1723,1667
sslotin,1501,1753,1690
vstrimaitis,1505,1667,1623
Igorjan94,1568,1935,1827
Kerpoo,1576,1639,1595
Kerim.K,1651,1561,1529
lebeg,1662,1527,1502
Shayan,1669,1882,1777
DarkKeks,1711,1250,1296
AcPlusOne,1735,1279,1313
pedrohlf,1922,1466,1432
mxzf0213,2004,1595,1525
_LeMur_,2155,1682,1583
junie,2164,1704,1600
fake123_loves_me,2235,1398,1348
gosuto,2235,1332,1297
JoJo,2347,1384,1326
joseacaz,2621,1347,1268
TooNewbie,2648,1500,1377
Qwerty132,2648,1586,1453
