handle,rank,oldRating,newRating
Noureldin,34,1485,1711
leanil,41,1674,1762
wa1tz7I9,59,1500,1763
LeCaRiBoU,63,1457,1690
JustInCase,199,1378,1617
Farhod,199,1545,1677
_LeMur_,202,1455,1649
xwind_phoenix,205,1566,1679
ajinkya1p3,217,1632,1683
Jhamra,229,1455,1641
kingmoshe,261,1427,1621
ch_egor,263,1632,1664
MikeZ,387,1611,1615
Farhit,479,1651,1591
farmerboy,531,1641,1578
Orenji.Sora,559,1670,1595
Kerim.K,574,1537,1549
almogwald,589,1406,1524
Pepe.Chess,618,1652,1577
radoslav11,618,1629,1561
SoMuchDrama,618,1677,1594
tundra,618,1573,1533
vovuh,668,1559,1517
Shayan,738,1456,1493
saba2000,738,1355,1468
GoogleBot,738,1685,1589
krauch,819,1177,1358
nigus,902,1500,1526
baqargam,987,1274,1375
SAeed,1145,1500,1459
ivdim1999,1281,1489,1408
bvd,1625,1104,1136
ruhan.habib39,2044,1500,1401
Daniar,2254,1419,1320
ToTLeS,2329,1368,1270
