handle,rank,oldRating,newRating
SimB4,4,1735,1981
skydog,5,1592,1876
Splashing,8,1882,2050
gop2024,11,1814,1988
bvd,46,1779,1896
Markellonchik,47,1858,1950
DraZxlNDdt,54,1783,1890
Piccolo,63,1869,1944
Jami_CSEDU,70,1882,1946
GoogleBot,70,1803,1890
zhabo,70,1751,1853
milisav,77,1582,1735
DarLam,95,1602,1737
pedroteosousa,96,1725,1820
darkkcyan,99,1831,1894
Misha100896,104,1853,1907
A_A_,122,1660,1763
programmer228,141,1656,1752
areke,156,1824,1865
ankeshgupta007,167,1696,1771
vovuh,180,1882,1900
teja349,183,1621,1713
LeCaRiBoU,187,1740,1796
tfg,204,1663,1736
lis,209,1680,1747
FalseMirror,222,1590,1681
dima_z,225,1675,1739
Kerpoo,230,1871,1879
Alpha_Q,233,1786,1816
AkshajK,237,1814,1836
derovi,272,1561,1649
jvmusin,297,1709,1747
jarakcyc,339,1704,1736
Temotoloraia,358,1573,1639
RUSH_D_CAT,409,1834,1820
Nson,423,1691,1713
Rudy1444,460,1564,1617
TripleM5da,480,1722,1728
Ekler,510,1587,1627
_42,539,1662,1677
cerberus97,565,1890,1844
YaKon4ick,625,1777,1753
Ali.Kh,651,1655,1659
sarkar,657,1539,1575
fsshakkhor,704,1778,1746
racsosabe,739,1508,1545
Ahmed-,763,1575,1590
faustaadp,837,1328,1412
Umi,858,1707,1680
RestingRajarshi,868,1452,1493
Kallaseldor,890,1351,1422
Rpd-Strike,966,1746,1701
BitHashTech,996,1750,1703
JustInCase,1007,1642,1619
Dmitriy.Belichenko,1010,1549,1550
andrew,1026,1241,1336
sinus_070,1103,1555,1547
hitman623,1125,1372,1415
Timonnable,1147,1568,1554
xoxo,1157,1672,1632
rek,1166,1612,1586
Anachor,1166,1484,1491
BekzhanKassenov,1166,1787,1720
DarkKeks,1176,1420,1444
darksmith,1176,1641,1607
receed,1176,1617,1589
loan,1196,1541,1530
Bashca,1210,1558,1542
GT_18,1236,1312,1364
Zain,1258,1625,1589
RubenAshughyan,1258,1439,1451
Ashishgup,1310,1400,1420
Akatsuki_,1373,1343,1375
Mohammadreza_mz,1406,1530,1508
sava-cska,1427,1577,1543
CepryH9,1449,1719,1651
GioChkhaidze,1515,1365,1381
Stiff_Subset,1556,1444,1435
osss,1682,1427,1415
vladmart,1735,1613,1554
thai9cdb1,1761,1737,1651
ImaniAm,1769,1350,1353
bbmirbek,1804,1335,1340
_no0B,1843,1293,1308
Aryan,1883,1537,1488
rainboy,2053,1561,1498
lsantire,2173,1428,1388
mohamedeltair,2224,1502,1444
Monazo1997,2253,1500,1441
Jhamra,2267,1858,1730
ManasG,2324,1385,1348
Usu,2339,1352,1322
Rezwan.Arefin01,2435,1336,1304
congthanh123,2452,1378,1336
RockyB,2545,1662,1560
_greedy,2567,1593,1502
Dalgerok,2760,1275,1238
lebowski998,2774,1334,1282
_Ash__,2774,1655,1544
Mahmoud_Haddad,2817,1464,1384
I_love_myself,2968,1357,1289
amanbol,3236,1273,1207
BenniKartefla,3516,1347,1254
MrLolthe1st,3577,1385,1284
