handle,rank,oldRating,newRating
JackPa,5,2081,2266
k1sara,10,2060,2219
wind_cross,13,2051,2204
Elizabeth.H.York,18,1784,2055
Abdel-AzizMostafa,21,1850,2039
snowysecret,22,1992,2132
OTTFF,27,2051,2168
rui_er,28,1993,2125
forest,29,2096,2197
DanTheMan.,30,2059,2169
slah007,31,1981,2111
MvKaio,33,2020,2136
DaNeK0201,42,1922,2053
Uzumaki_Narutoo,45,1836,1990
Nevll,45,1833,1988
luogubot,47,1505,1843
Ethan_Rao,49,1980,2157
Deepesson,50,1865,2006
Andyvanh1,51,1978,2084
US3RN4M3,53,1989,2091
IzhtskiyTimofey,60,2056,2133
earl_of_byteland,62,1981,2077
vladmart,63,2071,2141
ArvinCiu,64,1658,1848
shaniyev,64,1923,2032
zenman,64,1990,2080
induk_v_tsiane,68,1987,2076
null_awe,70,2031,2106
Serendipity__,77,1776,1921
ghoul932,79,1790,1930
xindubawukong,79,2080,2136
DimmyT,83,2054,2115
tassei903,83,1988,2068
oursaco,85,2006,2079
moo.,87,1935,2027
vladislav11,89,1693,1857
ivatopuria,89,1995,2069
lookcook,91,2045,2105
zacharychao,99,1995,2063
Yldar,102,1917,2007
catforces,103,1938,2021
BabaVoss,104,1913,2001
kzyKT,104,2041,2094
siddhugzp,104,1749,1886
AC464,108,2047,2096
dredwerkz,112,2056,2100
leeminhduc2,112,2021,2075
s_jaskaran_s,112,1967,2036
STOPTHEWAR,117,1984,2047
pwned,120,1912,1993
amin2022,124,1704,1846
skhan_org,126,1888,1972
sedev57,126,1995,2049
shadow9236,126,2028,2073
Kniaz,126,1927,2000
Tairitsu_Meow,137,1838,1933
tanus_era,143,1858,1946
purinliang,154,1915,1982
kingofpineapples,154,1873,1952
altgifted,160,1977,2025
Mahmoud_Haddad,160,1986,2032
kwm_t,160,2063,2088
GALA,171,1691,1819
imtore,171,600,1138
_martynas,171,1993,2034
Farsh_LE,175,1675,1805
draco976,175,1992,2031
Aiburito,175,1887,1955
stefanbalaz2,182,1698,1820
Lavine,182,2007,2041
brenner1,185,1986,2024
eggag32,189,1979,2018
Nisanth,189,1897,1959
SK1PY,194,1765,1863
Igor_Parfenov,198,1972,2011
876pol,198,1961,2003
lelbaba,205,1785,1874
Bedoo,205,1964,2003
MattTheNub,210,1361,1636
expecting,210,1839,1947
Stefan2417,214,1877,1939
i209M,215,2008,2032
bibikov1,215,1730,1832
_rey,215,1829,1902
ayush_raj.21,224,1723,1826
CReaper1116,227,1809,1885
035966_L3,227,1592,1767
pty6666,227,1916,1962
limbo16,239,1938,1976
volkov179,244,2014,2030
sum,244,1983,2008
qualdoom,244,1984,2008
Gravekper,244,1949,1983
Resende,256,1827,1892
The_Hallak,259,1864,1919
rabbitsthecat,259,1618,1744
dmkz,261,2036,2043
Yugi.Hacker,261,2030,2039
RockSnow,267,1947,1977
fr200110217102,267,2086,2079
raztun,272,1881,1928
Alfeh1,276,1985,2003
KaphI,276,1951,1977
Redcrown,294,1801,1865
cc4414,294,1928,1957
syrtin,294,1972,1990
Max_Calincu,294,2089,2076
Svyat,301,1966,1984
gohan123,301,1970,1987
dyktr_06,301,1650,1757
Emotiona,308,2001,2008
djm03178,308,2046,2042
ace_loves_xq,308,1626,1739
polosatic,314,1869,1911
Kawaii,314,1742,1820
huangxw,314,1911,1941
n3_,314,1711,1797
nvllable,314,1903,1936
Lo_R_D,322,1862,1904
prins,326,2087,2070
joseacaz,338,1958,1972
mihleonid,345,1918,1941
propane,345,2077,2059
apgpsoop,345,1880,1913
ElDiablo,355,1953,1965
MohamedAliSaidane,355,1602,1712
yangjl,366,1865,1899
Vermeil,373,1596,1706
thanhchauns2,373,1905,1927
jucason_xu,378,1958,1965
sievra,378,1753,1816
j.w,378,1848,1885
Kolychestiy,378,1756,1819
yz_,385,2040,2026
shaosy,385,1781,1835
Nickir,385,2031,2019
hackerchr,390,0,668
Wangxueyi,392,1902,1923
Nuris,392,1644,1736
Mirbek,403,2023,2011
ParsaAp,403,1861,1891
flamestorm,407,1971,1971
