handle,rank,oldRating,newRating
lunchbox,1,1957,2238
kalimm,4,2068,2252
izhang,5,2043,2224
surgutti,6,2061,2228
mban259,7,1974,2159
GoatTamer,8,2084,2231
tch1cherin,9,2012,2174
Sokol080808,13,1991,2142
piyush_pransukhka,14,2076,2199
squishybanana04,15,1946,2104
parsa-golestani,17,2033,2159
makrav,19,1959,2102
18o3,22,2014,2136
tolbi,24,1978,2106
sv1shan,26,2040,2146
LordVoIdebug,27,1981,2102
zhiganov_v,31,2051,2145
akua,33,1848,2000
k1sara,34,2036,2131
KoKonuts,36,1977,2086
mishanya_stulov,38,2091,2165
Proofy,39,1987,2089
t98slider,43,1978,2076
DiegoGarcia,48,1906,2021
kwm_t,49,2069,2136
Riladavin,51,2082,2144
Evirir,53,1814,1951
GALA,54,1957,2051
AboAbdoMC,56,2087,2142
Yomapeed,58,1958,2048
Valters07,65,1881,1987
codicon,67,2025,2088
urosk,69,1815,1938
jeff252,70,2006,2072
ibrahim001,71,2094,2135
Abdel-AzizMostafa,72,2026,2085
dolbaeb,73,1711,1862
WAtoAC2001,75,1887,1983
ElyesChaabouni,79,2011,2069
Wolam,79,2026,2080
CDuongg,81,2053,2099
amoeba3,83,1885,1977
Richw818,84,1975,2040
Heibor,87,2088,2121
BERNARD,89,1855,1952
dunda,90,2023,2071
stan23456,93,1761,1884
Drakkon,94,1865,1956
Newtech66,95,1860,1952
YazanAlattar,95,1618,1783
DylanSmith,97,1935,2004
skydog,98,1975,2032
Zain,100,1868,1954
AlexThunder602,100,1978,2033
Ibrahim_Khandakar,102,1994,2044
fbabic,102,2058,2090
Gamal74,105,1790,1897
andreyDagger,105,1856,1943
Macdu,108,2069,2096
p__ce1052,110,2020,2059
Mr.Plotva,111,1885,1961
basebillions,114,1856,1939
fxfxxxfxx,119,1964,2014
JustasZ,121,2039,2068
Phantom_Performer,122,1856,1935
MedMdg_MOI,124,1888,1957
rohit2593,125,1919,1979
Shayan86,127,1779,1878
LMydd0225,135,1458,1711
JoseSoto,136,1908,1967
blitztage,138,2048,2068
world_classic,139,1947,1994
Da7doo7,141,1930,1981
ssr3fn,142,1952,1996
_Gawd_,143,1709,1823
Bruteforcer101,144,1995,2027
thisIsMorningstar,145,1847,1920
EzikBro,146,1833,1909
sedev57,148,1980,2014
Ahmed57,150,1730,1835
Dragokj03,153,1879,1939
Yahia_Emara,154,1955,1994
sdyakonov,158,1899,1952
Tatsuyaaaa,159,1844,1912
gabriel88766,165,1788,1870
flamestorm,167,1878,1934
EJIC_B_KEDAX,173,2013,2030
zuno,173,2008,2026
fnjke,175,1701,1805
Morisz10,180,1933,1969
zbceyond,184,1775,1854
vanvector,188,1917,1955
triveni,189,1802,1872
fangahawk,191,1861,1914
aqxa,197,1899,1939
sam571128,198,2060,2057
kondasujay2,200,1252,1491
bananasaur,205,1600,1724
volkov179,207,1812,1874
McPqndq,213,1930,1957
coding_sword,215,1979,1993
iiand,216,1690,1784
Lacheck,217,1813,1871
TimaDegt,218,1898,1933
N00BGH0ST,220,1744,1821
NovusStellachan,221,1694,1785
arman_ferdous,224,1866,1908
L3ungj,226,1917,1944
Scalm,227,1941,1962
BladeRunner,228,1982,1992
Shahrad,229,1891,1924
vsinitsynav,229,1919,1945
Dakovalev1,233,1775,1840
elizarov,237,1989,1995
I_HATE_GEOMETRY,239,1726,1804
qpwoeirut,240,2098,2076
zezoo050,246,1705,1787
marc2825,250,1847,1888
gohan123,252,1987,1990
MattTheNub,253,1737,1808
Hemose,254,2025,2018
Java,255,1851,1889
MatheusAB,258,2008,2005
ikrpprppp,259,1985,1988
Doru,262,2012,2007
preet_25,264,2040,2028
SMIrrichto,267,1958,1965
RockSnow,268,1828,1870
CIXTEEN,268,1981,1982
Pols_Agyi_Pols,271,2040,2026
DreadArceus,273,1870,1899
doing,276,1730,1798
ruhan.habib39,278,1780,1833
Atekichan,284,1923,1936
FBI,285,1774,1827
Noobish_Monk,290,1729,1794
Runtime-Terr0r,291,2017,2005
earl_of_byteland,298,1860,1887
M_bolshakov,301,1907,1921
Max_Calincu,303,1892,1910
AST_TheCoder,305,1840,1871
nooooob_KiFaH_HeLaL,306,1677,1753
great_fortune,307,2172,2119
minhnguyenxuan60,311,1889,1905
aminsh,314,1935,1939
ItsLastDay,315,1769,1818
AwesomeHunter,317,2042,2019
Wael_Zaiback,323,1892,1905
rfhalb,324,1807,1843
Shayan_Shirazi,331,1770,1815
sunyuheng365,332,1684,1753
tarche,335,1891,1903
Gzhibovsciy_Arseniy,337,2056,2026
Gergyg,340,1939,1937
Lyamzin_alexandr,342,1709,1769
Enigmurl,343,998,1333
sreesh_56,346,1929,1929
Beevo,349,1659,1732
MaSkA05,353,1838,1861
FzArK,355,1849,1868
drdilyor,361,1948,1941
Nxxlt,363,1560,1659
gleb.astashkin,364,2071,2033
SlavicG,369,1981,1964
brenner1,370,1875,1885
eggag32,371,1904,1907
surajchip2,374,1900,1903
Giga_Cronos,381,1854,1868
misteg168,382,1987,1968
Leo_W,388,1644,1715
sumon123,392,1683,1742
EndlessDreams,394,1173,1440
kzyKT,396,1927,1920
Kawaii,401,1945,1933
Tima19,402,1644,1712
dreami63,403,2018,1988
TravellingSalesman,404,2024,1991
espr1t,408,1835,1849
Kirkon,409,1682,1738
ha___il,413,1958,1940
CyberCow,421,1773,1802
rajat376,425,1847,1856
DavitMarg,426,2060,2016
ahsoltan,427,1847,1855
nickbelov,439,1740,1775
milind0110,441,2063,2016
Ignut,442,1790,1812
onetap,450,1835,1844
MinaRagy06,452,1841,1848
ScarletS,457,2034,1992
SPatrik,461,2083,2029
Abdulrahman27,464,1929,1911
lelbaba,464,1995,1961
Beacon,467,1993,1959
Edu175,471,1636,1695
boyliguanhan,471,524,995
NeroZein,474,1809,1821
buko,477,2078,2023
alex.kudryashov,483,2029,1985
ahmad_alghadban,490,1741,1769
celin,490,1699,1738
ParsaF,493,1554,1634
SATSKY_2024target_IGM,498,1944,1919
economist,498,1659,1708
areke,503,1876,1866
Frus,510,1586,1654
efe0,520,1540,1620
asiad,524,1858,1850
tRoehr,530,1491,1641
Probka,530,1612,1670
_Mister_Doctor,530,1845,1840
BossBobster,549,2012,1965
goncharovmike,551,1817,1817
_Foxxy_,563,1501,1586
bvd,566,2024,1972
line,584,1762,1772
_Jasper,589,1708,1732
hxu10,600,2097,2025
ssk4988,602,1715,1735
FIorian,609,0,610
keyurchd_11,609,1846,1832
Alex239,628,1747,1756
shakhnoov,632,1814,1806
dbaumg,636,1850,1832
TheQuantiX,636,1917,1883
XDEv11,649,1954,1911
knightmare_,652,1653,1684
ParsaAp,658,1908,1874
Gleefre,658,2037,1973
alxwen711,666,1849,1829
Hosen_ba,666,1661,1690
HIJAZ,674,1523,1588
Luna_Sakurakouji,674,2005,1947
GILGAMESH,682,1918,1879
Ush1su,691,1555,1610
estoy-re-sebado,698,1736,1741
stup_bitch,712,0,598
russian_proger,715,1772,1766
profchi,736,2005,1941
k1r1t0,738,1846,1820
Sunnatov,743,1779,1769
dmot,748,1613,1646
JustNik77,766,1999,1934
AryRDW,775,1387,1481
IanISam,796,1587,1623
4qqqq,821,1886,1844
yahia,822,1910,1862
csegura,828,1804,1781
GennadiySosnov,828,1594,1625
Deepesson,849,2036,1957
shrapnelzz,866,1649,1662
Lol2004,892,1673,1677
Lalic,898,1419,1492
berr,929,1747,1729
Gondozu,952,1659,1663
cockatooo,959,1623,1635
dmkz,959,1972,1900
yuvrajKharayat,967,1639,1646
MASTERB4APRIL,970,1524,1561
revpro,973,1859,1811
timusmanovs,989,2014,1930
ARMINIUS,991,1718,1703
bhatnagar.mradul,999,1760,1735
Wandoka,1018,2043,1951
_bLIC_,1061,1799,1759
RadRah,1065,1673,1663
baijiaohu,1065,1755,1726
jackson.souza,1096,1686,1672
AnasMaged,1114,1617,1619
khepri,1114,1506,1537
kimmoqt,1120,1806,1761
Nazar,1133,1953,1874
akcube,1136,1726,1699
BernatP,1136,1790,1748
abstract_nonsense,1162,1295,1440
zawatin,1204,1494,1522
hashman,1213,1252,1350
apgpsoop,1219,2013,1916
H2J,1234,1667,1649
_RedWine_,1254,1942,1858
IMackerI,1279,1660,1641
drath10,1360,1601,1591
Nika533,1370,1424,1460
