handle,rank,oldRating,newRating
uwi,5,2434,2495
Egor,7,2675,2682
liympanda,8,2273,2359
KAN,15,2500,2521
DPR-pavlin,16,2397,2441
TankEngineer,23,2417,2442
zemen,29,2190,2269
Merkurev,30,2415,2426
espr1t,31,1890,2043
PavelKunyavskiy,33,2669,2610
Swistakk,38,2000,2121
mukel,42,1817,1977
liouzhou_101,44,2249,2291
Gassa,55,2199,2243
oversolver,58,2038,2130
Apsara,65,2159,2205
Arterm,65,2240,2256
yarrr,68,2251,2258
enot110,70,2352,2314
Endagorion,72,2470,2407
fetetriste,72,2143,2186
MrDindows,75,2191,2213
Timur_Sitdikov,77,2092,2148
Xellos,81,2155,2184
kmjp,89,1868,1983
bidzilya,92,2053,2108
flashmt,92,2291,2247
Jimanbanashi,100,1914,2008
FattyPenguin,101,2336,2278
BSBandme,108,2228,2192
geniucos,109,1855,1959
el_sanchez,109,2061,2096
WCG,111,1993,2052
KarlisS,114,1899,1987
fsy,116,2138,2135
yefllower,121,1838,1938
FierteDeCeylan,130,1723,1844
KirillB,133,1804,1905
gen,135,2125,2107
jupanul,141,1784,1885
sergio3010,144,1793,1889
I_love_tigersugar,147,1970,2007
Ra16bit,149,2321,2247
balakrishnan,155,1923,1971
natsugiri,159,2218,2156
nfssdq,162,1839,1910
liuq901,174,2112,2064
Kaban-5,181,1809,1876
fedimser,184,1917,1944
problem-solved,193,1896,1925
lxhgww,203,2090,2036
toilanvd_HUST,220,1893,1902
LHiC,231,1738,1793
hex539,232,2222,2138
Timur_Keks,235,1710,1770
yummy,239,2041,1985
Yousef_Salama,249,1978,1930
bekzhan29,262,1877,1863
Kianoosh,265,1992,1937
nuip,272,1748,1774
Golovanov399,274,2113,2036
SlavaSSU,276,1810,1812
IgorL,282,1898,1859
DBradac,288,1881,1846
ainta,293,2229,2129
ngfam_kongu,295,2146,2059
Ilya_MSU,311,1886,1837
dragoon,321,2176,2078
KrK,325,2052,1974
SeyedParsa,340,2010,1935
adurysk,341,1729,1719
Jami_CSEDU,346,1753,1731
Wild_Hamster,352,2056,1972
ksun48,355,2168,2068
Soultaker,358,2097,2005
gridnevvvit,375,2001,1921
iscsi,376,1907,1841
dusty.and.rusty,388,1941,1868
Trumen,395,1936,1862
Nero,403,1818,1759
ffao,410,2188,2088
sokian,411,1974,1892
andreyv,412,1732,1683
Ronnie007,415,1709,1663
TsunamiNoLetGo,427,1726,1675
PugachAG,441,1720,1667
Nikitosh,447,1823,1750
yokozuna57,447,2007,1908
For_the_Love,447,2273,2172
alex20030190,447,1978,1883
sigma425,447,1775,1708
Misha100896,447,1778,1710
Nezzar,521,1701,1636
IvayloS,521,1879,1793
