handle,rank,oldRating,newRating
Temirulan,19,1673,1765
Mediocrity,36,1603,1735
nhphuongltv,49,1493,1686
skrydg,71,1646,1732
k1nval,74,1687,1741
PAP,96,1647,1720
Ronnie007,128,1665,1709
aliasadiiii,175,1651,1683
TsunamiNoLetGo,204,1657,1670
Carups,247,1583,1639
SimB4,251,1504,1617
ivanilos,256,1490,1611
triveni,401,1590,1576
saikrishna17394,650,1591,1527
greencis,707,1536,1481
Z0RR0,819,1521,1459
Tima,926,1408,1369
kzyKT,999,1465,1401
nuip,1040,1572,1482
BekzhanKassenov,1070,1640,1549
allllekssssa,1223,1169,1184
Egor.Lifar,1430,1499,1409
baqargam,1684,1394,1306
