handle,rank,oldRating,newRating
Um_nik,1,2744,2966
PavelKunyavskiy,2,2860,3007
LHiC,5,2854,2947
Reyna,6,2623,2771
BSBandme,9,2280,2505
jqdai0815,10,3416,3317
Arterm,12,2664,2757
niyaznigmatul,13,2759,2820
Endagorion,15,2930,2937
sigma425,16,2525,2638
Xellos,22,2708,2749
BigBag,24,2247,2411
VArtem,25,2720,2749
danilka.pro,26,2391,2508
sivukhin,28,2639,2682
uwi,30,2647,2683
ffao,32,2580,2630
snuke,33,2502,2571
bidzilya,34,2176,2335
ilyakor,38,2670,2684
mmaxio,39,2514,2567
el_sanchez,42,2423,2495
Swistakk,44,2779,2755
-imc-,45,2362,2446
lavin,46,2095,2254
oversolver,49,2235,2346
SirShokoladina,51,2487,2524
Golovanov399,51,2317,2400
khsoo01,51,2184,2305
MrDindows,54,2320,2401
knightL,56,2487,2520
arsijo,57,2202,2312
nk.karpov,58,2029,2191
nigus,59,1991,2164
ifsmirnov,64,2545,2552
Ra16bit,66,2559,2561
paulwang,69,2280,2352
I_love_tigersugar,71,2448,2473
teleport,73,2376,2418
SoiMae,76,1985,2138
IlyaLos,78,2306,2360
zemen,85,2708,2654
wakaka,88,2128,2223
KrK,89,2361,2391
fhlasek,91,2498,2491
Hasan0540,92,2097,2197
RNS_CUS,94,2265,2315
josdas,98,2386,2401
ToTLeS,107,2066,2162
dlhham,109,2084,2173
boleyn.su,112,1966,2090
hey_boris,113,2193,2246
cjtoribio,113,2060,2152
sokian,119,2315,2332
Bedge,122,1984,2094
diko,123,1931,2059
Egor,127,2953,2816
kmjp,129,2579,2524
Trumen,133,2313,2321
adamant,139,2275,2289
Aidos,142,2123,2177
mnaeraxr,145,2152,2196
ivan100sic,146,2215,2241
KungA,148,2139,2184
chenmark,149,2095,2152
vintage_Vlad_Makeev,149,2433,2402
Vercingetorix,152,2719,2619
woqja125,153,2147,2187
yosupo,155,2745,2638
Errichto,156,2763,2651
Nikitosh,157,2591,2518
amsen,158,1976,2064
budalnik,159,2363,2344
maximumSHOT,163,1999,2077
azukun,164,2300,2293
satashun,165,2136,2172
radoslav11,167,2055,2113
Ahmad_Elsagheer,173,2003,2073
MZuev,174,2087,2132
irkstepanov,177,2182,2199
Anadi,179,1971,2048
MyLeg,181,2026,2085
qwerty787788,183,2676,2571
Shayan,184,1998,2064
ksun48,185,2557,2478
sagitta,186,2066,2110
simonlindholm,192,2541,2463
SeyedParsa,193,2072,2110
DPR-pavlin,193,2529,2453
TimonKnigge,195,2236,2230
a.piasta,196,2099,2128
hohomu,201,2133,2150
Roberio,205,2089,2117
ODT,210,2072,2102
slycelote,211,2208,2201
Burunduk1,214,2653,2541
greencis,217,2213,2202
Temirulan,220,2137,2144
bicsi,220,2368,2318
kefaa,227,2100,2114
balakrishnan,230,1928,1992
zhsh,233,2051,2076
IgorL,235,2032,2061
SlavaSSU,239,1980,2023
kostka,239,2002,2038
gleb.astashkin,245,1987,2024
pllk,249,2267,2231
KEFedorov,251,1911,1970
kulpet345,255,1910,1967
saketh,257,2368,2305
abisheka,263,1913,1965
hamlet,269,1927,1972
dreamoon_love_AA,269,2403,2327
kobae964,272,1946,1984
kdh9949,274,1914,1961
fetetriste,279,2179,2152
pvs,279,2289,2237
akulsareen,281,2246,2203
tundra,301,1930,1959
Sammarize,301,2212,2170
Yousef_Salama,304,2133,2107
Superty,304,2049,2044
RomeoFantastik,309,1979,1992
RamTararam,313,1965,1980
Sorto,324,1909,1935
kondranin,327,2176,2134
hank55663,328,1983,1987
kimden,330,1928,1947
majk,331,2137,2102
codelegend,334,1967,1973
Z0RR0,338,1994,1991
adedalic,342,2059,2039
temich,349,2022,2008
dantrag,358,1973,1968
_LeMur_,363,2048,2023
Dragos,365,1998,1984
Sanja,376,1908,1913
akashin,379,2201,2137
anubhav94,387,2107,2061
poikniok,395,1979,1959
gen,396,2229,2154
gilcu3,397,1909,1905
Wild_Hamster,406,2321,2225
mukel,408,2014,1981
gangsterveggies,412,2166,2099
jtnydv25,418,1944,1924
ajinkya1p3,423,1905,1892
Aeon,425,2103,2045
Arpa,433,1965,1934
Benq,435,1951,1922
Nezzar,445,2161,2083
Rafbill,445,2188,2105
GGOSinon,445,1916,1887
egor_bb,457,2320,2210
TonySnark,457,2085,2019
elshiko,466,1922,1883
Farhod,466,1938,1896
Mediocrity,466,2098,2026
SYury,466,1968,1920
_h_,478,2355,2234
Jami_CSEDU,483,1986,1929
mrtempo,483,2218,2120
Ioana,500,1919,1870
Jimanbanashi,511,2003,1936
AStepanov,513,1977,1914
vilcheuski,516,2211,2109
Algiz,530,2198,2094
Flyrise,534,2151,2053
SimB4,534,1993,1918
Cromel,546,1956,1883
.I.,566,2030,1940
Egor.Lifar,570,2120,2018
Tima,571,1961,1878
prabowo,575,1974,1888
mkisic,576,1940,1857
chemthan,583,2092,1990
