handle,rank,oldRating,newRating
Petr,1,3173,3298
Radewoosh,4,3175,3209
Endagorion,5,2757,2885
PavelKunyavskiy,7,2791,2889
jqdai0815,8,3381,3319
mmaxio,9,2490,2653
Reyna,10,2530,2675
Errichto,11,2689,2787
Kostroma,12,2625,2734
bmerry,13,2910,2941
qwerty787788,15,2886,2914
Marcin_smu,16,2606,2703
uwi,18,2795,2835
sigma425,19,2460,2584
nuip,20,2352,2502
jcvb,22,2894,2897
Arterm,25,2854,2859
Rafbill,28,2580,2649
geniucos,30,2696,2731
wwwwodddd,38,2425,2515
Golovanov399,39,2570,2621
yosupo,40,2902,2867
Syloviaely,41,3178,3073
knightL,45,2382,2472
.o.,46,2298,2409
vintage_Vlad_Makeev,50,2728,2723
AndreySergunin,52,2405,2480
dreamoon_love_AA,54,2704,2700
M.Mahdi,56,2332,2421
ilyakor,57,2651,2657
natsugiri,60,2499,2541
tribute_to_Ukraine_2022,63,2478,2522
never_giveup,66,2463,2508
Svlad_Cjelli,72,2000,2164
tfg,73,2341,2411
TLE,76,2590,2594
ksun48,77,2792,2745
oversolver,79,2120,2244
radoslav11,82,2195,2296
jonathanirvings,87,2462,2489
Benq,89,2722,2683
krismaz,91,2522,2531
elsantodel90,92,2218,2305
abeker,93,2525,2531
Merkurev,93,2751,2701
rpeng,95,2242,2321
KAP,105,2115,2221
chemthan,106,2336,2383
paulwang,110,2120,2222
Worldwide_D,111,2191,2273
ngfam_kongu,114,2167,2254
athin,115,2284,2339
Jimanbanashi,117,2252,2314
chenjb,118,2000,2131
Slamur,119,2180,2260
Sakura,122,2123,2217
lumibons,126,1964,2101
woqja125,127,2279,2329
TonySnark,129,1983,2113
irkstepanov,131,2401,2417
KrK,132,2702,2643
kabuszki,136,1994,2117
AlexSkidanov,137,2226,2285
fanache99,149,2250,2297
Nicola95,153,2011,2121
yyyyyyffffff,156,1995,2108
riverwalk7,162,1898,2037
FizzyDavid,163,2502,2479
zeliboba,168,2594,2546
WCG,174,2177,2233
chenmark,175,2213,2259
wakaka,178,2348,2358
pvs,183,2126,2192
Toxel,185,2253,2285
I_love_simplespy,189,2311,2326
receed,193,2224,2260
Gromah,199,2310,2322
BSBandme,204,2359,2357
-skyline-,205,2216,2250
collares,208,2420,2401
NVAL,213,2201,2237
Noureldin,216,2046,2122
busamate,220,1691,1872
IvayloS,225,2013,2096
misztsu,228,2008,2091
lyx_cjz,231,1674,1856
vbobrov,231,1782,1930
Hasan0540,234,2237,2257
jonathanpaulson,241,2039,2109
613,242,2365,2350
bicsi,245,2301,2301
Arpa,246,2013,2089
teja349,247,2092,2146
cxt,248,1960,2051
SeyedParsa,249,2159,2195
fmqjpt,251,2061,2123
zbww,252,1931,2028
Arturgo,252,2181,2210
BigBag,252,2286,2288
balakrishnan,263,1944,2035
zhed,271,1897,1999
Qwertenx,274,2113,2154
darkkcyan,276,2022,2088
fetetriste,277,2144,2176
kissgergely,280,1979,2055
ABalobanov,284,2038,2097
