handle,rank,oldRating,newRating
alice_ssoi,1,889,1602
ppltn,3,1736,2153
Yesiyesiio,6,1880,2194
Edu175,7,2091,2279
Wael_Zaiback,8,2044,2239
mhtkrag,9,2058,2242
weakpyt,11,0,883
rijuyuezhu,12,1946,2193
no___way,15,1779,2087
BERNARD,16,2035,2207
KOPOLb_4YPOK,17,0,862
_i_i_,19,1821,2051
concuuduoc,21,702,1348
shenfe1,25,1959,2130
hamster1580,27,2011,2162
MnTm,28,2006,2157
turkhuu622,31,1954,2114
beiyuli,32,2271,2402
q1w2e3r4_1,35,1873,2051
fryingduc,37,1781,1984
h_squared,38,2098,2205
BenniKartefla,40,1952,2100
ImmortaLimit,41,2075,2186
mban259,42,2062,2175
Mou-HuangZhong,43,1928,2134
kolomig0r,43,2038,2156
EasonLiang,45,2007,2132
Hayasa17,47,2018,2138
jinping,50,2064,2167
aykhn,51,1840,2007
Umanity,51,1733,1934
akshaykhandelwal,53,1879,2033
Shuishui_0921,54,1988,2109
Gold14526,56,1999,2115
Do_not_make_friends,57,2098,2185
Mans-21,58,1766,1950
hazzlek,63,2077,2164
ahsoltan,64,2079,2165
kh0i,65,1692,1893
Wizard_of_Orz,66,2056,2147
djm03178,67,1873,2016
tatata96,69,2094,2171
ekatsim,69,1973,2084
RegenFallen,72,2052,2139
the_Despair_,76,1942,2059
rolandpetrean,77,2039,2128
Missyou,78,2099,2170
lfxxx,81,1607,1824
Survivor_winner,83,1813,1963
little_vegetable,85,1635,1874
AryRDW,86,1998,2092
lerasimus,87,2098,2164
profchi,88,1971,2071
Tima3,88,2051,2129
4qqqq,90,1951,2056
mwisniewski,91,1978,2075
mjtai,92,2085,2151
Omnicrow,93,2048,2124
tapta,93,645,1224
meiqwq_bf,95,1877,2001
small_peter,97,2075,2141
pentiment,98,613,1200
Cai1000,99,1855,1983
always_grinding,101,2022,2101
Flandre_495,102,2084,2145
UhahaUhaha,103,1932,2036
zhangtianhan,104,1991,2077
dsolunov,105,2020,2097
JakobZ,106,2037,2109
Bedoo,107,1942,2040
coding_sword,109,2020,2095
caan_do,110,1975,2063
John_zyj,112,2038,2107
akibb123,113,1683,1857
TLE_Automaton,116,1900,2007
misorin,117,2082,2137
GettyToasted,118,2084,2138
dmot,119,1637,1823
XDEv11,120,2020,2091
honey,121,1982,2063
larsr,122,1755,1902
LOOP0,126,2041,2103
LittleXi,127,1964,2047
TrendBattles,127,1637,1818
icyo,135,1553,1758
wjh666,136,1971,2049
Setsuna,137,2014,2079
ococonomy1,139,1923,2013
Hagry,142,1815,1936
Cogegallinas,143,1801,1982
volochai,144,2046,2100
CHYYYY,145,2045,2099
omsincoconut,146,1882,1981
Rigel__,147,724,1251
baolidakai,151,2055,2104
fireinferno,152,1986,2054
oversolver,153,1909,1998
rajat376,155,1939,2019
sha7dow,156,2004,2065
arash.,157,2033,2086
fractum_locum,160,2140,2238
Joler_,163,1988,2052
ibrahimwq,164,1925,2006
cayaxi09,167,768,1274
Wobert,169,2048,2093
Anonyme23,173,0,736
trainerherp,177,1904,1988
Alex239,179,2063,2102
KhanhHoa_NNTan_1,179,2033,2080
UIT.NguyenThaiSon,181,2070,2106
IacobTudor,185,1707,1846
Ryougi-Shiki,186,2017,2066
ooscode,187,1953,2020
CatgirlSeele,189,1874,1998
dorulean,189,2088,2117
Z_actuary,192,2077,2108
edogawa_something,192,1839,1936
knightmare_,194,1843,1939
hxu10,195,2045,2084
wiritos,196,1806,1912
Zerisana,197,2088,2115
flamestorm,197,1989,2043
Tima19,199,1713,1846
SelfDestruct,202,1931,2000
dontforgetyourself,203,1948,2012
Richw818,204,2095,2118
mispertion20,205,2002,2050
Alex2184,208,1932,1999
160cm,209,1975,2029
sv1shan,210,2076,2103
iccodly,211,1915,1986
evenvalue,213,1812,1912
Francesco4203,214,1904,1977
Tsovak,215,2079,2104
Kawaii,217,1820,1917
unlock,220,2020,2060
p__ce1052,221,1851,1937
xcc_szy09051,222,1994,2040
Svemit,222,1820,1915
ExplodingFreeze,224,1997,2042
__diu_,225,1972,2023
Solove,227,1980,2029
masonpop,228,1927,1990
jmyszka,234,2080,2100
Slephy,239,1916,1980
hariaakash646,240,1984,2029
FzArK,241,2026,2059
pein531,242,1633,1779
fanfly,247,1940,1995
BallBreaker,253,1883,1953
tanaygad,255,1928,1985
dyktr_06,256,2090,2103
Alx,258,2016,2048
tokitsukaze,260,1753,1859
kaztayev,261,1764,1866
Seungni,264,1852,1928
Kyte,265,2027,2054
yinyuqin,273,1814,1899
ArvinCiu,273,1867,1937
1L1YA,276,2098,2105
lowbob,276,1873,1941
