handle,rank,oldRating,newRating
ksun48,1,3560,3654
Rebelz,2,3026,3203
maroonrk,3,3400,3452
ecnerwala,4,3336,3386
yosupo,6,3066,3161
Ormlis,7,2868,3005
jiangly,8,3246,3275
noimi,9,2800,2939
natsugiri,10,2743,2890
Farhod,12,2567,2750
gisp_zjz,13,3205,3213
Subconscious,14,3046,3090
ugly2333,15,3083,3113
Amoo_Safar,16,2822,2916
hank55663,17,2699,2821
m_99,18,2538,2701
Rafbill,19,2726,2833
rqi,20,2635,2763
ainta,22,2853,2917
hos.lyric,27,3204,3164
SSRS_,30,3035,3028
QAQAutoMaton,30,3024,3020
ko_osaga,34,3103,3071
AliShahali1382,36,2801,2844
Andycipation,37,2644,2726
dario2994,38,2879,2898
Sugar_fan,39,2951,2950
gyh20,41,2519,2627
Ra16bit,42,2638,2712
BigBag,43,2632,2706
-skyline-,44,2637,2708
tatyam,45,2867,2877
PinkieRabbit,47,2778,2806
He_Ren,49,2616,2685
Crabby_Maskiv,50,2503,2600
Nyaan,52,2652,2707
rniya,53,2417,2535
kmjp,56,2697,2735
sunzh,58,2277,2429
maspy,59,2544,2618
dreamoon_love_AA,60,2879,2866
xcyle,61,2151,2338
MoRanAirConditioner,61,2435,2535
LeoPro,63,2308,2444
MonkeyKing,64,2444,2539
dl720125,65,2303,2438
tute7627,66,2716,2737
hitonanode,68,3016,2960
Rubikun,69,2533,2598
Kude,70,2572,2626
noshi91,71,2726,2739
wasa855,73,2689,2709
mtsd,74,2538,2597
_ztyqwq,75,2105,2292
AoLiGei,76,2527,2586
LZDQ,81,2232,2371
Barichek,85,2554,2598
kotatsugame,86,2886,2844
maximumSHOT,86,2406,2488
AQT,88,2326,2430
-Eternity-,89,2119,2320
CQXYM,90,2309,2416
torisasami,92,2497,2549
Akulyat,92,2499,2550
SodiumCl10,96,2306,2408
LeiLeiKunLe,96,2168,2312
Svlad_Cjelli,98,2383,2462
GloryNotAgain-LMB,99,2147,2330
Supermagzzz,100,2339,2429
egor_bb,101,2636,2645
Asuka,102,2202,2331
JettyOller,107,2938,2869
Roundgod,111,2716,2699
idontwannawin,112,2247,2354
bthero,113,2235,2344
-wicton-,115,2192,2314
yzc2005,116,2476,2516
BalintR,117,2146,2281
dark_light,118,2193,2312
cuom1999,119,2352,2424
pikel_rik,121,2238,2341
orz,122,2441,2486
lucaperju,125,2457,2495
4fecta,125,2290,2375
ghj1222,130,2364,2425
Hyperbolic,133,2334,2401
Daniel_Jiang,134,2222,2321
gabrielwu,135,2485,2511
AsunderSquall,136,2216,2316
ShadowLight,139,2578,2577
emofunc,140,2503,2521
wangziji,142,2690,2660
szb,143,2284,2359
potato167,146,2436,2468
Lawali,147,2270,2347
Marckess,151,2626,2607
leaf1415,153,2572,2565
BurnedChicken,155,2711,2669
PCTprobability,156,2279,2348
TinkerKing,157,2545,2543
fuppy,159,2514,2519
Toxel,160,2838,2763
Savior-of-Cross,161,2740,2688
Stepavly,162,2214,2299
YLWang,162,2400,2432
I_LOVE_ANTON_DONBASS,164,2205,2291
dorijanlendvaj,164,2788,2723
Vercingetorix,166,2473,2485
SecondThread,168,2592,2573
Ronnie007,169,2318,2369
AmShZ,170,2517,2516
BilyHurington,171,2340,2384
SevenDusks,173,2247,2352
SomethingNew,174,2352,2392
alireza_kaviani,175,2589,2568
wenhao801,176,2197,2279
ijxjdjd,176,2151,2247
Degalat57,179,2288,2343
nuip,180,2744,2683
Nachia,181,2648,2609
physics0523,182,2400,2423
HollwoQ_Pelw,184,2212,2286
blobugh,185,2256,2317
jk-jung,189,2118,2219
sstrong,190,2411,2427
Flamire,192,2190,2267
khuepr123,195,2239,2300
Mike4235,195,2189,2264
kaemic,198,2129,2221
